,subject,feature_shuffle,trialnum,correlation
118,sub05,onsets_target,29,0.02093316889313884
119,sub05,onsets_dis,29,0.0002559110873632109
120,sub05,ac_target,30,0.047461046983486736
121,sub05,ac_dis,30,-0.07101788424600954
122,sub05,onsets_target,30,0.0025860946564114067
123,sub05,onsets_dis,30,-0.030320631745212597
124,sub05,ac_target,31,0.029297617566182786
125,sub05,ac_dis,31,-0.035259775192178884
126,sub05,onsets_target,31,0.031975232962945035
127,sub05,onsets_dis,31,-0.004388050232446834
128,sub05,ac_target,32,0.0048919958022806955
129,sub05,ac_dis,32,0.00974370883349551
130,sub05,onsets_target,32,0.01797489761529592
131,sub05,onsets_dis,32,0.003951956915393514
132,sub05,ac_target,33,0.011424166153906366
133,sub05,ac_dis,33,-0.018813523020937684
134,sub05,onsets_target,33,0.010196967348823149
135,sub05,onsets_dis,33,0.004369351240273338
136,sub05,ac_target,34,-0.026901687475445246
137,sub05,ac_dis,34,-0.014755541929465448
138,sub05,onsets_target,34,0.007245790518124567
139,sub05,onsets_dis,34,0.05220182415458287
140,sub05,ac_target,35,0.00210232013115075
141,sub05,ac_dis,35,-0.017598988140653155
142,sub05,onsets_target,35,0.05185860545938165
143,sub05,onsets_dis,35,-0.0023838119619890093
144,sub05,ac_target,36,0.029610877612370846
145,sub05,ac_dis,36,0.017081612836196608
146,sub05,onsets_target,36,0.017959598942763572
147,sub05,onsets_dis,36,0.009105965759681223
148,sub05,ac_target,37,0.003958556997259507
149,sub05,ac_dis,37,0.05300407559614308
150,sub05,onsets_target,37,-0.020764260848053228
151,sub05,onsets_dis,37,-0.0042040772249549285
152,sub05,ac_target,38,-0.011776431685848684
153,sub05,ac_dis,38,0.03006839809770536
154,sub05,onsets_target,38,0.022236445259505036
155,sub05,onsets_dis,38,-0.01570826301566507
156,sub05,ac_target,39,-0.005442520996915983
157,sub05,ac_dis,39,-0.003765003039788471
158,sub05,onsets_target,39,0.04014957553010033
159,sub05,onsets_dis,39,-0.002637016605089646
160,sub05,ac_target,40,0.019413881845474466
161,sub05,ac_dis,40,0.0002594749110106146
162,sub05,onsets_target,40,-0.00906106641009194
163,sub05,onsets_dis,40,0.003340052275357491
164,sub05,ac_target,41,-0.000876268944731493
165,sub05,ac_dis,41,-0.016531094401563282
166,sub05,onsets_target,41,0.05828802821411286
167,sub05,onsets_dis,41,-0.00861454122280833
168,sub05,ac_target,42,-0.004846534083151617
169,sub05,ac_dis,42,-0.013496400734487496
170,sub05,onsets_target,42,0.050630470775291724
171,sub05,onsets_dis,42,0.010644446932754974
172,sub05,ac_target,43,-0.020465363458178253
173,sub05,ac_dis,43,-0.0752345032608793
174,sub05,onsets_target,43,0.011318151070337927
175,sub05,onsets_dis,43,-0.005480591358886781
176,sub05,ac_target,44,0.06559873521932773
177,sub05,ac_dis,44,-0.04941694221146686
178,sub05,onsets_target,44,-0.006179789297584927
179,sub05,onsets_dis,44,-0.029893341736765118
180,sub05,ac_target,45,0.04927247819679428
181,sub05,ac_dis,45,-0.019845911570037914
182,sub05,onsets_target,45,-0.004987656344863841
183,sub05,onsets_dis,45,-0.0031691962190533813
184,sub05,ac_target,46,-0.08521930643003298
185,sub05,ac_dis,46,0.020887858933155944
186,sub05,onsets_target,46,-0.025807066165492044
187,sub05,onsets_dis,46,0.043846046208120125
188,sub05,ac_target,47,0.007006667082912772
189,sub05,ac_dis,47,0.014377570490805324
190,sub05,onsets_target,47,0.038288591598770114
191,sub05,onsets_dis,47,-0.004202338925125428
192,sub05,ac_target,48,0.006869828789700846
193,sub05,ac_dis,48,0.011036597447270242
194,sub05,onsets_target,48,0.014541149458900407
195,sub05,onsets_dis,48,-0.009701898821503161
196,sub05,ac_target,49,0.014461561084817167
197,sub05,ac_dis,49,-0.022676350276532767
198,sub05,onsets_target,49,0.0016189454854857327
199,sub05,onsets_dis,49,-0.014078801735971393
200,sub05,ac_target,50,0.002138648138193709
201,sub05,ac_dis,50,-0.014562731876806836
202,sub05,onsets_target,50,0.005997000186648804
203,sub05,onsets_dis,50,-0.003966577982597796
204,sub05,ac_target,51,-0.06488105258764164
205,sub05,ac_dis,51,-0.03688518320237762
206,sub05,onsets_target,51,-0.05504494115781263
207,sub05,onsets_dis,51,-0.00040993584262531387
208,sub05,ac_target,52,0.048249606455056306
209,sub05,ac_dis,52,0.01809194850383762
210,sub05,onsets_target,52,0.015504726036896128
211,sub05,onsets_dis,52,0.001407545984725462
212,sub05,ac_target,53,0.03398456900992098
213,sub05,ac_dis,53,0.0180574020538769
214,sub05,onsets_target,53,0.013995834595723983
215,sub05,onsets_dis,53,0.01854848835063861
216,sub05,ac_target,54,-0.05151874966939525
217,sub05,ac_dis,54,-0.01769350244331611
218,sub05,onsets_target,54,0.0151387099854437
219,sub05,onsets_dis,54,-0.009473161348601067
220,sub05,ac_target,55,0.019746501938519356
221,sub05,ac_dis,55,-0.029099324207730277
222,sub05,onsets_target,55,-0.0657721702008792
223,sub05,onsets_dis,55,0.0007362836867673483
224,sub05,ac_target,56,-0.03125882574609405
225,sub05,ac_dis,56,-0.03254756343722643
226,sub05,onsets_target,56,0.027293540655992453
227,sub05,onsets_dis,56,-0.003317398472455912
228,sub05,ac_target,57,-0.01755257858360066
229,sub05,ac_dis,57,0.06517132951292534
230,sub05,onsets_target,57,-0.024390610086795543
231,sub05,onsets_dis,57,0.016838758663232343
232,sub05,ac_target,58,-0.048647263853178635
233,sub05,ac_dis,58,-0.029523992588098402
234,sub05,onsets_target,58,0.035881276242794455
235,sub05,onsets_dis,58,-0.03690479647857086
236,sub05,ac_target,59,-0.017526321556492037
237,sub05,ac_dis,59,0.002667099971300858
238,sub05,onsets_target,59,-0.015248124932253594
239,sub05,onsets_dis,59,0.005619097526594416
240,sub05,ac_target,60,0.013083611002629203
241,sub05,ac_dis,60,-0.00808480398121693
242,sub05,onsets_target,60,0.032976503632772984
243,sub05,onsets_dis,60,0.01206640231971489
244,sub05,ac_target,61,0.00506910362263266
245,sub05,ac_dis,61,0.02636767666468545
246,sub05,onsets_target,61,0.05104235526050466
247,sub05,onsets_dis,61,-0.031838755176051683
248,sub05,ac_target,62,-0.0026654758381979477
249,sub05,ac_dis,62,0.041589705402526836
250,sub05,onsets_target,62,-0.016877044961337965
251,sub05,onsets_dis,62,-0.008555825541696028
252,sub05,ac_target,63,0.02624876656396176
253,sub05,ac_dis,63,0.05340935314854754
254,sub05,onsets_target,63,-0.007907456471904148
255,sub05,onsets_dis,63,0.0001561407191402913
256,sub05,ac_target,64,0.05677847972931003
257,sub05,ac_dis,64,0.04463425404744943
258,sub05,onsets_target,64,0.033490903929497017
259,sub05,onsets_dis,64,0.019624098247530218
260,sub05,ac_target,65,0.01210174546594112
261,sub05,ac_dis,65,-0.05612031096433628
262,sub05,onsets_target,65,0.0024590846749863405
263,sub05,onsets_dis,65,-0.015188834585462548
264,sub05,ac_target,66,-0.04855748162159283
265,sub05,ac_dis,66,-0.05426925804651721
266,sub05,onsets_target,66,0.05977193081942047
267,sub05,onsets_dis,66,-0.0170677623280323
268,sub05,ac_target,67,0.028694985394888278
269,sub05,ac_dis,67,-0.02867736736966265
270,sub05,onsets_target,67,-0.09025325196864586
271,sub05,onsets_dis,67,-0.027105662975464316
272,sub05,ac_target,68,0.03126623756412735
273,sub05,ac_dis,68,-0.02905034619153202
274,sub05,onsets_target,68,0.006778034873902594
275,sub05,onsets_dis,68,-0.03503733070125216
276,sub05,ac_target,69,-0.022996001193819532
277,sub05,ac_dis,69,0.0018922871036091877
278,sub05,onsets_target,69,-0.035703202114688325
279,sub05,onsets_dis,69,0.0012492707217689014
280,sub05,ac_target,70,0.020631008587545917
281,sub05,ac_dis,70,-0.006288933646802777
282,sub05,onsets_target,70,0.018663528160477647
283,sub05,onsets_dis,70,0.0019542865851038737
284,sub05,ac_target,71,-0.04146196732449982
285,sub05,ac_dis,71,-0.01573300054213224
286,sub05,onsets_target,71,0.01613621992716748
287,sub05,onsets_dis,71,-0.05463654266988271
288,sub05,ac_target,72,-0.03445329636605063
289,sub05,ac_dis,72,0.00638193597544348
290,sub05,onsets_target,72,-0.008458422667110355
291,sub05,onsets_dis,72,0.020721288814212355
292,sub05,ac_target,73,-0.00978035451282944
293,sub05,ac_dis,73,-0.015780074424073132
294,sub05,onsets_target,73,-0.011824818930663417
295,sub05,onsets_dis,73,0.0067527564772108615
296,sub05,ac_target,74,0.061918309959571975
297,sub05,ac_dis,74,0.019374957403307237
298,sub05,onsets_target,74,-0.01615593232542261
