,subject,feature_shuffle,trialnum,correlation
66,sub05,onsets_target,16,0.02781606316539282
67,sub05,onsets_dis,16,-0.00205840318674845
68,sub05,ac_target,17,-0.08743015563217434
69,sub05,ac_dis,17,-0.040460415186750975
70,sub05,onsets_target,17,-0.03268087569006948
71,sub05,onsets_dis,17,-0.0016730735187021212
72,sub05,ac_target,18,0.06717670222781344
73,sub05,ac_dis,18,0.0240190524176406
74,sub05,onsets_target,18,-0.0031472777515333316
75,sub05,onsets_dis,18,-0.02341571280858287
76,sub05,ac_target,19,-0.0549977397254736
77,sub05,ac_dis,19,0.02697479938459617
78,sub05,onsets_target,19,-0.005735684493922529
79,sub05,onsets_dis,19,-0.006600957340797197
80,sub05,ac_target,20,-0.00040583656486958955
81,sub05,ac_dis,20,-0.022757960376523733
82,sub05,onsets_target,20,0.021084240011449627
83,sub05,onsets_dis,20,0.035006782858252546
84,sub05,ac_target,21,0.03464517653593794
85,sub05,ac_dis,21,0.04917939153855009
86,sub05,onsets_target,21,0.01654482479760847
87,sub05,onsets_dis,21,0.009521917717922414
88,sub05,ac_target,22,0.05506809730996862
89,sub05,ac_dis,22,0.01398412943949658
90,sub05,onsets_target,22,-0.05368839912172647
91,sub05,onsets_dis,22,-0.04313967410324168
92,sub05,ac_target,23,-0.04787424857004312
93,sub05,ac_dis,23,-0.014075770558164185
94,sub05,onsets_target,23,0.02331472111572441
95,sub05,onsets_dis,23,0.026697637980968098
96,sub05,ac_target,24,-0.05373454223123938
97,sub05,ac_dis,24,-0.006851824718250921
98,sub05,onsets_target,24,0.002820560725029269
99,sub05,onsets_dis,24,0.023775474850115653
100,sub05,ac_target,25,0.10220707930502092
101,sub05,ac_dis,25,0.008479795536412031
102,sub05,onsets_target,25,-0.007831767114384876
103,sub05,onsets_dis,25,-0.026934355474323206
104,sub05,ac_target,26,0.07870542786803636
105,sub05,ac_dis,26,0.03294675501870718
106,sub05,onsets_target,26,0.07010120501024909
107,sub05,onsets_dis,26,-0.019775589911664972
108,sub05,ac_target,27,0.014325887766303544
109,sub05,ac_dis,27,-0.0015203004517635522
110,sub05,onsets_target,27,-0.0126995394846756
111,sub05,onsets_dis,27,0.007357035822298807
112,sub05,ac_target,28,0.004284818389436753
113,sub05,ac_dis,28,0.005589933730889469
114,sub05,onsets_target,28,0.08156550529443635
115,sub05,onsets_dis,28,-0.021762505783090566
116,sub05,ac_target,29,-0.029651288437655503
117,sub05,ac_dis,29,0.01515307335105215
118,sub05,onsets_target,29,0.02356835875536464
119,sub05,onsets_dis,29,-0.007562980332243958
120,sub05,ac_target,30,0.036195380444204756
121,sub05,ac_dis,30,-0.06613456076900358
122,sub05,onsets_target,30,0.0006275421415322594
123,sub05,onsets_dis,30,-0.03438966794771683
124,sub05,ac_target,31,0.026517795689526745
125,sub05,ac_dis,31,-0.03783402684219714
126,sub05,onsets_target,31,0.03394608596950455
127,sub05,onsets_dis,31,-0.008159011255354696
128,sub05,ac_target,32,0.009332688542251553
129,sub05,ac_dis,32,0.005837229369015899
130,sub05,onsets_target,32,0.019327537910401045
131,sub05,onsets_dis,32,0.002449777191747902
132,sub05,ac_target,33,0.006183774799369249
133,sub05,ac_dis,33,-0.023496665501499488
134,sub05,onsets_target,33,0.0022147247238168116
135,sub05,onsets_dis,33,0.0031333527041261275
136,sub05,ac_target,34,-0.030339290612888377
137,sub05,ac_dis,34,0.004563143676849661
138,sub05,onsets_target,34,0.006926901630035922
139,sub05,onsets_dis,34,0.04869138843080145
140,sub05,ac_target,35,0.009497330997713438
141,sub05,ac_dis,35,-0.015071416446522738
142,sub05,onsets_target,35,0.05518754152997233
143,sub05,onsets_dis,35,0.002275995203806142
144,sub05,ac_target,36,0.028479070724331004
145,sub05,ac_dis,36,0.02052181275459929
146,sub05,onsets_target,36,0.018133469011342163
147,sub05,onsets_dis,36,0.014392877711197538
148,sub05,ac_target,37,0.004159939038044433
149,sub05,ac_dis,37,0.04976395435543765
150,sub05,onsets_target,37,-0.020623386456775247
151,sub05,onsets_dis,37,0.0009131629596081304
152,sub05,ac_target,38,-0.01463075786462969
153,sub05,ac_dis,38,0.031090453260429
154,sub05,onsets_target,38,0.017528412434287172
155,sub05,onsets_dis,38,-0.0171827798403175
156,sub05,ac_target,39,-0.005728659605784752
157,sub05,ac_dis,39,-0.008189371102117303
158,sub05,onsets_target,39,0.039056528949366856
159,sub05,onsets_dis,39,-0.0016055070766009202
160,sub05,ac_target,40,0.00986553141367053
161,sub05,ac_dis,40,0.00012519047131720018
162,sub05,onsets_target,40,-0.014383476083675606
163,sub05,onsets_dis,40,1.688154991350312e-05
164,sub05,ac_target,41,-0.0017093890424392047
165,sub05,ac_dis,41,-0.01148974856695309
166,sub05,onsets_target,41,0.057772391396483186
167,sub05,onsets_dis,41,-0.004162845145563923
168,sub05,ac_target,42,-0.0027219968423028507
169,sub05,ac_dis,42,-0.012724084349845613
170,sub05,onsets_target,42,0.05030391821252646
171,sub05,onsets_dis,42,0.010061102574863546
172,sub05,ac_target,43,-0.020863034204509804
173,sub05,ac_dis,43,-0.06778506790430823
174,sub05,onsets_target,43,0.01623503744066895
175,sub05,onsets_dis,43,-0.008743353138091008
176,sub05,ac_target,44,0.05757608987119543
177,sub05,ac_dis,44,-0.04124082109932567
178,sub05,onsets_target,44,0.0011989985535799952
179,sub05,onsets_dis,44,-0.03129087796045885
180,sub05,ac_target,45,0.05125496707083373
181,sub05,ac_dis,45,-0.01889750774998183
182,sub05,onsets_target,45,-0.0008946796047476647
183,sub05,onsets_dis,45,-0.0019650613274856525
184,sub05,ac_target,46,-0.0886266570639318
185,sub05,ac_dis,46,0.02474494084522963
186,sub05,onsets_target,46,-0.026685110301333935
187,sub05,onsets_dis,46,0.04806717679294993
188,sub05,ac_target,47,0.008497115979585705
189,sub05,ac_dis,47,0.022978779115461718
190,sub05,onsets_target,47,0.03791190463507355
191,sub05,onsets_dis,47,-0.0022017786396120753
192,sub05,ac_target,48,0.010296563050944592
193,sub05,ac_dis,48,0.009934983818670232
194,sub05,onsets_target,48,0.017917899538713308
195,sub05,onsets_dis,48,-0.010309241988228272
196,sub05,ac_target,49,0.014942254547446713
197,sub05,ac_dis,49,-0.0233528921723905
198,sub05,onsets_target,49,0.0033145732092923577
199,sub05,onsets_dis,49,-0.009329253502109268
200,sub05,ac_target,50,0.0028821810970717718
201,sub05,ac_dis,50,-0.01833985514044823
202,sub05,onsets_target,50,0.008915317289609216
203,sub05,onsets_dis,50,-0.005188575334405649
204,sub05,ac_target,51,-0.07453464917710848
205,sub05,ac_dis,51,-0.035964833534321755
206,sub05,onsets_target,51,-0.053835110786054255
207,sub05,onsets_dis,51,0.004958603826256963
208,sub05,ac_target,52,0.04642378096045806
209,sub05,ac_dis,52,0.02055136684820278
210,sub05,onsets_target,52,0.016534924986514085
211,sub05,onsets_dis,52,0.0006912586742383576
212,sub05,ac_target,53,0.031815670939981514
213,sub05,ac_dis,53,0.0235930912840934
214,sub05,onsets_target,53,0.016482918016203177
215,sub05,onsets_dis,53,0.012864509639765905
216,sub05,ac_target,54,-0.04977044080448377
217,sub05,ac_dis,54,-0.016102771443263105
218,sub05,onsets_target,54,0.02129723650541589
219,sub05,onsets_dis,54,-0.013080398177086778
220,sub05,ac_target,55,0.015819005731167148
221,sub05,ac_dis,55,-0.021641269360528823
222,sub05,onsets_target,55,-0.06935213180295742
223,sub05,onsets_dis,55,-0.0020454962073497506
224,sub05,ac_target,56,-0.023938570187888007
225,sub05,ac_dis,56,-0.034390978977499174
226,sub05,onsets_target,56,0.019661891865073302
227,sub05,onsets_dis,56,-0.010421069177697796
228,sub05,ac_target,57,-0.015743876944378416
229,sub05,ac_dis,57,0.06615844560221996
230,sub05,onsets_target,57,-0.023938284515254447
231,sub05,onsets_dis,57,0.0181697159924484
232,sub05,ac_target,58,-0.04882983390635958
233,sub05,ac_dis,58,-0.02761160470102951
234,sub05,onsets_target,58,0.03093320505816956
235,sub05,onsets_dis,58,-0.0415522300440617
236,sub05,ac_target,59,-0.021535064650939798
237,sub05,ac_dis,59,0.0023086483228531977
238,sub05,onsets_target,59,-0.02063070057642789
239,sub05,onsets_dis,59,0.0032966099345621692
240,sub05,ac_target,60,0.014595321695034939
241,sub05,ac_dis,60,-0.01440462400307432
242,sub05,onsets_target,60,0.032122790763130946
243,sub05,onsets_dis,60,0.013450090268254208
244,sub05,ac_target,61,0.009100733462868363
245,sub05,ac_dis,61,0.02346714497678288
246,sub05,onsets_target,61,0.04713828383467004
247,sub05,onsets_dis,61,-0.02327419063727819
248,sub05,ac_target,62,0.0010414232036781855
249,sub05,ac_dis,62,0.05036771109435637
250,sub05,onsets_target,62,-0.0192189928376653
251,sub05,onsets_dis,62,-0.0074704333771713404
252,sub05,ac_target,63,0.02253175105686012
253,sub05,ac_dis,63,0.05272866353070485
254,sub05,onsets_target,63,-0.01054973237171142
255,sub05,onsets_dis,63,0.004785158554914991
256,sub05,ac_target,64,0.06449466465868049
257,sub05,ac_dis,64,0.041356086857493916
258,sub05,onsets_target,64,0.03154991068075131
259,sub05,onsets_dis,64,0.017564423752224622
260,sub05,ac_target,65,0.008026707674524408
261,sub05,ac_dis,65,-0.059884023850174134
262,sub05,onsets_target,65,0.004535107107618039
263,sub05,onsets_dis,65,-0.014471898280379687
264,sub05,ac_target,66,-0.05480357000693477
265,sub05,ac_dis,66,-0.059059432090677856
266,sub05,onsets_target,66,0.05864111286818221
267,sub05,onsets_dis,66,-0.01707582839896118
268,sub05,ac_target,67,0.0376815219666352
269,sub05,ac_dis,67,-0.03247403692335224
270,sub05,onsets_target,67,-0.07994996255787078
271,sub05,onsets_dis,67,-0.030064603324418654
272,sub05,ac_target,68,0.025395465091237142
273,sub05,ac_dis,68,-0.02111757857191828
274,sub05,onsets_target,68,0.008443077642762208
275,sub05,onsets_dis,68,-0.032992966525280935
276,sub05,ac_target,69,-0.030761210200865655
277,sub05,ac_dis,69,0.010803031709141963
278,sub05,onsets_target,69,-0.03708419511570244
279,sub05,onsets_dis,69,-0.00037918612739927114
280,sub05,ac_target,70,0.0205911620781231
281,sub05,ac_dis,70,-0.00870730648836779
282,sub05,onsets_target,70,0.019054444778930445
283,sub05,onsets_dis,70,0.004210862970799095
284,sub05,ac_target,71,-0.056928997003007756
285,sub05,ac_dis,71,-0.01895832861742264
286,sub05,onsets_target,71,0.01599549075901036
287,sub05,onsets_dis,71,-0.05385985400263234
288,sub05,ac_target,72,-0.03300300712305156
289,sub05,ac_dis,72,0.006225006685738999
290,sub05,onsets_target,72,-0.00835862290428897
291,sub05,onsets_dis,72,0.01907235166725678
292,sub05,ac_target,73,-0.010094110832416797
293,sub05,ac_dis,73,-0.027683181193287706
294,sub05,onsets_target,73,-0.016333211276326785
295,sub05,onsets_dis,73,0.005218669368195705
296,sub05,ac_target,74,0.05429207479535319
297,sub05,ac_dis,74,0.014932949522328558
298,sub05,onsets_target,74,-0.015077551222818637
299,sub05,onsets_dis,74,-0.011549820647872723
300,sub05,ac_target,75,-0.04537110074174723
301,sub05,ac_dis,75,0.02796447617389821
302,sub05,onsets_target,75,5.7157104652020274e-05
303,sub05,onsets_dis,75,-0.009477468012814998
304,sub05,ac_target,76,-0.044802732535878215
305,sub05,ac_dis,76,0.024172564246995883
306,sub05,onsets_target,76,0.07286260798797622
307,sub05,onsets_dis,76,-0.0019457231814928168
308,sub05,ac_target,77,-0.05644296618590779
309,sub05,ac_dis,77,-0.014649396670988805
310,sub05,onsets_target,77,-0.04178373069113311
311,sub05,onsets_dis,77,-0.014651625876955439
312,sub05,ac_target,78,-0.004206766991992715
313,sub05,ac_dis,78,-0.018511495732532524
314,sub05,onsets_target,78,0.037844082482903184
315,sub05,onsets_dis,78,0.00041945979522985404
316,sub05,ac_target,79,0.03309541120604522
317,sub05,ac_dis,79,-0.000860670337395925
318,sub05,onsets_target,79,0.033491251403793186
319,sub05,onsets_dis,79,0.03274269485428622
320,sub05,ac_target,80,-0.010487331308558468
321,sub05,ac_dis,80,-0.006519737429465224
322,sub05,onsets_target,80,0.033606331677202325
323,sub05,onsets_dis,80,-0.01754954216787941
324,sub05,ac_target,81,-0.00611627070332877
325,sub05,ac_dis,81,0.02798279928721512
326,sub05,onsets_target,81,0.009413486117257161
327,sub05,onsets_dis,81,0.011257621191691278
328,sub05,ac_target,82,-0.053068223894871515
329,sub05,ac_dis,82,-0.05237961988166841
330,sub05,onsets_target,82,-0.0033009869639024935
331,sub05,onsets_dis,82,-0.016257173650837134
332,sub05,ac_target,83,0.005009843436227295
333,sub05,ac_dis,83,0.04857116906710379
334,sub05,onsets_target,83,-0.010588951705969265
335,sub05,onsets_dis,83,-0.05750745191275604
336,sub05,ac_target,84,-0.06280400352290896
337,sub05,ac_dis,84,0.06285384652850737
338,sub05,onsets_target,84,-0.0007931951608708924
339,sub05,onsets_dis,84,-0.017019288418705678
340,sub05,ac_target,85,0.03959187501866902
341,sub05,ac_dis,85,0.05451827939102711
342,sub05,onsets_target,85,0.024165539585409
343,sub05,onsets_dis,85,-0.02891449268108488
344,sub05,ac_target,86,-0.026721160248358265
345,sub05,ac_dis,86,-0.04452946288934732
346,sub05,onsets_target,86,-0.04914359615279082
347,sub05,onsets_dis,86,-0.04218955739226537
348,sub05,ac_target,87,-0.009330276321591955
349,sub05,ac_dis,87,0.04346779575141598
350,sub05,onsets_target,87,0.06276231290768365
351,sub05,onsets_dis,87,0.0253201848533656
352,sub05,ac_target,88,0.0011253298486422212
353,sub05,ac_dis,88,-0.021245905080898648
354,sub05,onsets_target,88,-0.049384299118392656
355,sub05,onsets_dis,88,-0.0012937977185969187
356,sub05,ac_target,89,-0.05630107835498067
357,sub05,ac_dis,89,-0.09752065642670368
358,sub05,onsets_target,89,0.011172277596331328
359,sub05,onsets_dis,89,0.019397307822661823
360,sub05,ac_target,90,-0.006982045567652194
361,sub05,ac_dis,90,0.02361846924863963
362,sub05,onsets_target,90,0.05730639518232007
363,sub05,onsets_dis,90,0.031725390471215455
364,sub05,ac_target,91,-0.01097181415811531
365,sub05,ac_dis,91,-0.01633624566811228
366,sub05,onsets_target,91,-0.0019339380356441986
367,sub05,onsets_dis,91,0.017310881507515856
368,sub05,ac_target,92,-0.0017069213304907456
369,sub05,ac_dis,92,-0.06906898322084637
370,sub05,onsets_target,92,0.07824148198731823
371,sub05,onsets_dis,92,0.00992035013313383
372,sub05,ac_target,93,-0.009625011606914069
373,sub05,ac_dis,93,0.021027308674411303
374,sub05,onsets_target,93,-0.01126496499689536
375,sub05,onsets_dis,93,0.001485697161285589
376,sub05,ac_target,94,0.06113957731927252
377,sub05,ac_dis,94,-0.02309034748289805
378,sub05,onsets_target,94,-0.01814275241154349
379,sub05,onsets_dis,94,0.02044968594488092
380,sub05,ac_target,95,-0.0006973892132730098
381,sub05,ac_dis,95,0.020369439511049667
382,sub05,onsets_target,95,-0.009658869377848425
383,sub05,onsets_dis,95,-0.026231086610570005
384,sub05,ac_target,96,-0.016404889083291362
385,sub05,ac_dis,96,-0.01706414339903708
386,sub05,onsets_target,96,0.016623945977694326
387,sub05,onsets_dis,96,-0.004152200140692315
388,sub05,ac_target,97,-0.00623167311289843
389,sub05,ac_dis,97,-0.027845407883467316
390,sub05,onsets_target,97,0.017167346090865045
391,sub05,onsets_dis,97,0.015140070213626584
392,sub05,ac_target,98,-0.022119163545832706
393,sub05,ac_dis,98,-0.02605397290585088
394,sub05,onsets_target,98,-0.015366024401220292
395,sub05,onsets_dis,98,0.011609069922996738
396,sub05,ac_target,99,-0.03507742835673257
397,sub05,ac_dis,99,0.013897216690882161
398,sub05,onsets_target,99,0.003658790591938225
399,sub05,onsets_dis,99,0.001106572414555043
400,sub05,ac_target,100,0.06373283392858325
401,sub05,ac_dis,100,-0.010093017683041047
402,sub05,onsets_target,100,0.02474803857917216
403,sub05,onsets_dis,100,0.01379094668594641
404,sub05,ac_target,101,0.045657057208730506
405,sub05,ac_dis,101,0.03781653204635361
406,sub05,onsets_target,101,-0.02248538975977204
407,sub05,onsets_dis,101,0.021882355153947895
408,sub05,ac_target,102,0.09194778069586072
409,sub05,ac_dis,102,0.010002680049768066
410,sub05,onsets_target,102,0.02801725486682543
411,sub05,onsets_dis,102,-0.021395843817031437
412,sub05,ac_target,103,0.026548006213125495
413,sub05,ac_dis,103,0.006334530878993209
414,sub05,onsets_target,103,0.0005110354020388262
415,sub05,onsets_dis,103,0.0025274002868204354
416,sub05,ac_target,104,-0.03330656368831373
417,sub05,ac_dis,104,0.04670196500206583
418,sub05,onsets_target,104,0.036529963543020176
419,sub05,onsets_dis,104,0.023740791172473942
420,sub05,ac_target,105,-0.01586348384638965
421,sub05,ac_dis,105,0.013283207954941296
422,sub05,onsets_target,105,0.04332277751601173
423,sub05,onsets_dis,105,-0.01203100602959251
424,sub05,ac_target,106,0.024676646553008778
425,sub05,ac_dis,106,0.026405546355775227
426,sub05,onsets_target,106,0.03406054840592401
427,sub05,onsets_dis,106,0.01654491084445714
428,sub05,ac_target,107,-0.06293453395132942
429,sub05,ac_dis,107,-0.02018602980748953
430,sub05,onsets_target,107,-0.07175785023257808
431,sub05,onsets_dis,107,0.0187678156622624
432,sub05,ac_target,108,0.07146268053954864
433,sub05,ac_dis,108,0.043838952964119084
434,sub05,onsets_target,108,-0.0036187861716492887
435,sub05,onsets_dis,108,0.007374208144557671
436,sub05,ac_target,109,0.03693501234433514
437,sub05,ac_dis,109,-0.05461459534985681
438,sub05,onsets_target,109,0.018832745993273142
439,sub05,onsets_dis,109,0.021721227053159917
440,sub05,ac_target,110,-0.015049606285707874
441,sub05,ac_dis,110,0.03387010679391195
442,sub05,onsets_target,110,-0.030644436492305586
443,sub05,onsets_dis,110,0.010749673337480482
444,sub05,ac_target,111,0.06572339349189062
445,sub05,ac_dis,111,0.002078233133115621
446,sub05,onsets_target,111,-0.01570142765342805
447,sub05,onsets_dis,111,0.03757803937225187
448,sub05,ac_target,112,-0.0027262653949544427
449,sub05,ac_dis,112,0.004331881146920395
450,sub05,onsets_target,112,0.019502238891016592
451,sub05,onsets_dis,112,0.01276036525018278
452,sub05,ac_target,113,0.024613258861280716
453,sub05,ac_dis,113,0.03696621288422954
454,sub05,onsets_target,113,-0.026791503291207244
455,sub05,onsets_dis,113,-0.021833748585585764
456,sub05,ac_target,114,-0.02459585218642379
457,sub05,ac_dis,114,-0.0010849119382587498
458,sub05,onsets_target,114,0.012461027115052509
459,sub05,onsets_dis,114,0.029535126021574966
460,sub05,ac_target,115,0.0484715831378235
461,sub05,ac_dis,115,-0.020841917986996146
462,sub05,onsets_target,115,0.0016962132008244751
463,sub05,onsets_dis,115,1.1842422740069453e-05
464,sub05,ac_target,116,-0.08578770822291719
465,sub05,ac_dis,116,-0.007617079336325751
466,sub05,onsets_target,116,0.07500081164232712
467,sub05,onsets_dis,116,-0.0012849206579003296
468,sub05,ac_target,117,0.023239784339845904
469,sub05,ac_dis,117,0.0016417459676621694
470,sub05,onsets_target,117,0.06390434258125713
471,sub05,onsets_dis,117,-0.020837695902315153
472,sub05,ac_target,118,0.011294835864563715
473,sub05,ac_dis,118,-0.008568882101775623
474,sub05,onsets_target,118,-0.022595643270195094
475,sub05,onsets_dis,118,0.007423098243526673
476,sub05,ac_target,119,-0.013372991405100563
477,sub05,ac_dis,119,-0.05365396995078949
478,sub05,onsets_target,119,0.051422487232352564
479,sub05,onsets_dis,119,0.016766575402269918
480,sub05,ac_target,120,0.00211613923161188
481,sub05,ac_dis,120,0.0012858636329224605
482,sub05,onsets_target,120,0.020134881213662286
483,sub05,onsets_dis,120,0.007415407489546059
484,sub05,ac_target,121,-0.046237975249084455
485,sub05,ac_dis,121,0.030904218909905124
486,sub05,onsets_target,121,-0.016002898144476446
487,sub05,onsets_dis,121,-0.05128207601959522
488,sub05,ac_target,122,-0.011199659542590877
489,sub05,ac_dis,122,-0.008834049494595379
490,sub05,onsets_target,122,0.04748354978480427
491,sub05,onsets_dis,122,-0.03302749719472075
492,sub05,ac_target,123,-0.015841150294687214
493,sub05,ac_dis,123,-0.008127049149790034
494,sub05,onsets_target,123,8.851801428416274e-05
495,sub05,onsets_dis,123,-0.005024672608447701
496,sub05,ac_target,124,-0.021090897285128817
497,sub05,ac_dis,124,-0.008202667203801216
498,sub05,onsets_target,124,-0.003312497804601246
499,sub05,onsets_dis,124,0.026305501883331837
500,sub05,ac_target,125,0.045434094098103624
501,sub05,ac_dis,125,0.038439526082375775
502,sub05,onsets_target,125,0.0596869915793362
503,sub05,onsets_dis,125,0.00254706288499415
504,sub05,ac_target,126,0.013269587227880098
505,sub05,ac_dis,126,-0.01295273131953733
506,sub05,onsets_target,126,0.016481778106310147
507,sub05,onsets_dis,126,0.015050284399623946
508,sub05,ac_target,127,-0.05186336986029593
509,sub05,ac_dis,127,-0.017774483066524273
510,sub05,onsets_target,127,-0.04228099214910911
511,sub05,onsets_dis,127,-0.0006514657811143498
512,sub05,ac_target,128,-0.04334326988220868
513,sub05,ac_dis,128,-0.07019248324798483
514,sub05,onsets_target,128,-0.07749121906985273
515,sub05,onsets_dis,128,-0.02928608628177534
516,sub05,ac_target,129,0.05309700626708729
517,sub05,ac_dis,129,0.027724896141072895
518,sub05,onsets_target,129,-0.034208718415818
519,sub05,onsets_dis,129,0.024368630719860566
520,sub05,ac_target,130,0.006254735037609816
521,sub05,ac_dis,130,0.027211930502357227
522,sub05,onsets_target,130,-0.0452153004003413
523,sub05,onsets_dis,130,0.009729343509726119
524,sub05,ac_target,131,0.0070160386429543
525,sub05,ac_dis,131,0.002808765328703702
526,sub05,onsets_target,131,-0.06583283868755527
527,sub05,onsets_dis,131,0.009180058318286326
528,sub05,ac_target,132,-0.0035899364852356023
529,sub05,ac_dis,132,0.04768435625071471
530,sub05,onsets_target,132,0.05521704437457605
531,sub05,onsets_dis,132,0.0024838586630556987
532,sub05,ac_target,133,-0.021996142225819193
533,sub05,ac_dis,133,0.037169875510329096
534,sub05,onsets_target,133,0.0186580589336325
535,sub05,onsets_dis,133,-0.01374719098022237
536,sub05,ac_target,134,0.006467765724180322
537,sub05,ac_dis,134,0.030208433967811765
538,sub05,onsets_target,134,0.009110133956312879
539,sub05,onsets_dis,134,0.01022274070524321
540,sub05,ac_target,135,0.0068136064804168225
541,sub05,ac_dis,135,-0.023168338108055537
542,sub05,onsets_target,135,0.011999330411823038
543,sub05,onsets_dis,135,0.007191852491083141
544,sub05,ac_target,136,0.0345362225589557
545,sub05,ac_dis,136,0.04982895533507859
546,sub05,onsets_target,136,-0.014655150452947225
547,sub05,onsets_dis,136,0.00048551892054209307
548,sub05,ac_target,137,-0.022187486023100503
549,sub05,ac_dis,137,0.012174145669649663
550,sub05,onsets_target,137,-0.003973094597569053
551,sub05,onsets_dis,137,-0.004961209932105836
552,sub05,ac_target,138,-0.022393645506614487
553,sub05,ac_dis,138,0.01340245978162637
554,sub05,onsets_target,138,0.07677052989551224
555,sub05,onsets_dis,138,-0.023637513734663048
556,sub05,ac_target,139,-0.05338340056313561
557,sub05,ac_dis,139,0.012616184052702283
558,sub05,onsets_target,139,0.04605303163929513
559,sub05,onsets_dis,139,0.05681515745063139
560,sub05,ac_target,140,-0.0061151797622913
561,sub05,ac_dis,140,0.02474164559560998
562,sub05,onsets_target,140,0.05045158110733041
563,sub05,onsets_dis,140,0.01717243995014916
564,sub05,ac_target,141,-0.05097565359746751
565,sub05,ac_dis,141,-0.019379640650237333
566,sub05,onsets_target,141,-0.0181414251920654
567,sub05,onsets_dis,141,-0.0010937750898062904
568,sub05,ac_target,142,-0.03521581614535172
569,sub05,ac_dis,142,-0.02338247280992929
570,sub05,onsets_target,142,-0.021397612602159357
571,sub05,onsets_dis,142,-0.00688976324022089
572,sub05,ac_target,143,0.0179614846659542
573,sub05,ac_dis,143,-0.01640476768606977
574,sub05,onsets_target,143,0.006381573343622071
575,sub05,onsets_dis,143,0.012614941556431957
576,sub05,ac_target,144,-0.03774364561006002
577,sub05,ac_dis,144,-0.011864008987730653
578,sub05,onsets_target,144,0.03278236992524609
579,sub05,onsets_dis,144,0.001538722521082688
580,sub05,ac_target,145,0.016596666822878844
581,sub05,ac_dis,145,-0.001383049459141124
582,sub05,onsets_target,145,-0.00882019550901331
583,sub05,onsets_dis,145,0.011464059765864105
584,sub05,ac_target,146,-0.05025911347723668
585,sub05,ac_dis,146,0.010359108645685984
586,sub05,onsets_target,146,0.02675139935705424
587,sub05,onsets_dis,146,-0.005146549954970107
588,sub05,ac_target,147,0.04032156084823957
589,sub05,ac_dis,147,0.0513399434449139
590,sub05,onsets_target,147,0.0205854434228166
591,sub05,onsets_dis,147,-0.01889473903584938
