BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2645;0;ʔ;ʔ ɪ n;In;ʔ ɪ n;;;ʔ ɪ n;;In der Dämmerung flüsterten die Geister des Waldes;;
4283;1763;0;ɪ;ʔ ɪ n;In;ʔ ɪ n;;;ʔ ɪ n;;In der Dämmerung flüsterten die Geister des Waldes;;
6047;3086;0;n;ʔ ɪ n;In;ʔ ɪ n;;;ʔ ɪ n;;In der Dämmerung flüsterten die Geister des Waldes;;
9134;1322;1;d;d eːɐ;der;d eː ɐ;;;d eːɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
10457;2204;1;eː;d eːɐ;der;d eː ɐ;;;d eːɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
12662;1763;1;ɐ;d eːɐ;der;d eː ɐ;;;d eːɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
14426;4409;2;d;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
18836;3968;2;ɛ;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
22805;3968;2;m;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
26774;3086;2;ə;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
29861;2204;2;r;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
32066;3086;2;ʊ;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
35153;3527;2;ŋ;d ɛ m.ə.r ʊ ŋ;Dämmerung;d ɛ m ə r ʊ ŋ;;;d ɛ m . ə . r ʊ ŋ;;In der Dämmerung flüsterten die Geister des Waldes;;
38681;7937;3;f;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
46619;2204;3;l;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
48824;2645;3;ʏ;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
51470;4409;3;s;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
55880;4409;3;t;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
60290;2645;3;ɐ;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
62936;5732;3;t;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
68669;8819;3;ə;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
77489;1322;3;n;f l ʏ s.t ɐ.t ə n;flüsterten;f l ʏ s t ɐ t ə n;;;f l ʏ s . t ɐ . t ə n;;In der Dämmerung flüsterten die Geister des Waldes;;
78812;1763;4;d;d iː;die;d iː;;;d iː;;In der Dämmerung flüsterten die Geister des Waldes;;
80576;3527;4;iː;d iː;die;d iː;;;d iː;;In der Dämmerung flüsterten die Geister des Waldes;;
84104;3527;5;ɡ;ɡ aɪ s.t ɐ;Geister;ɡ aɪ s t ɐ;;;ɡ aɪ s . t ɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
87632;7496;5;aɪ;ɡ aɪ s.t ɐ;Geister;ɡ aɪ s t ɐ;;;ɡ aɪ s . t ɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
95129;5732;5;s;ɡ aɪ s.t ɐ;Geister;ɡ aɪ s t ɐ;;;ɡ aɪ s . t ɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
100862;3527;5;t;ɡ aɪ s.t ɐ;Geister;ɡ aɪ s t ɐ;;;ɡ aɪ s . t ɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
104390;3527;5;ɐ;ɡ aɪ s.t ɐ;Geister;ɡ aɪ s t ɐ;;;ɡ aɪ s . t ɐ;;In der Dämmerung flüsterten die Geister des Waldes;;
107918;1763;6;d;d ə s;des;d ɛ s;;;d ɛ s;;In der Dämmerung flüsterten die Geister des Waldes;;
109682;2204;6;ə;d ə s;des;d ɛ s;;;d ɛ s;;In der Dämmerung flüsterten die Geister des Waldes;;
111887;5732;6;s;d ə s;des;d ɛ s;;;d ɛ s;;In der Dämmerung flüsterten die Geister des Waldes;;
117620;3086;7;v;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
120707;7937;7;a;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
128645;7055;7;l;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
135701;1322;7;d;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
137024;6614;7;ə;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
143639;9260;7;s;v a l.d ə s;Waldes;v a l d ə s;;;v a l . d ə s;;In der Dämmerung flüsterten die Geister des Waldes;;
152900;3259;-1;(...);;;;;;;;;;
0;156158;-1;;;;;;;;;In der Dämmerung flüsterten die Geister des Waldes;;
