BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;1763;0;d;;Der;d e: 6;;;;;;;
2960;3968;0;eː;;Der;d e: 6;;;;;;;
6929;1322;0;ɐ;;Der;d e: 6;;;;;;;
8252;4409;1;l;;Lehrer;l e: r 6;;;;;;;
12662;7937;1;eː;;Lehrer;l e: r 6;;;;;;;
20600;3527;1;r;;Lehrer;l e: r 6;;;;;;;
24128;9260;1;ɐ;;Lehrer;l e: r 6;;;;;;;
33389;2645;2;ʔ;;erklärt;? E 6 k l E: 6 t;;;;;;;
36035;2204;2;ɛ;;erklärt;? E 6 k l E: 6 t;;;;;;;
38240;1322;2;ɐ;;erklärt;? E 6 k l E: 6 t;;;;;;;
39563;5291;2;k;;erklärt;? E 6 k l E: 6 t;;;;;;;
44855;2645;2;l;;erklärt;? E 6 k l E: 6 t;;;;;;;
47501;2645;2;ɛː;;erklärt;? E 6 k l E: 6 t;;;;;;;
50147;3086;2;ɐ;;erklärt;? E 6 k l E: 6 t;;;;;;;
53234;1322;2;t;;erklärt;? E 6 k l E: 6 t;;;;;;;
54557;3527;3;d;;das;d a s;;;;;;;
58085;2204;3;a;;das;d a s;;;;;;;
60290;4409;3;s;;das;d a s;;;;;;;
64700;5291;4;t;;Thema;t e: m a;;;;;;;
69992;5732;4;eː;;Thema;t e: m a;;;;;;;
75725;3968;4;m;;Thema;t e: m a;;;;;;;
79694;5291;4;a;;Thema;t e: m a;;;;;;;
84986;5291;5;f;;verständlich;f E 6 S t E n t l I C;;;;;;;
90278;1763;5;ɛ;;verständlich;f E 6 S t E n t l I C;;;;;;;
92042;1322;5;ɐ;;verständlich;f E 6 S t E n t l I C;;;;;;;
93365;5291;5;ʃ;;verständlich;f E 6 S t E n t l I C;;;;;;;
98657;3968;5;t;;verständlich;f E 6 S t E n t l I C;;;;;;;
102626;4409;5;ɛ;;verständlich;f E 6 S t E n t l I C;;;;;;;
107036;3086;5;n;;verständlich;f E 6 S t E n t l I C;;;;;;;
110123;3527;5;t;;verständlich;f E 6 S t E n t l I C;;;;;;;
113651;3527;5;l;;verständlich;f E 6 S t E n t l I C;;;;;;;
117179;3527;5;ɪ;;verständlich;f E 6 S t E n t l I C;;;;;;;
120707;3968;5;ç;;verständlich;f E 6 S t E n t l I C;;;;;;;
124676;1322;6;ʔ;;im;? I m;;;;;;;
125999;2204;6;ɪ;;im;? I m;;;;;;;
128204;4409;6;m;;im;? I m;;;;;;;
132614;2645;7;ʔ;;Unterricht;? U n t 6 r I C t;;;;;;;
135260;3086;7;ʊ;;Unterricht;? U n t 6 r I C t;;;;;;;
138347;3527;7;n;;Unterricht;? U n t 6 r I C t;;;;;;;
141875;4850;7;t;;Unterricht;? U n t 6 r I C t;;;;;;;
146726;4409;7;ɐ;;Unterricht;? U n t 6 r I C t;;;;;;;
151136;3086;7;r;;Unterricht;? U n t 6 r I C t;;;;;;;
154223;4409;7;ɪ;;Unterricht;? U n t 6 r I C t;;;;;;;
158633;6173;7;ç;;Unterricht;? U n t 6 r I C t;;;;;;;
164807;4850;7;t;;Unterricht;? U n t 6 r I C t;;;;;;;
169658;5445;-1;(...);;;;;;;;;;
