BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3086;0;d;;Das;d a s;;;;;;;
3842;3086;0;a;;Das;d a s;;;;;;;
6929;3527;0;s;;Das;d a s;;;;;;;
10457;3968;1;ɡ;;Gemälde;g @ m E: l d @;;;;;;;
14426;1322;1;ə;;Gemälde;g @ m E: l d @;;;;;;;
15749;5732;1;m;;Gemälde;g @ m E: l d @;;;;;;;
21482;7937;1;ɛː;;Gemälde;g @ m E: l d @;;;;;;;
29420;2204;1;l;;Gemälde;g @ m E: l d @;;;;;;;
31625;1763;1;d;;Gemälde;g @ m E: l d @;;;;;;;
33389;3086;1;ə;;Gemälde;g @ m E: l d @;;;;;;;
36476;3527;2;ʃ;;spiegelte;S p i: g @ l t @;;;;;;;
40004;3968;2;p;;spiegelte;S p i: g @ l t @;;;;;;;
43973;4409;2;iː;;spiegelte;S p i: g @ l t @;;;;;;;
48383;2645;2;ɡ;;spiegelte;S p i: g @ l t @;;;;;;;
51029;2204;2;ə;;spiegelte;S p i: g @ l t @;;;;;;;
53234;2204;2;l;;spiegelte;S p i: g @ l t @;;;;;;;
55439;4850;2;t;;spiegelte;S p i: g @ l t @;;;;;;;
60290;2204;2;ə;;spiegelte;S p i: g @ l t @;;;;;;;
62495;3086;3;d;;die;d i:;;;;;;;
65582;3968;3;iː;;die;d i:;;;;;;;
69551;6614;4;z;;Seele;z e: l @;;;;;;;
76166;4850;4;eː;;Seele;z e: l @;;;;;;;
81017;1322;4;l;;Seele;z e: l @;;;;;;;
82340;1322;4;ə;;Seele;z e: l @;;;;;;;
83663;1322;5;d;;des;d E s;;;;;;;
84986;3968;5;ɛ;;des;d E s;;;;;;;
88955;5732;5;s;;des;d E s;;;;;;;
94688;6614;6;k;;Künstlers;k Y n s t l 6 s;;;;;;;
101303;1763;6;ʏ;;Künstlers;k Y n s t l 6 s;;;;;;;
103067;3968;6;n;;Künstlers;k Y n s t l 6 s;;;;;;;
107036;4409;6;s;;Künstlers;k Y n s t l 6 s;;;;;;;
111446;2645;6;t;;Künstlers;k Y n s t l 6 s;;;;;;;
114092;3086;6;l;;Künstlers;k Y n s t l 6 s;;;;;;;
117179;3968;6;ɐ;;Künstlers;k Y n s t l 6 s;;;;;;;
121148;4409;6;s;;Künstlers;k Y n s t l 6 s;;;;;;;
125558;3086;7;v;;wider;v i: d 6;;;;;;;
128645;7496;7;iː;;wider;v i: d 6;;;;;;;
136142;3527;7;d;;wider;v i: d 6;;;;;;;
139670;8378;7;ɐ;;wider;v i: d 6;;;;;;;
148049;4526;-1;(...);;;;;;;;;;
