BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;2645;0;ʔ;;Ich;? I C;;;;;;;
3842;3086;0;ɪ;;Ich;? I C;;;;;;;
6929;4850;0;ç;;Ich;? I C;;;;;;;
11780;2645;-1;(...);;;;;;;;;;
14426;2204;1;t;;trinke;t r I N k @;;;;;;;
16631;3086;1;r;;trinke;t r I N k @;;;;;;;
19718;3968;1;ɪ;;trinke;t r I N k @;;;;;;;
23687;3968;1;ŋ;;trinke;t r I N k @;;;;;;;
27656;3968;1;k;;trinke;t r I N k @;;;;;;;
31625;2645;1;ə;;trinke;t r I N k @;;;;;;;
34271;4850;2;m;;meinen;m aI n @ n;;;;;;;
39122;4850;2;aɪ;;meinen;m aI n @ n;;;;;;;
43973;1322;2;n;;meinen;m aI n @ n;;;;;;;
45296;1322;2;ə;;meinen;m aI n @ n;;;;;;;
46619;2204;2;n;;meinen;m aI n @ n;;;;;;;
48824;6614;3;k;;Kaffee;k a f e;;;;;;;
55439;3968;3;a;;Kaffee;k a f e;;;;;;;
59408;4850;3;f;;Kaffee;k a f e;;;;;;;
64259;12788;3;e;;Kaffee;k a f e;;;;;;;
77048;7055;4;ɡ;;gerne;g E 6 n @;;;;;;;
84104;1322;4;ɛ;;gerne;g E 6 n @;;;;;;;
85427;6173;4;ɐ;;gerne;g E 6 n @;;;;;;;
91601;3968;4;n;;gerne;g E 6 n @;;;;;;;
95570;2645;4;ə;;gerne;g E 6 n @;;;;;;;
98216;4409;5;m;;mit;m I t;;;;;;;
102626;2645;5;ɪ;;mit;m I t;;;;;;;
105272;3968;5;t;;mit;m I t;;;;;;;
109241;4850;6;m;;Milch;m I l C;;;;;;;
114092;6614;6;ɪ;;Milch;m I l C;;;;;;;
120707;2204;6;l;;Milch;m I l C;;;;;;;
122912;6173;6;ç;;Milch;m I l C;;;;;;;
129086;4850;7;ʔ;;und;? U n t;;;;;;;
133937;3086;7;ʊ;;und;? U n t;;;;;;;
137024;1322;7;n;;und;? U n t;;;;;;;
138347;1763;7;t;;und;? U n t;;;;;;;
140111;7496;8;ts;;Zucker;ts U k 6;;;;;;;
147608;3086;8;ʊ;;Zucker;ts U k 6;;;;;;;
150695;8378;8;k;;Zucker;ts U k 6;;;;;;;
159074;6173;8;ɐ;;Zucker;ts U k 6;;;;;;;
165248;5247;-1;(...);;;;;;;;;;
