BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;2204;0;d;;Die;d i:;;;;;;;
4283;3968;0;iː;;Die;d i:;;;;;;;
8252;5291;1;z;;Silhouette;z I l U E t @;;;;;;;
13544;2204;1;ɪ;;Silhouette;z I l U E t @;;;;;;;
15749;2645;1;l;;Silhouette;z I l U E t @;;;;;;;
18395;4409;1;ʊ;;Silhouette;z I l U E t @;;;;;;;
22805;4850;1;ɛ;;Silhouette;z I l U E t @;;;;;;;
27656;6614;1;t;;Silhouette;z I l U E t @;;;;;;;
34271;2645;1;ə;;Silhouette;z I l U E t @;;;;;;;
36917;3086;2;d;;des;d E s;;;;;;;
40004;1322;2;ɛ;;des;d E s;;;;;;;
41327;6173;2;s;;des;d E s;;;;;;;
47501;2204;3;v;;Wanderers;v a n d @ r 6 s;;;;;;;
49706;5291;3;a;;Wanderers;v a n d @ r 6 s;;;;;;;
54998;3086;3;n;;Wanderers;v a n d @ r 6 s;;;;;;;
58085;1763;3;d;;Wanderers;v a n d @ r 6 s;;;;;;;
59849;3968;3;ə;;Wanderers;v a n d @ r 6 s;;;;;;;
63818;3527;3;r;;Wanderers;v a n d @ r 6 s;;;;;;;
67346;5732;3;ɐ;;Wanderers;v a n d @ r 6 s;;;;;;;
73079;6173;3;s;;Wanderers;v a n d @ r 6 s;;;;;;;
79253;5291;4;f;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
84545;2204;4;ɛ;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
86750;2204;4;ɐ;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
88955;1322;4;z;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
90278;1322;4;ɪ;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
91601;3527;4;ç;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
95129;4850;4;m;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
99980;3527;4;ɪ;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
103508;2204;4;l;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
105713;3527;4;ts;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
109241;2645;4;t;;verschmilzt;f E 6 z I C m I l ts t;;;;;;;
111887;2204;-1;(...);;;;;;;;;;
114092;3527;5;m;;mit;m I t;;;;;;;
117620;1322;5;ɪ;;mit;m I t;;;;;;;
118943;2204;5;t;;mit;m I t;;;;;;;
121148;2204;6;d;;dem;d e: m;;;;;;;
123353;3527;6;eː;;dem;d e: m;;;;;;;
126881;3527;6;m;;dem;d e: m;;;;;;;
130409;3086;7;ʔ;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
133496;7496;7;aː;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
140993;1322;7;b;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
142316;3968;7;ə;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
146285;1763;7;n;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
148049;1322;7;t;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
149372;4409;7;d;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
153782;2645;7;ʊ;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
156428;3527;7;ŋ;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
159956;6614;7;k;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
166571;1322;7;ə;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
167894;5291;7;l;;Abenddunkel;? a: b @ n t d U N k @ l;;;;;;;
173186;5501;-1;(...);;;;;;;;;;
