BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2204;0;d;;Der;d e: 6;;;;;;;
2960;2204;0;eː;;Der;d e: 6;;;;;;;
5165;2645;0;ɐ;;Der;d e: 6;;;;;;;
7811;3086;1;ʃ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
10898;4409;1;t;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
15308;2645;1;r;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
17954;5732;1;aː;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
23687;5732;1;s;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
29420;1763;1;ə;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
31184;1763;1;n;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
32948;3086;1;f;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
36035;2204;1;ɛ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
38240;1322;1;ɐ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
39563;2204;1;k;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
41768;1763;1;aʊ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
43532;1763;1;ʔ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
45296;6614;1;ɔʏ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
51911;6614;1;f;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
58526;5291;1;ɐ;;Straßenverkäufer;S t r a: s @ n f E 6 k aU ? OY f 6;;;;;;;
63818;3527;2;b;;bot;b o: t;;;;;;;
67346;5732;2;oː;;bot;b o: t;;;;;;;
73079;4850;2;t;;bot;b o: t;;;;;;;
77930;2204;3;m;;mir;m i: 6;;;;;;;
80135;1763;3;iː;;mir;m i: 6;;;;;;;
81899;2204;3;ɐ;;mir;m i: 6;;;;;;;
84104;1322;4;ʔ;;eine;? aI n @;;;;;;;
85427;5291;4;aɪ;;eine;? aI n @;;;;;;;
90719;2645;4;n;;eine;? aI n @;;;;;;;
93365;1763;4;ə;;eine;? aI n @;;;;;;;
95129;5291;5;m;;magische;m a: g I S @;;;;;;;
100421;7496;5;aː;;magische;m a: g I S @;;;;;;;
107918;3527;5;ɡ;;magische;m a: g I S @;;;;;;;
111446;3086;5;ɪ;;magische;m a: g I S @;;;;;;;
114533;6173;5;ʃ;;magische;m a: g I S @;;;;;;;
120707;2204;5;ə;;magische;m a: g I S @;;;;;;;
122912;9260;6;t;;Teemischung;t e: m I S U N;;;;;;;
132173;6614;6;eː;;Teemischung;t e: m I S U N;;;;;;;
138788;4850;6;m;;Teemischung;t e: m I S U N;;;;;;;
143639;3086;6;ɪ;;Teemischung;t e: m I S U N;;;;;;;
146726;4850;6;ʃ;;Teemischung;t e: m I S U N;;;;;;;
151577;4409;6;ʊ;;Teemischung;t e: m I S U N;;;;;;;
155987;4409;6;ŋ;;Teemischung;t e: m I S U N;;;;;;;
160397;1322;7;ʔ;;an;? a n;;;;;;;
161720;8378;7;a;;an;? a n;;;;;;;
170099;9260;7;n;;an;? a n;;;;;;;
179360;2911;-1;(...);;;;;;;;;;
