BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;1763;0;d;;Der;d e: 6;;;;;;;
3842;2645;0;eː;;Der;d e: 6;;;;;;;
6488;3527;0;ɐ;;Der;d e: 6;;;;;;;
10016;4409;1;ʃ;;Stadtrand;S t a t r a n t;;;;;;;
14426;1763;1;t;;Stadtrand;S t a t r a n t;;;;;;;
16190;4409;1;a;;Stadtrand;S t a t r a n t;;;;;;;
20600;4850;1;t;;Stadtrand;S t a t r a n t;;;;;;;
25451;4850;1;r;;Stadtrand;S t a t r a n t;;;;;;;
30302;5291;1;a;;Stadtrand;S t a t r a n t;;;;;;;
35594;3968;1;n;;Stadtrand;S t a t r a n t;;;;;;;
39563;8378;1;t;;Stadtrand;S t a t r a n t;;;;;;;
47942;3968;2;l;;lockt;l O k t;;;;;;;
51911;3086;2;ɔ;;lockt;l O k t;;;;;;;
54998;2645;2;k;;lockt;l O k t;;;;;;;
57644;1322;2;t;;lockt;l O k t;;;;;;;
58967;3527;-1;(...);;;;;;;;;;
62495;2645;3;m;;mit;m I t;;;;;;;
65141;1322;3;ɪ;;mit;m I t;;;;;;;
66464;2645;3;t;;mit;m I t;;;;;;;
69110;3527;4;f;;friedlicher;f r i: t l I C 6;;;;;;;
72638;3527;4;r;;friedlicher;f r i: t l I C 6;;;;;;;
76166;4409;4;iː;;friedlicher;f r i: t l I C 6;;;;;;;
80576;3086;4;t;;friedlicher;f r i: t l I C 6;;;;;;;
83663;2204;4;l;;friedlicher;f r i: t l I C 6;;;;;;;
85868;3086;4;ɪ;;friedlicher;f r i: t l I C 6;;;;;;;
88955;4850;4;ç;;friedlicher;f r i: t l I C 6;;;;;;;
93806;3527;4;ɐ;;friedlicher;f r i: t l I C 6;;;;;;;
97334;3968;5;n;;Natur;n a t u: 6;;;;;;;
101303;4409;5;a;;Natur;n a t u: 6;;;;;;;
105713;8378;5;t;;Natur;n a t u: 6;;;;;;;
114092;6173;5;uː;;Natur;n a t u: 6;;;;;;;
120266;4409;5;ɐ;;Natur;n a t u: 6;;;;;;;
124676;1322;6;ʔ;;und;? U n t;;;;;;;
125999;3086;6;ʊ;;und;? U n t;;;;;;;
129086;1763;6;n;;und;? U n t;;;;;;;
130850;2204;6;t;;und;? U n t;;;;;;;
133055;2204;7;r;;Ruhe;r u: @;;;;;;;
135260;11024;7;uː;;Ruhe;r u: @;;;;;;;
146285;9701;7;ə;;Ruhe;r u: @;;;;;;;
155987;5292;-1;(...);;;;;;;;;;
