BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2645;0;ʔ;;Im;? I m;;;;;;;
3401;1322;0;ɪ;;Im;? I m;;;;;;;
4724;3968;0;m;;Im;? I m;;;;;;;
8693;3527;1;h;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
12221;4850;1;aʊ;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
17072;3527;1;p;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
20600;1763;1;t;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
22364;3968;1;k;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
26333;2645;1;v;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
28979;1322;1;a;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
30302;1322;1;r;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
31625;7496;1;t;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
39122;6173;1;iː;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
45296;3086;1;ɐ;;Hauptquartier;h aU p t k v a r t i: 6;;;;;;;
48383;2204;2;r;;rüsten;r Y s t @ n;;;;;;;
50588;3086;2;ʏ;;rüsten;r Y s t @ n;;;;;;;
53675;3968;2;s;;rüsten;r Y s t @ n;;;;;;;
57644;4850;2;t;;rüsten;r Y s t @ n;;;;;;;
62495;1763;2;ə;;rüsten;r Y s t @ n;;;;;;;
64259;1322;2;n;;rüsten;r Y s t @ n;;;;;;;
65582;3968;3;z;;sich;z I C;;;;;;;
69551;2204;3;ɪ;;sich;z I C;;;;;;;
71756;3527;3;ç;;sich;z I C;;;;;;;
75284;2204;4;d;;die;d i:;;;;;;;
77489;3968;4;iː;;die;d i:;;;;;;;
81458;4850;5;b;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
86309;1322;5;ɛ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
87632;5291;5;ɐ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
92924;4850;5;k;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
97775;3086;5;ʃ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
100862;1322;5;t;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
102185;8378;5;aɪ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
110564;2204;5;ɡ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
112769;4850;5;ɐ;;Bergsteiger;b E 6 k S t aI g 6;;;;;;;
117620;6173;6;ts;;zur;ts u: 6;;;;;;;
123794;1763;6;uː;;zur;ts u: 6;;;;;;;
125558;2204;6;ɐ;;zur;ts u: 6;;;;;;;
127763;1322;7;ʔ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
129086;1322;7;ɛ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
130409;4850;7;ɐ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
135260;2645;7;s;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
137906;4409;7;t;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
142316;3527;7;b;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
145844;3086;7;ə;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
148931;2645;7;ʃ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
151577;2645;7;t;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
154223;5291;7;aɪ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
159515;1322;7;ɡ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
160838;3527;7;ʊ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
164366;3086;7;ŋ;;Erstbesteigung;? E 6 s t b @ S t aI g U N;;;;;;;
167453;2204;8;d;;des;d E s;;;;;;;
169658;2204;8;ɛ;;des;d E s;;;;;;;
171863;3968;8;s;;des;d E s;;;;;;;
175832;4409;9;b;;Berges;b E 6 g @ s;;;;;;;
180242;3527;9;ɛ;;Berges;b E 6 g @ s;;;;;;;
183770;5291;9;ɐ;;Berges;b E 6 g @ s;;;;;;;
189062;2645;9;ɡ;;Berges;b E 6 g @ s;;;;;;;
191708;4850;9;ə;;Berges;b E 6 g @ s;;;;;;;
196559;2645;9;s;;Berges;b E 6 g @ s;;;;;;;
199205;10202;-1;(...);;;;;;;;;;
