BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ich;? I C;;;;;;;
1637;3086;0;ɪ;;Ich;? I C;;;;;;;
4724;3527;0;ç;;Ich;? I C;;;;;;;
8252;2204;1;h;;höre;h 2: r @;;;;;;;
10457;4409;1;øː;;höre;h 2: r @;;;;;;;
14867;3086;1;r;;höre;h 2: r @;;;;;;;
17954;3086;1;ə;;höre;h 2: r @;;;;;;;
21041;3527;2;ɡ;;gerne;g E 6 n @;;;;;;;
24569;2204;2;ɛ;;gerne;g E 6 n @;;;;;;;
26774;3086;2;ɐ;;gerne;g E 6 n @;;;;;;;
29861;2645;2;n;;gerne;g E 6 n @;;;;;;;
32507;1322;2;ə;;gerne;g E 6 n @;;;;;;;
33830;4409;3;m;;Musik;m u z i: k;;;;;;;
38240;3086;3;u;;Musik;m u z i: k;;;;;;;
41327;5732;3;z;;Musik;m u z i: k;;;;;;;
47060;7937;3;iː;;Musik;m u z i: k;;;;;;;
54998;7937;3;k;;Musik;m u z i: k;;;;;;;
62936;1322;4;v;;während;v E: r @ n t;;;;;;;
64259;7055;4;ɛː;;während;v E: r @ n t;;;;;;;
71315;1763;4;r;;während;v E: r @ n t;;;;;;;
73079;1322;4;ə;;während;v E: r @ n t;;;;;;;
74402;3086;4;n;;während;v E: r @ n t;;;;;;;
77489;1763;4;t;;während;v E: r @ n t;;;;;;;
79253;1322;5;ʔ;;ich;? I C;;;;;;;
80576;2645;5;ɪ;;ich;? I C;;;;;;;
83222;3086;5;ç;;ich;? I C;;;;;;;
86309;2645;6;d;;den;d e: n;;;;;;;
88955;2204;6;eː;;den;d e: n;;;;;;;
91160;2204;6;n;;den;d e: n;;;;;;;
93365;4409;7;h;;Haushalt;h aU s h a l t;;;;;;;
97775;6614;7;aʊ;;Haushalt;h aU s h a l t;;;;;;;
104390;3527;7;s;;Haushalt;h aU s h a l t;;;;;;;
107918;2645;7;h;;Haushalt;h aU s h a l t;;;;;;;
110564;3086;7;a;;Haushalt;h aU s h a l t;;;;;;;
113651;3086;7;l;;Haushalt;h aU s h a l t;;;;;;;
116738;3086;7;t;;Haushalt;h aU s h a l t;;;;;;;
119825;3527;8;m;;mache;m a x @;;;;;;;
123353;3086;8;a;;mache;m a x @;;;;;;;
126440;6173;8;x;;mache;m a x @;;;;;;;
132614;9260;8;ə;;mache;m a x @;;;;;;;
141875;6092;-1;(...);;;;;;;;;;
