BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;0;ʔ;;In;? I n;;;;;;;
2960;1322;0;ɪ;;In;? I n;;;;;;;
4283;4409;0;n;;In;? I n;;;;;;;
8693;1322;1;d;;der;d e: 6;;;;;;;
10016;2645;1;eː;;der;d e: 6;;;;;;;
12662;2645;1;ɐ;;der;d e: 6;;;;;;;
15308;4850;2;ʃ;;Stadt;S t a t;;;;;;;
20159;2204;2;t;;Stadt;S t a t;;;;;;;
22364;5732;2;a;;Stadt;S t a t;;;;;;;
28097;4850;2;t;;Stadt;S t a t;;;;;;;
32948;3968;3;h;;herrscht;h E 6 S t;;;;;;;
36917;2645;3;ɛ;;herrscht;h E 6 S t;;;;;;;
39563;3086;3;ɐ;;herrscht;h E 6 S t;;;;;;;
42650;3527;3;ʃ;;herrscht;h E 6 S t;;;;;;;
46178;3527;3;t;;herrscht;h E 6 S t;;;;;;;
49706;2204;4;r;;reges;r e: g @ s;;;;;;;
51911;7496;4;eː;;reges;r e: g @ s;;;;;;;
59408;2204;4;ɡ;;reges;r e: g @ s;;;;;;;
61613;1763;4;ə;;reges;r e: g @ s;;;;;;;
63377;3527;4;s;;reges;r e: g @ s;;;;;;;
66905;4850;5;t;;Treiben;t r aI b @ n;;;;;;;
71756;3527;5;r;;Treiben;t r aI b @ n;;;;;;;
75284;9260;5;aɪ;;Treiben;t r aI b @ n;;;;;;;
84545;1322;5;b;;Treiben;t r aI b @ n;;;;;;;
85868;3968;5;ə;;Treiben;t r aI b @ n;;;;;;;
89837;1763;5;n;;Treiben;t r aI b @ n;;;;;;;
91601;1322;6;ʔ;;am;? a m;;;;;;;
92924;3968;6;a;;am;? a m;;;;;;;
96893;3086;6;m;;am;? a m;;;;;;;
99980;4409;7;z;;Samstag;z a m s t a: k;;;;;;;
104390;4850;7;a;;Samstag;z a m s t a: k;;;;;;;
109241;4409;7;m;;Samstag;z a m s t a: k;;;;;;;
113651;7055;7;s;;Samstag;z a m s t a: k;;;;;;;
120707;1763;7;t;;Samstag;z a m s t a: k;;;;;;;
122471;11465;7;aː;;Samstag;z a m s t a: k;;;;;;;
133937;6173;7;k;;Samstag;z a m s t a: k;;;;;;;
140111;6320;-1;(...);;;;;;;;;;
