BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;2645;0;d;;Die;d i:;;;;;;;
4724;5291;0;iː;;Die;d i:;;;;;;;
10016;1322;1;ʔ;;Inflation;? I n f l a ts j o: n;;;;;;;
11339;1763;1;ɪ;;Inflation;? I n f l a ts j o: n;;;;;;;
13103;3086;1;n;;Inflation;? I n f l a ts j o: n;;;;;;;
16190;3968;1;f;;Inflation;? I n f l a ts j o: n;;;;;;;
20159;2204;1;l;;Inflation;? I n f l a ts j o: n;;;;;;;
22364;3968;1;a;;Inflation;? I n f l a ts j o: n;;;;;;;
26333;4850;1;ts;;Inflation;? I n f l a ts j o: n;;;;;;;
31184;5291;1;j;;Inflation;? I n f l a ts j o: n;;;;;;;
36476;5291;1;oː;;Inflation;? I n f l a ts j o: n;;;;;;;
41768;3527;1;n;;Inflation;? I n f l a ts j o: n;;;;;;;
45296;1322;2;ʔ;;erreicht;? E 6 r aI C t;;;;;;;
46619;1322;2;ɛ;;erreicht;? E 6 r aI C t;;;;;;;
47942;3086;2;ɐ;;erreicht;? E 6 r aI C t;;;;;;;
51029;3968;2;r;;erreicht;? E 6 r aI C t;;;;;;;
54998;5291;2;aɪ;;erreicht;? E 6 r aI C t;;;;;;;
60290;3527;2;ç;;erreicht;? E 6 r aI C t;;;;;;;
63818;1322;2;t;;erreicht;? E 6 r aI C t;;;;;;;
65141;2204;3;d;;den;d e: n;;;;;;;
67346;3527;3;eː;;den;d e: n;;;;;;;
70874;1763;3;n;;den;d e: n;;;;;;;
72638;3968;4;h;;höchsten;h 2: C s t @ n;;;;;;;
76607;6173;4;øː;;höchsten;h 2: C s t @ n;;;;;;;
82781;2645;4;ç;;höchsten;h 2: C s t @ n;;;;;;;
85427;3527;4;s;;höchsten;h 2: C s t @ n;;;;;;;
88955;3968;4;t;;höchsten;h 2: C s t @ n;;;;;;;
92924;1322;4;ə;;höchsten;h 2: C s t @ n;;;;;;;
94247;1322;4;n;;höchsten;h 2: C s t @ n;;;;;;;
95570;2645;5;ʃ;;Stand;S t a n t;;;;;;;
98216;5732;5;t;;Stand;S t a n t;;;;;;;
103949;5732;5;a;;Stand;S t a n t;;;;;;;
109682;2645;5;n;;Stand;S t a n t;;;;;;;
112328;1763;5;t;;Stand;S t a n t;;;;;;;
114092;4409;6;z;;seit;z aI t;;;;;;;
118502;4850;6;aɪ;;seit;z aI t;;;;;;;
123353;3086;6;t;;seit;z aI t;;;;;;;
126440;4850;7;j;;Jahren;j a: r @ n;;;;;;;
131291;10583;7;aː;;Jahren;j a: r @ n;;;;;;;
141875;3527;7;r;;Jahren;j a: r @ n;;;;;;;
145403;1322;7;ə;;Jahren;j a: r @ n;;;;;;;
146726;9701;7;n;;Jahren;j a: r @ n;;;;;;;
156428;4339;-1;(...);;;;;;;;;;
