BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2204;0;d;;Der;d e: 6;;;;;;;
3842;3086;0;eː;;Der;d e: 6;;;;;;;
6929;1763;0;ɐ;;Der;d e: 6;;;;;;;
8693;1763;1;h;;Himmel;h I m @ l;;;;;;;
10457;3968;1;ɪ;;Himmel;h I m @ l;;;;;;;
14426;4850;1;m;;Himmel;h I m @ l;;;;;;;
19277;1322;1;ə;;Himmel;h I m @ l;;;;;;;
20600;4850;1;l;;Himmel;h I m @ l;;;;;;;
25451;1763;2;v;;war;v a: r;;;;;;;
27215;3086;2;aː;;war;v a: r;;;;;;;
30302;1322;2;r;;war;v a: r;;;;;;;
31625;4850;3;b;;blau;b l aU;;;;;;;
36476;2204;3;l;;blau;b l aU;;;;;;;
38681;11906;3;aʊ;;blau;b l aU;;;;;;;
50588;1322;4;ʔ;;und;? U n t;;;;;;;
51911;3527;4;ʊ;;und;? U n t;;;;;;;
55439;2204;4;n;;und;? U n t;;;;;;;
57644;1322;4;t;;und;? U n t;;;;;;;
58967;1322;5;d;;die;d i:;;;;;;;
60290;3968;5;iː;;die;d i:;;;;;;;
64259;3968;6;z;;Sonne;z O n @;;;;;;;
68228;4409;6;ɔ;;Sonne;z O n @;;;;;;;
72638;3086;6;n;;Sonne;z O n @;;;;;;;
75725;3086;6;ə;;Sonne;z O n @;;;;;;;
78812;7496;7;ʃ;;schien;S i: n;;;;;;;
86309;7496;7;iː;;schien;S i: n;;;;;;;
93806;7057;7;n;;schien;S i: n;;;;;;;
