BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3400;0;d;;Das;d a s;;;;;;;
3401;3086;0;a;;Das;d a s;;;;;;;
6488;5291;0;s;;Das;d a s;;;;;;;
11780;3086;1;v;;Weltall;v E l t a l;;;;;;;
14867;6173;1;ɛ;;Weltall;v E l t a l;;;;;;;
21041;2645;1;l;;Weltall;v E l t a l;;;;;;;
23687;3527;1;t;;Weltall;v E l t a l;;;;;;;
27215;5732;1;a;;Weltall;v E l t a l;;;;;;;
32948;6614;1;l;;Weltall;v E l t a l;;;;;;;
39563;3527;2;b;;birgt;b I 6 k t;;;;;;;
43091;2204;2;ɪ;;birgt;b I 6 k t;;;;;;;
45296;1322;2;ɐ;;birgt;b I 6 k t;;;;;;;
46619;3968;2;k;;birgt;b I 6 k t;;;;;;;
50588;1322;2;t;;birgt;b I 6 k t;;;;;;;
51911;3968;3;ts;;zahlreiche;ts a: l r aI C @;;;;;;;
55880;7937;3;aː;;zahlreiche;ts a: l r aI C @;;;;;;;
63818;1322;3;l;;zahlreiche;ts a: l r aI C @;;;;;;;
65141;2204;3;r;;zahlreiche;ts a: l r aI C @;;;;;;;
67346;4850;3;aɪ;;zahlreiche;ts a: l r aI C @;;;;;;;
72197;3968;3;ç;;zahlreiche;ts a: l r aI C @;;;;;;;
76166;4850;3;ə;;zahlreiche;ts a: l r aI C @;;;;;;;
81017;3086;4;ʔ;;unentdeckte;? U n E n t d E k t @;;;;;;;
84104;3968;4;ʊ;;unentdeckte;? U n E n t d E k t @;;;;;;;
88073;2645;4;n;;unentdeckte;? U n E n t d E k t @;;;;;;;
90719;4850;4;ɛ;;unentdeckte;? U n E n t d E k t @;;;;;;;
95570;1763;4;n;;unentdeckte;? U n E n t d E k t @;;;;;;;
97334;1322;4;t;;unentdeckte;? U n E n t d E k t @;;;;;;;
98657;1322;4;d;;unentdeckte;? U n E n t d E k t @;;;;;;;
99980;3086;4;ɛ;;unentdeckte;? U n E n t d E k t @;;;;;;;
103067;2204;4;k;;unentdeckte;? U n E n t d E k t @;;;;;;;
105272;3086;4;t;;unentdeckte;? U n E n t d E k t @;;;;;;;
108359;2645;4;ə;;unentdeckte;? U n E n t d E k t @;;;;;;;
111005;5732;5;f;;Phänomene;f E n o m e: n @;;;;;;;
116738;3527;5;ɛ;;Phänomene;f E n o m e: n @;;;;;;;
120266;2645;5;n;;Phänomene;f E n o m e: n @;;;;;;;
122912;1763;5;o;;Phänomene;f E n o m e: n @;;;;;;;
124676;4850;5;m;;Phänomene;f E n o m e: n @;;;;;;;
129527;6173;5;eː;;Phänomene;f E n o m e: n @;;;;;;;
135701;2204;5;n;;Phänomene;f E n o m e: n @;;;;;;;
137906;3086;5;ə;;Phänomene;f E n o m e: n @;;;;;;;
140993;1322;6;ʔ;;und;? U n t;;;;;;;
142316;3527;6;ʊ;;und;? U n t;;;;;;;
145844;1322;6;n;;und;? U n t;;;;;;;
147167;1763;6;t;;und;? U n t;;;;;;;
148931;3527;7;ɡ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
152459;3527;7;ə;;Geheimnisse;g @ h aI m n I s @;;;;;;;
155987;3968;7;h;;Geheimnisse;g @ h aI m n I s @;;;;;;;
159956;7496;7;aɪ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
167453;1322;7;m;;Geheimnisse;g @ h aI m n I s @;;;;;;;
168776;4409;7;n;;Geheimnisse;g @ h aI m n I s @;;;;;;;
173186;2204;7;ɪ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
175391;8378;7;s;;Geheimnisse;g @ h aI m n I s @;;;;;;;
183770;10142;7;ə;;Geheimnisse;g @ h aI m n I s @;;;;;;;
193913;6278;-1;(...);;;;;;;;;;
