BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;2204;0;ʔ;;Ein;? aI n;;;;;;;
3401;3968;0;aɪ;;Ein;? aI n;;;;;;;
7370;3527;0;n;;Ein;? aI n;;;;;;;
10898;1322;1;ɡ;;geheimes;g @ h aI m @ s;;;;;;;
12221;2204;1;ə;;geheimes;g @ h aI m @ s;;;;;;;
14426;7496;1;h;;geheimes;g @ h aI m @ s;;;;;;;
21923;3968;1;aɪ;;geheimes;g @ h aI m @ s;;;;;;;
25892;3968;1;m;;geheimes;g @ h aI m @ s;;;;;;;
29861;1322;1;ə;;geheimes;g @ h aI m @ s;;;;;;;
31184;4850;1;s;;geheimes;g @ h aI m @ s;;;;;;;
36035;3527;2;ʔ;;Abkommen;? a p k O m @ n;;;;;;;
39563;5291;2;a;;Abkommen;? a p k O m @ n;;;;;;;
44855;2204;2;p;;Abkommen;? a p k O m @ n;;;;;;;
47060;6173;2;k;;Abkommen;? a p k O m @ n;;;;;;;
53234;4850;2;ɔ;;Abkommen;? a p k O m @ n;;;;;;;
58085;1322;2;m;;Abkommen;? a p k O m @ n;;;;;;;
59408;5291;2;ə;;Abkommen;? a p k O m @ n;;;;;;;
64700;1322;2;n;;Abkommen;? a p k O m @ n;;;;;;;
66023;6614;3;f;;führte;f y: 6 t @;;;;;;;
72638;2645;3;yː;;führte;f y: 6 t @;;;;;;;
75284;1322;3;ɐ;;führte;f y: 6 t @;;;;;;;
76607;5291;3;t;;führte;f y: 6 t @;;;;;;;
81899;3086;3;ə;;führte;f y: 6 t @;;;;;;;
84986;5732;4;ts;;zu;ts u;;;;;;;
90719;2204;4;u;;zu;ts u;;;;;;;
92924;1322;5;ʔ;;einer;? aI n 6;;;;;;;
94247;5291;5;aɪ;;einer;? aI n 6;;;;;;;
99539;2204;5;n;;einer;? aI n 6;;;;;;;
101744;4409;5;ɐ;;einer;? aI n 6;;;;;;;
106154;1322;6;ʔ;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
107477;4409;6;ʊ;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
111887;3527;6;n;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
115415;1322;6;ʔ;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
116738;1322;6;ɛ;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
118061;3527;6;ɐ;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
121589;2204;6;v;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
123794;5291;6;a;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
129086;1763;6;r;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
130850;1322;6;t;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
132173;1763;6;ə;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
133937;5291;6;t;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
139229;2645;6;ə;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
141875;1322;6;n;;unerwarteten;? U n ? E 6 v a r t @ t @ n;;;;;;;
143198;1322;7;ʔ;;Allianz;? a l j a n ts;;;;;;;
144521;3527;7;a;;Allianz;? a l j a n ts;;;;;;;
148049;3968;7;l;;Allianz;? a l j a n ts;;;;;;;
152018;6173;7;j;;Allianz;? a l j a n ts;;;;;;;
158192;4850;7;a;;Allianz;? a l j a n ts;;;;;;;
163043;5291;7;n;;Allianz;? a l j a n ts;;;;;;;
168335;3527;7;ts;;Allianz;? a l j a n ts;;;;;;;
171863;10408;-1;(...);;;;;;;;;;
