BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2645;0;d;;Die;d i:;;;;;;;
4283;3968;0;iː;;Die;d i:;;;;;;;
8252;4850;1;m;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
13103;2645;1;e;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
15749;1322;1;d;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
17072;3968;1;i;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
21041;6614;1;ts;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
27656;4850;1;ɪ;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
32507;4850;1;ŋ;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
37358;3968;1;ɛ;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
41327;5732;1;ʃ;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
47060;3968;1;ɪ;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
51029;3968;1;ç;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
54998;4409;1;t;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
59408;16757;1;ə;;Medizingeschichte;m e d i ts I N E S I C t @;;;;;;;
76166;2645;-1;(...);;;;;;;;;;
78812;3086;2;b;;beleuchtet;b @ l OY C t @ t;;;;;;;
81899;1322;2;ə;;beleuchtet;b @ l OY C t @ t;;;;;;;
83222;4850;2;l;;beleuchtet;b @ l OY C t @ t;;;;;;;
88073;4850;2;ɔʏ;;beleuchtet;b @ l OY C t @ t;;;;;;;
92924;3527;2;ç;;beleuchtet;b @ l OY C t @ t;;;;;;;
96452;3086;2;t;;beleuchtet;b @ l OY C t @ t;;;;;;;
99539;1763;2;ə;;beleuchtet;b @ l OY C t @ t;;;;;;;
101303;2645;2;t;;beleuchtet;b @ l OY C t @ t;;;;;;;
103949;5291;3;m;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
109241;6173;3;aɪ;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
115415;2645;3;l;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
118061;2204;3;ə;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
120266;3086;3;n;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
123353;4850;3;ʃ;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
128204;1763;3;t;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
129968;7937;3;aɪ;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
137906;2204;3;n;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
140111;4409;3;ə;;Meilensteine;m aI l @ n S t aI n @;;;;;;;
144521;1322;4;ʔ;;in;? I n;;;;;;;
145844;1763;4;ɪ;;in;? I n;;;;;;;
147608;2204;4;n;;in;? I n;;;;;;;
149813;1763;5;d;;der;d e: 6;;;;;;;
151577;2645;5;eː;;der;d e: 6;;;;;;;
154223;1322;5;ɐ;;der;d e: 6;;;;;;;
155546;4409;6;h;;Heilkunst;h aI l k U n s t;;;;;;;
159956;5732;6;aɪ;;Heilkunst;h aI l k U n s t;;;;;;;
165689;3086;6;l;;Heilkunst;h aI l k U n s t;;;;;;;
168776;7937;6;k;;Heilkunst;h aI l k U n s t;;;;;;;
176714;3527;6;ʊ;;Heilkunst;h aI l k U n s t;;;;;;;
180242;6173;6;n;;Heilkunst;h aI l k U n s t;;;;;;;
186416;4409;6;s;;Heilkunst;h aI l k U n s t;;;;;;;
190826;6614;6;t;;Heilkunst;h aI l k U n s t;;;;;;;
197441;3774;-1;(...);;;;;;;;;;
