BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;2645;0;ʔ;;Ein;? aI n;;;;;;;
4724;3968;0;aɪ;;Ein;? aI n;;;;;;;
8693;1763;0;n;;Ein;? aI n;;;;;;;
10457;1322;1;ʔ;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
11780;4409;1;eː;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
16190;1763;1;ɐ;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
17954;5291;1;t;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
23246;2204;1;b;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
25451;4409;1;eː;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
29861;2645;1;b;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
32507;2645;1;ə;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
35153;1322;1;n;;Erdbeben;? e: 6 t b e: b @ n;;;;;;;
36476;1322;2;ʔ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
37799;1322;2;ɛ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
39122;1763;2;ɐ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
40886;6614;2;ʃ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
47501;2204;2;ʏ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
49706;5732;2;t;;erschüttert;? E 6 S Y t 6 t;;;;;;;
55439;2645;2;ɐ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
58085;2645;2;t;;erschüttert;? E 6 S Y t 6 t;;;;;;;
60731;2204;3;d;;die;d i:;;;;;;;
62936;3968;3;iː;;die;d i:;;;;;;;
66905;2204;4;r;;Region;r e g j o: n;;;;;;;
69110;5291;4;e;;Region;r e g j o: n;;;;;;;
74402;2204;4;ɡ;;Region;r e g j o: n;;;;;;;
76607;5732;4;j;;Region;r e g j o: n;;;;;;;
82340;6614;4;oː;;Region;r e g j o: n;;;;;;;
88955;5732;4;n;;Region;r e g j o: n;;;;;;;
94688;8819;-1;(...);;;;;;;;;;
103508;2204;5;ʔ;;es;? E s;;;;;;;
105713;2204;5;ɛ;;es;? E s;;;;;;;
107918;3968;5;s;;es;? E s;;;;;;;
111887;3968;6;ɡ;;gibt;g i: p t;;;;;;;
115856;1763;6;iː;;gibt;g i: p t;;;;;;;
117620;3968;6;p;;gibt;g i: p t;;;;;;;
121589;2204;6;t;;gibt;g i: p t;;;;;;;
123794;5291;7;ʃ;;Schäden;S E: d @ n;;;;;;;
129086;9701;7;ɛː;;Schäden;S E: d @ n;;;;;;;
138788;1322;7;d;;Schäden;S E: d @ n;;;;;;;
140111;6614;7;ə;;Schäden;S E: d @ n;;;;;;;
146726;1322;7;n;;Schäden;S E: d @ n;;;;;;;
148049;2990;-1;(...);;;;;;;;;;
