BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ʔ;;In;? I n;;;;;;;
2519;2645;0;ɪ;;In;? I n;;;;;;;
5165;3086;0;n;;In;? I n;;;;;;;
8252;1763;1;d;;der;d e: 6;;;;;;;
10016;2204;1;eː;;der;d e: 6;;;;;;;
12221;2645;1;ɐ;;der;d e: 6;;;;;;;
14867;3968;2;ʃ;;Stille;S t I l @;;;;;;;
18836;3086;2;t;;Stille;S t I l @;;;;;;;
21923;2204;2;ɪ;;Stille;S t I l @;;;;;;;
24128;4409;2;l;;Stille;S t I l @;;;;;;;
28538;3527;2;ə;;Stille;S t I l @;;;;;;;
32066;2645;3;d;;des;d E s;;;;;;;
34712;1763;3;ɛ;;des;d E s;;;;;;;
36476;5291;3;s;;des;d E s;;;;;;;
41768;2204;4;v;;Waldes;v a l d @ s;;;;;;;
43973;4850;4;a;;Waldes;v a l d @ s;;;;;;;
48824;6173;4;l;;Waldes;v a l d @ s;;;;;;;
54998;2204;4;d;;Waldes;v a l d @ s;;;;;;;
57203;3968;4;ə;;Waldes;v a l d @ s;;;;;;;
61172;3968;4;s;;Waldes;v a l d @ s;;;;;;;
65141;4850;5;l;;lauscht;l aU S t;;;;;;;
69992;7496;5;aʊ;;lauscht;l aU S t;;;;;;;
77489;2204;5;ʃ;;lauscht;l aU S t;;;;;;;
79694;1322;5;t;;lauscht;l aU S t;;;;;;;
81017;2204;6;d;;das;d a s;;;;;;;
83222;3527;6;a;;das;d a s;;;;;;;
86750;3968;6;s;;das;d a s;;;;;;;
90719;3527;7;ʔ;;Echo;? E C o;;;;;;;
94247;3086;7;ɛ;;Echo;? E C o;;;;;;;
97334;4409;7;ç;;Echo;? E C o;;;;;;;
101744;5291;7;o;;Echo;? E C o;;;;;;;
107036;3086;8;d;;des;d E s;;;;;;;
110123;1322;8;ɛ;;des;d E s;;;;;;;
111446;4409;8;s;;des;d E s;;;;;;;
115856;3086;9;f;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
118943;2204;9;ɐ;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
121148;4850;9;ɡ;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
125999;3968;9;ə;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
129968;6173;9;s;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
136142;5291;9;ə;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
141434;1322;9;n;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
142757;3086;9;ə;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
145844;6173;9;n;;Vergessenen;f 6 g @ s @ n @ n;;;;;;;
152018;5165;-1;(...);;;;;;;;;;
