BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2204;0;b;;Beim;b aI m;;;;;;;
2960;4850;0;aɪ;;Beim;b aI m;;;;;;;
7811;4409;0;m;;Beim;b aI m;;;;;;;
12221;1763;1;b;;Bäcker;b E k 6;;;;;;;
13985;3527;1;ɛ;;Bäcker;b E k 6;;;;;;;
17513;7055;1;k;;Bäcker;b E k 6;;;;;;;
24569;3968;1;ɐ;;Bäcker;b E k 6;;;;;;;
28538;3968;2;ɡ;;gibt;g i: p t;;;;;;;
32507;2204;2;iː;;gibt;g i: p t;;;;;;;
34712;4409;2;p;;gibt;g i: p t;;;;;;;
39122;1322;2;t;;gibt;g i: p t;;;;;;;
40445;1322;3;ʔ;;es;? E s;;;;;;;
41768;2204;3;ɛ;;es;? E s;;;;;;;
43973;3968;3;s;;es;? E s;;;;;;;
47942;3968;4;k;;köstliche;k 9 s t l I C @;;;;;;;
51911;4409;4;œ;;köstliche;k 9 s t l I C @;;;;;;;
56321;3968;4;s;;köstliche;k 9 s t l I C @;;;;;;;
60290;2645;4;t;;köstliche;k 9 s t l I C @;;;;;;;
62936;3086;4;l;;köstliche;k 9 s t l I C @;;;;;;;
66023;2204;4;ɪ;;köstliche;k 9 s t l I C @;;;;;;;
68228;3968;4;ç;;köstliche;k 9 s t l I C @;;;;;;;
72197;2645;4;ə;;köstliche;k 9 s t l I C @;;;;;;;
74843;4850;5;b;;Brötchen;b r 2: t C @ n;;;;;;;
79694;3968;5;r;;Brötchen;b r 2: t C @ n;;;;;;;
83663;3527;5;øː;;Brötchen;b r 2: t C @ n;;;;;;;
87191;3968;5;t;;Brötchen;b r 2: t C @ n;;;;;;;
91160;3968;5;ç;;Brötchen;b r 2: t C @ n;;;;;;;
95129;2645;5;ə;;Brötchen;b r 2: t C @ n;;;;;;;
97775;3968;5;n;;Brötchen;b r 2: t C @ n;;;;;;;
101744;4850;6;ts;;zum;ts U m;;;;;;;
106595;1763;6;ʊ;;zum;ts U m;;;;;;;
108359;3527;6;m;;zum;ts U m;;;;;;;
111887;4409;7;f;;Frühstück;f r y: S t Y k;;;;;;;
116297;3968;7;r;;Frühstück;f r y: S t Y k;;;;;;;
120266;4850;7;yː;;Frühstück;f r y: S t Y k;;;;;;;
125117;6614;7;ʃ;;Frühstück;f r y: S t Y k;;;;;;;
131732;3968;7;t;;Frühstück;f r y: S t Y k;;;;;;;
135701;4409;7;ʏ;;Frühstück;f r y: S t Y k;;;;;;;
140111;8378;7;k;;Frühstück;f r y: S t Y k;;;;;;;
148490;6133;-1;(...);;;;;;;;;;
