BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ʔ;;Im;? I m;;;;;;;
2519;1763;0;ɪ;;Im;? I m;;;;;;;
4283;3968;0;m;;Im;? I m;;;;;;;
8252;4850;1;k;;Café;k a f e:;;;;;;;
13103;3527;1;a;;Café;k a f e:;;;;;;;
16631;7055;1;f;;Café;k a f e:;;;;;;;
23687;9260;1;eː;;Café;k a f e:;;;;;;;
32948;5291;2;f;;vermischen;f E 6 m 2: I S @ n;;;;;;;
38240;2204;2;ɛ;;vermischen;f E 6 m 2: I S @ n;;;;;;;
40445;1322;2;ɐ;;vermischen;f E 6 m 2: I S @ n;;;;;;;
41768;3527;2;m;;vermischen;f E 6 m 2: I S @ n;;;;;;;
45296;1763;2;øː;;vermischen;f E 6 m 2: I S @ n;;;;;;;
47060;1763;2;ɪ;;vermischen;f E 6 m 2: I S @ n;;;;;;;
48824;4850;2;ʃ;;vermischen;f E 6 m 2: I S @ n;;;;;;;
53675;3086;2;ə;;vermischen;f E 6 m 2: I S @ n;;;;;;;
56762;1322;2;n;;vermischen;f E 6 m 2: I S @ n;;;;;;;
58085;3086;3;z;;sich;z I C;;;;;;;
61172;3086;3;ɪ;;sich;z I C;;;;;;;
64259;3086;3;ç;;sich;z I C;;;;;;;
67346;2645;4;ɡ;;Gespräche;g @ S p r E: C @;;;;;;;
69992;3086;4;ə;;Gespräche;g @ S p r E: C @;;;;;;;
73079;5291;4;ʃ;;Gespräche;g @ S p r E: C @;;;;;;;
78371;3086;4;p;;Gespräche;g @ S p r E: C @;;;;;;;
81458;3968;4;r;;Gespräche;g @ S p r E: C @;;;;;;;
85427;6614;4;ɛː;;Gespräche;g @ S p r E: C @;;;;;;;
92042;5291;4;ç;;Gespräche;g @ S p r E: C @;;;;;;;
97334;5291;4;ə;;Gespräche;g @ S p r E: C @;;;;;;;
102626;7055;5;ts;;zu;ts u;;;;;;;
109682;2204;5;u;;zu;ts u;;;;;;;
111887;1322;6;ʔ;;einem;? aI n @ m;;;;;;;
113210;3968;6;aɪ;;einem;? aI n @ m;;;;;;;
117179;1763;6;n;;einem;? aI n @ m;;;;;;;
118943;1322;6;ə;;einem;? aI n @ m;;;;;;;
120266;4850;6;m;;einem;? aI n @ m;;;;;;;
125117;1322;7;l;;lebendigen;l e: b @ n d I g @ n;;;;;;;
126440;3086;7;eː;;lebendigen;l e: b @ n d I g @ n;;;;;;;
129527;3968;7;b;;lebendigen;l e: b @ n d I g @ n;;;;;;;
133496;3968;7;ə;;lebendigen;l e: b @ n d I g @ n;;;;;;;
137465;5291;7;n;;lebendigen;l e: b @ n d I g @ n;;;;;;;
142757;1763;7;d;;lebendigen;l e: b @ n d I g @ n;;;;;;;
144521;2645;7;ɪ;;lebendigen;l e: b @ n d I g @ n;;;;;;;
147167;1322;7;ɡ;;lebendigen;l e: b @ n d I g @ n;;;;;;;
148490;1322;7;ə;;lebendigen;l e: b @ n d I g @ n;;;;;;;
149813;4850;7;n;;lebendigen;l e: b @ n d I g @ n;;;;;;;
154664;2204;8;ɡ;;Gemälde;g @ m E: l d @;;;;;;;
156869;1763;8;ə;;Gemälde;g @ m E: l d @;;;;;;;
158633;7055;8;m;;Gemälde;g @ m E: l d @;;;;;;;
165689;9701;8;ɛː;;Gemälde;g @ m E: l d @;;;;;;;
175391;3086;8;l;;Gemälde;g @ m E: l d @;;;;;;;
178478;3086;8;d;;Gemälde;g @ m E: l d @;;;;;;;
181565;9260;8;ə;;Gemälde;g @ m E: l d @;;;;;;;
190826;5781;-1;(...);;;;;;;;;;
