BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;4409;0;d;;Die;d i:;;;;;;;
5165;3086;0;iː;;Die;d i:;;;;;;;
8252;3968;1;ʃ;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
12221;2645;1;t;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
14867;3527;1;r;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
18395;5732;1;aː;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
24128;5732;1;s;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
29861;1763;1;ə;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
31625;1322;1;n;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
32948;2204;1;l;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
35153;3527;1;aː;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
38681;6614;1;t;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
45296;4850;1;ɐ;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
50147;3086;1;n;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
53234;1763;1;ə;;Straßenlaterne;S t r a: s @ n l a: t 6 n @;;;;;;;
54998;4850;2;f;;flackerte;f l a k 6 t @;;;;;;;
59849;3527;2;l;;flackerte;f l a k 6 t @;;;;;;;
63377;2204;2;a;;flackerte;f l a k 6 t @;;;;;;;
65582;6614;2;k;;flackerte;f l a k 6 t @;;;;;;;
72197;3527;2;ɐ;;flackerte;f l a k 6 t @;;;;;;;
75725;4409;2;t;;flackerte;f l a k 6 t @;;;;;;;
80135;3086;2;ə;;flackerte;f l a k 6 t @;;;;;;;
83222;1322;3;ʔ;;in;? I n;;;;;;;
84545;2204;3;ɪ;;in;? I n;;;;;;;
86750;1763;3;n;;in;? I n;;;;;;;
88514;1322;4;d;;der;d e: 6;;;;;;;
89837;1763;4;eː;;der;d e: 6;;;;;;;
91601;2645;4;ɐ;;der;d e: 6;;;;;;;
94247;4850;5;f;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
99098;1322;5;ɛ;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
100421;1322;5;ɐ;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
101744;2645;5;l;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
104390;3968;5;a;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
108359;4409;5;s;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
112769;3968;5;ə;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
116738;1322;5;n;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
118061;1763;5;ə;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
119825;4850;5;n;;verlassenen;f E 6 l a s @ n @ n;;;;;;;
124676;2204;6;ɡ;;Gasse;g a s @;;;;;;;
126881;5732;6;a;;Gasse;g a s @;;;;;;;
132614;6173;6;s;;Gasse;g a s @;;;;;;;
138788;5291;6;ə;;Gasse;g a s @;;;;;;;
144080;3887;-1;(...);;;;;;;;;;
