BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2204;0;ʔ;;In;? I n;;;;;;;
3842;2204;0;ɪ;;In;? I n;;;;;;;
6047;3527;0;n;;In;? I n;;;;;;;
9575;2204;1;d;;der;d e: 6;;;;;;;
11780;2645;1;eː;;der;d e: 6;;;;;;;
14426;2645;1;ɐ;;der;d e: 6;;;;;;;
17072;3086;2;ɡ;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
20159;1322;2;ə;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
21482;4850;2;m;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
26333;5291;2;yː;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
31625;2645;2;t;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
34271;1763;2;l;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
36035;2645;2;ɪ;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
38681;3968;2;ç;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
42650;2645;2;ə;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
45296;2645;2;n;;gemütlichen;g @ m y: t l I C @ n;;;;;;;
47942;2645;3;b;;Bäckerei;b E k 6 r aI;;;;;;;
50588;2645;3;ɛ;;Bäckerei;b E k 6 r aI;;;;;;;
53234;6173;3;k;;Bäckerei;b E k 6 r aI;;;;;;;
59408;2204;3;ɐ;;Bäckerei;b E k 6 r aI;;;;;;;
61613;4409;3;r;;Bäckerei;b E k 6 r aI;;;;;;;
66023;14111;3;aɪ;;Bäckerei;b E k 6 r aI;;;;;;;
80135;4850;4;d;;duftet;d U f t @ t;;;;;;;
84986;2645;4;ʊ;;duftet;d U f t @ t;;;;;;;
87632;5732;4;f;;duftet;d U f t @ t;;;;;;;
93365;2204;4;t;;duftet;d U f t @ t;;;;;;;
95570;1763;4;ə;;duftet;d U f t @ t;;;;;;;
97334;3968;4;t;;duftet;d U f t @ t;;;;;;;
101303;1322;5;ʔ;;es;? E s;;;;;;;
102626;4850;5;ɛ;;es;? E s;;;;;;;
107477;5291;5;s;;es;? E s;;;;;;;
112769;1322;6;n;;nach;n a: x;;;;;;;
114092;3527;6;aː;;nach;n a: x;;;;;;;
117620;2645;6;x;;nach;n a: x;;;;;;;
120266;3527;7;f;;frischem;f r I S @ m;;;;;;;
123794;2645;7;r;;frischem;f r I S @ m;;;;;;;
126440;2645;7;ɪ;;frischem;f r I S @ m;;;;;;;
129086;5732;7;ʃ;;frischem;f r I S @ m;;;;;;;
134819;1322;7;ə;;frischem;f r I S @ m;;;;;;;
136142;5291;7;m;;frischem;f r I S @ m;;;;;;;
141434;1322;8;b;;Brot;b r o: t;;;;;;;
142757;1322;8;r;;Brot;b r o: t;;;;;;;
144080;13229;8;oː;;Brot;b r o: t;;;;;;;
157310;7496;8;t;;Brot;b r o: t;;;;;;;
164807;4664;-1;(...);;;;;;;;;;
