BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2645;0;ʔ;;Ein;? aI n;;;;;;;
3401;3968;0;aɪ;;Ein;? aI n;;;;;;;
7370;2645;0;n;;Ein;? aI n;;;;;;;
10016;3086;1;s;;Skandal;s k a n d a: l;;;;;;;
13103;1763;1;k;;Skandal;s k a n d a: l;;;;;;;
14867;4850;1;a;;Skandal;s k a n d a: l;;;;;;;
19718;2645;1;n;;Skandal;s k a n d a: l;;;;;;;
22364;1322;1;d;;Skandal;s k a n d a: l;;;;;;;
23687;7496;1;aː;;Skandal;s k a n d a: l;;;;;;;
31184;1322;1;l;;Skandal;s k a n d a: l;;;;;;;
32507;1322;2;ʔ;;um;? U m;;;;;;;
33830;2204;2;ʊ;;um;? U m;;;;;;;
36035;2204;2;m;;um;? U m;;;;;;;
38240;5291;3;k;;Korruption;k O r U p ts j o: n;;;;;;;
43532;3086;3;ɔ;;Korruption;k O r U p ts j o: n;;;;;;;
46619;1763;3;r;;Korruption;k O r U p ts j o: n;;;;;;;
48383;3086;3;ʊ;;Korruption;k O r U p ts j o: n;;;;;;;
51470;4850;3;p;;Korruption;k O r U p ts j o: n;;;;;;;
56321;6614;3;ts;;Korruption;k O r U p ts j o: n;;;;;;;
62936;2645;3;j;;Korruption;k O r U p ts j o: n;;;;;;;
65582;7496;3;oː;;Korruption;k O r U p ts j o: n;;;;;;;
73079;4850;3;n;;Korruption;k O r U p ts j o: n;;;;;;;
77930;6173;4;ʔ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
84104;1322;4;ɛ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
85427;1322;4;ɐ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
86750;6614;4;ʃ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
93365;1763;4;ʏ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
95129;7055;4;t;;erschüttert;? E 6 S Y t 6 t;;;;;;;
102185;3527;4;ɐ;;erschüttert;? E 6 S Y t 6 t;;;;;;;
105713;1322;4;t;;erschüttert;? E 6 S Y t 6 t;;;;;;;
107036;3527;5;d;;die;d i:;;;;;;;
110564;5732;5;iː;;die;d i:;;;;;;;
116297;1763;6;r;;Regierung;r e g i: r U N;;;;;;;
118061;5291;6;e;;Regierung;r e g i: r U N;;;;;;;
123353;2645;6;ɡ;;Regierung;r e g i: r U N;;;;;;;
125999;8819;6;iː;;Regierung;r e g i: r U N;;;;;;;
134819;3968;6;r;;Regierung;r e g i: r U N;;;;;;;
138788;6614;6;ʊ;;Regierung;r e g i: r U N;;;;;;;
145403;7496;6;ŋ;;Regierung;r e g i: r U N;;;;;;;
152900;4795;-1;(...);;;;;;;;;;
