BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;ʔ;;Im;? I m;;;;;;;
2078;1763;0;ɪ;;Im;? I m;;;;;;;
3842;5291;0;m;;Im;? I m;;;;;;;
9134;4850;1;k;;Café;k a f e:;;;;;;;
13985;3086;1;a;;Café;k a f e:;;;;;;;
17072;7055;1;f;;Café;k a f e:;;;;;;;
24128;9701;1;eː;;Café;k a f e:;;;;;;;
33830;1763;2;ʔ;;um;? U m;;;;;;;
35594;1322;2;ʊ;;um;? U m;;;;;;;
36917;3968;2;m;;um;? U m;;;;;;;
40886;1322;3;d;;die;d i:;;;;;;;
42209;3527;3;iː;;die;d i:;;;;;;;
45737;1322;4;ʔ;;Ecke;? E k @;;;;;;;
47060;3968;4;ɛ;;Ecke;? E k @;;;;;;;
51029;7496;4;k;;Ecke;? E k @;;;;;;;
58526;7937;4;ə;;Ecke;? E k @;;;;;;;
66464;5291;5;ɡ;;gibt;g i: p t;;;;;;;
71756;1763;5;iː;;gibt;g i: p t;;;;;;;
73520;4409;5;p;;gibt;g i: p t;;;;;;;
77930;1322;5;t;;gibt;g i: p t;;;;;;;
79253;1322;6;ʔ;;es;? E s;;;;;;;
80576;1763;6;ɛ;;es;? E s;;;;;;;
82340;3968;6;s;;es;? E s;;;;;;;
86309;1322;7;ʔ;;exotische;? E k s o: t I S @;;;;;;;
87632;1763;7;ɛ;;exotische;? E k s o: t I S @;;;;;;;
89396;3968;7;k;;exotische;? E k s o: t I S @;;;;;;;
93365;4850;7;s;;exotische;? E k s o: t I S @;;;;;;;
98216;5732;7;oː;;exotische;? E k s o: t I S @;;;;;;;
103949;4409;7;t;;exotische;? E k s o: t I S @;;;;;;;
108359;3086;7;ɪ;;exotische;? E k s o: t I S @;;;;;;;
111446;6173;7;ʃ;;exotische;? E k s o: t I S @;;;;;;;
117620;2204;7;ə;;exotische;? E k s o: t I S @;;;;;;;
119825;7055;8;t;;Teesorten;t e: z O 6 t @ n;;;;;;;
126881;8378;8;eː;;Teesorten;t e: z O 6 t @ n;;;;;;;
135260;5291;8;z;;Teesorten;t e: z O 6 t @ n;;;;;;;
140552;3086;8;ɔ;;Teesorten;t e: z O 6 t @ n;;;;;;;
143639;7055;8;ɐ;;Teesorten;t e: z O 6 t @ n;;;;;;;
150695;6614;8;t;;Teesorten;t e: z O 6 t @ n;;;;;;;
157310;8819;8;ə;;Teesorten;t e: z O 6 t @ n;;;;;;;
166130;1322;8;n;;Teesorten;t e: z O 6 t @ n;;;;;;;
167453;3042;-1;(...);;;;;;;;;;
