BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;1763;0;d;;Die;d i:;;;;;;;
3401;4850;0;iː;;Die;d i:;;;;;;;
8252;6614;1;ʃ;;Sterne;S t E 6 n @;;;;;;;
14867;3086;1;t;;Sterne;S t E 6 n @;;;;;;;
17954;1322;1;ɛ;;Sterne;S t E 6 n @;;;;;;;
19277;6173;1;ɐ;;Sterne;S t E 6 n @;;;;;;;
25451;3086;1;n;;Sterne;S t E 6 n @;;;;;;;
28538;2204;1;ə;;Sterne;S t E 6 n @;;;;;;;
30743;7496;2;f;;funkelten;f U N k @ l t @ n;;;;;;;
38240;3086;2;ʊ;;funkelten;f U N k @ l t @ n;;;;;;;
41327;3086;2;ŋ;;funkelten;f U N k @ l t @ n;;;;;;;
44414;4409;2;k;;funkelten;f U N k @ l t @ n;;;;;;;
48824;1763;2;ə;;funkelten;f U N k @ l t @ n;;;;;;;
50588;2204;2;l;;funkelten;f U N k @ l t @ n;;;;;;;
52793;5291;2;t;;funkelten;f U N k @ l t @ n;;;;;;;
58085;1763;2;ə;;funkelten;f U N k @ l t @ n;;;;;;;
59849;2204;2;n;;funkelten;f U N k @ l t @ n;;;;;;;
62054;1322;3;ʔ;;am;? a m;;;;;;;
63377;3086;3;a;;am;? a m;;;;;;;
66464;3086;3;m;;am;? a m;;;;;;;
69551;3086;4;k;;klaren;k l a: r @ n;;;;;;;
72638;3527;4;l;;klaren;k l a: r @ n;;;;;;;
76166;7055;4;aː;;klaren;k l a: r @ n;;;;;;;
83222;2645;4;r;;klaren;k l a: r @ n;;;;;;;
85868;1322;4;ə;;klaren;k l a: r @ n;;;;;;;
87191;2645;4;n;;klaren;k l a: r @ n;;;;;;;
89837;4409;5;h;;Himmel;h I m @ l;;;;;;;
94247;3086;5;ɪ;;Himmel;h I m @ l;;;;;;;
97334;4409;5;m;;Himmel;h I m @ l;;;;;;;
101744;8378;5;ə;;Himmel;h I m @ l;;;;;;;
110123;1322;5;l;;Himmel;h I m @ l;;;;;;;
111446;4409;6;ʔ;;über;? y: b 6;;;;;;;
115856;2204;6;yː;;über;? y: b 6;;;;;;;
118061;3086;6;b;;über;? y: b 6;;;;;;;
121148;3968;6;ɐ;;über;? y: b 6;;;;;;;
125117;1763;7;d;;dem;d e: m;;;;;;;
126881;2645;7;eː;;dem;d e: m;;;;;;;
129527;3527;7;m;;dem;d e: m;;;;;;;
133055;3086;8;ʔ;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
136142;3086;8;a;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
139229;4850;8;p;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
144080;3968;8;ɡ;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
148049;1322;8;ə;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
149372;1322;8;l;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
150695;7055;8;eː;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
157751;1322;8;ɡ;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
159074;1322;8;ə;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
160397;4409;8;n;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
164807;3527;8;ə;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
168335;5291;8;n;;abgelegenen;? a p g @ l e: g @ n @ n;;;;;;;
173627;2645;9;b;;Bergsee;b E 6 k g z e:;;;;;;;
176273;4409;9;ɛ;;Bergsee;b E 6 k g z e:;;;;;;;
180683;4409;9;ɐ;;Bergsee;b E 6 k g z e:;;;;;;;
185093;3968;9;k;;Bergsee;b E 6 k g z e:;;;;;;;
189062;1322;9;ɡ;;Bergsee;b E 6 k g z e:;;;;;;;
190385;5732;9;z;;Bergsee;b E 6 k g z e:;;;;;;;
196118;14111;9;eː;;Bergsee;b E 6 k g z e:;;;;;;;
210230;5321;-1;(...);;;;;;;;;;
