BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3527;0;d;;Das;d a s;;;;;;;
4283;2645;0;a;;Das;d a s;;;;;;;
6929;4850;0;s;;Das;d a s;;;;;;;
11780;1763;1;h;;historische;h I s t o: r I S @;;;;;;;
13544;2204;1;ɪ;;historische;h I s t o: r I S @;;;;;;;
15749;5291;1;s;;historische;h I s t o: r I S @;;;;;;;
21041;3527;1;t;;historische;h I s t o: r I S @;;;;;;;
24569;6173;1;oː;;historische;h I s t o: r I S @;;;;;;;
30743;2204;1;r;;historische;h I s t o: r I S @;;;;;;;
32948;2645;1;ɪ;;historische;h I s t o: r I S @;;;;;;;
35594;5732;1;ʃ;;historische;h I s t o: r I S @;;;;;;;
41327;2645;1;ə;;historische;h I s t o: r I S @;;;;;;;
43973;6173;2;f;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
50147;3968;2;a;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
54116;4409;2;x;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
58526;2645;2;v;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
61172;1763;2;ɛ;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
62936;1322;2;ɐ;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
64259;3968;2;k;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
68228;3086;2;h;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
71315;7496;2;aʊ;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
78812;4409;2;s;;Fachwerkhaus;f a x v E 6 k h aU s;;;;;;;
83222;2645;3;ʃ;;strahlt;S t r a: l t;;;;;;;
85868;1322;3;t;;strahlt;S t r a: l t;;;;;;;
87191;4850;3;r;;strahlt;S t r a: l t;;;;;;;
92042;6173;3;aː;;strahlt;S t r a: l t;;;;;;;
98216;2645;3;l;;strahlt;S t r a: l t;;;;;;;
100862;1322;3;t;;strahlt;S t r a: l t;;;;;;;
102185;1322;4;ʔ;;einen;? aI n @ n;;;;;;;
103508;5732;4;aɪ;;einen;? aI n @ n;;;;;;;
109241;1763;4;n;;einen;? aI n @ n;;;;;;;
111005;1322;4;ə;;einen;? aI n @ n;;;;;;;
112328;1322;4;n;;einen;? aI n @ n;;;;;;;
113651;1322;5;n;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
114974;2645;5;oː;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
117620;3086;5;s;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
120707;5732;5;t;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
126440;2204;5;a;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
128645;4409;5;l;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
133055;1763;5;ɡ;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
134819;3968;5;ɪ;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
138788;5732;5;ʃ;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
144521;1763;5;ə;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
146285;1322;5;n;;nostalgischen;n o: s t a l g I S @ n;;;;;;;
147608;6614;6;ʃ;;Charme;S a: r m;;;;;;;
154223;11024;6;aː;;Charme;S a: r m;;;;;;;
165248;1322;6;r;;Charme;S a: r m;;;;;;;
166571;1763;6;m;;Charme;S a: r m;;;;;;;
168335;1322;7;ʔ;;aus;? aU s;;;;;;;
169658;13670;7;aʊ;;aus;? aU s;;;;;;;
183329;8378;7;s;;aus;? aU s;;;;;;;
191708;6435;-1;(...);;;;;;;;;;
