BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;d;;Der;d e: 6;;;;;;;
2519;2204;0;eː;;Der;d e: 6;;;;;;;
4724;1322;0;ɐ;;Der;d e: 6;;;;;;;
6047;5732;1;t;;Taxifahrer;t a k s i f a: r 6;;;;;;;
11780;3527;1;a;;Taxifahrer;t a k s i f a: r 6;;;;;;;
15308;3527;1;k;;Taxifahrer;t a k s i f a: r 6;;;;;;;
18836;4409;1;s;;Taxifahrer;t a k s i f a: r 6;;;;;;;
23246;3968;1;i;;Taxifahrer;t a k s i f a: r 6;;;;;;;
27215;5291;1;f;;Taxifahrer;t a k s i f a: r 6;;;;;;;
32507;6614;1;aː;;Taxifahrer;t a k s i f a: r 6;;;;;;;
39122;2645;1;r;;Taxifahrer;t a k s i f a: r 6;;;;;;;
41768;3527;1;ɐ;;Taxifahrer;t a k s i f a: r 6;;;;;;;
45296;6173;2;t;;teilte;t aI l t @;;;;;;;
51470;4409;2;aɪ;;teilte;t aI l t @;;;;;;;
55880;2204;2;l;;teilte;t aI l t @;;;;;;;
58085;3968;2;t;;teilte;t aI l t @;;;;;;;
62054;3527;2;ə;;teilte;t aI l t @;;;;;;;
65582;2645;3;ɡ;;Geschichten;g @ S I C t @ n;;;;;;;
68228;3086;3;ə;;Geschichten;g @ S I C t @ n;;;;;;;
71315;4850;3;ʃ;;Geschichten;g @ S I C t @ n;;;;;;;
76166;3968;3;ɪ;;Geschichten;g @ S I C t @ n;;;;;;;
80135;4850;3;ç;;Geschichten;g @ S I C t @ n;;;;;;;
84986;3527;3;t;;Geschichten;g @ S I C t @ n;;;;;;;
88514;2645;3;ə;;Geschichten;g @ S I C t @ n;;;;;;;
91160;1763;3;n;;Geschichten;g @ S I C t @ n;;;;;;;
92924;5732;4;f;;von;f O n;;;;;;;
98657;3086;4;ɔ;;von;f O n;;;;;;;
101744;3527;4;n;;von;f O n;;;;;;;
105272;2204;5;f;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
107477;2204;5;ɐ;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
109682;4850;5;ɡ;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
114533;2645;5;ə;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
117179;6614;5;s;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
123794;2645;5;ə;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
126440;1763;5;n;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
128204;2204;5;ə;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
130409;2204;5;n;;vergessenen;f 6 g @ s @ n @ n;;;;;;;
132614;5732;6;ʃ;;Straßen;S t r a: s @ n;;;;;;;
138347;1763;6;t;;Straßen;S t r a: s @ n;;;;;;;
140111;4409;6;r;;Straßen;S t r a: s @ n;;;;;;;
144521;10583;6;aː;;Straßen;S t r a: s @ n;;;;;;;
155105;6173;6;s;;Straßen;S t r a: s @ n;;;;;;;
161279;1763;6;ə;;Straßen;S t r a: s @ n;;;;;;;
163043;4850;6;n;;Straßen;S t r a: s @ n;;;;;;;
167894;4137;-1;(...);;;;;;;;;;
