BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;4409;0;d;;Die;d i:;;;;;;;
5165;5291;0;iː;;Die;d i:;;;;;;;
10457;3968;1;v;;Worte;v O 6 t @;;;;;;;
14426;3968;1;ɔ;;Worte;v O 6 t @;;;;;;;
18395;4409;1;ɐ;;Worte;v O 6 t @;;;;;;;
22805;6173;1;t;;Worte;v O 6 t @;;;;;;;
28979;2645;1;ə;;Worte;v O 6 t @;;;;;;;
31625;1763;2;d;;des;d E s;;;;;;;
33389;1763;2;ɛ;;des;d E s;;;;;;;
35153;4850;2;s;;des;d E s;;;;;;;
40004;4850;3;ts;;Zauberers;ts aU b @ r 6 s;;;;;;;
44855;7937;3;aʊ;;Zauberers;ts aU b @ r 6 s;;;;;;;
52793;3086;3;b;;Zauberers;ts aU b @ r 6 s;;;;;;;
55880;2645;3;ə;;Zauberers;ts aU b @ r 6 s;;;;;;;
58526;3527;3;r;;Zauberers;ts aU b @ r 6 s;;;;;;;
62054;6173;3;ɐ;;Zauberers;ts aU b @ r 6 s;;;;;;;
68228;7937;3;s;;Zauberers;ts aU b @ r 6 s;;;;;;;
76166;4850;4;ʔ;;erweckten;? E 6 r v E k t @ n;;;;;;;
81017;1763;4;ɛ;;erweckten;? E 6 r v E k t @ n;;;;;;;
82781;1763;4;ɐ;;erweckten;? E 6 r v E k t @ n;;;;;;;
84545;1322;4;r;;erweckten;? E 6 r v E k t @ n;;;;;;;
85868;2204;4;v;;erweckten;? E 6 r v E k t @ n;;;;;;;
88073;3086;4;ɛ;;erweckten;? E 6 r v E k t @ n;;;;;;;
91160;4850;4;k;;erweckten;? E 6 r v E k t @ n;;;;;;;
96011;5732;4;t;;erweckten;? E 6 r v E k t @ n;;;;;;;
101744;1322;4;ə;;erweckten;? E 6 r v E k t @ n;;;;;;;
103067;4409;4;n;;erweckten;? E 6 r v E k t @ n;;;;;;;
107477;1322;5;d;;die;d i:;;;;;;;
108800;3527;5;iː;;die;d i:;;;;;;;
112328;5291;6;f;;vergessene;f E 6 g E s @ n @;;;;;;;
117620;1763;6;ɛ;;vergessene;f E 6 g E s @ n @;;;;;;;
119384;1763;6;ɐ;;vergessene;f E 6 g E s @ n @;;;;;;;
121148;3968;6;ɡ;;vergessene;f E 6 g E s @ n @;;;;;;;
125117;3968;6;ɛ;;vergessene;f E 6 g E s @ n @;;;;;;;
129086;7055;6;s;;vergessene;f E 6 g E s @ n @;;;;;;;
136142;1322;6;ə;;vergessene;f E 6 g E s @ n @;;;;;;;
137465;1763;6;n;;vergessene;f E 6 g E s @ n @;;;;;;;
139229;3527;6;ə;;vergessene;f E 6 g E s @ n @;;;;;;;
142757;4850;7;m;;Magie;m a g i:;;;;;;;
147608;4409;7;a;;Magie;m a g i:;;;;;;;
152018;4409;7;ɡ;;Magie;m a g i:;;;;;;;
156428;15875;7;iː;;Magie;m a g i:;;;;;;;
172304;3823;-1;(...);;;;;;;;;;
