BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;4282;-1;(...);;;;;;;;;;
4283;1763;0;h;;Hinter;h I n t 6;;;;;;;
6047;3527;0;ɪ;;Hinter;h I n t 6;;;;;;;
9575;4409;0;n;;Hinter;h I n t 6;;;;;;;
13985;4409;0;t;;Hinter;h I n t 6;;;;;;;
18395;4850;0;ɐ;;Hinter;h I n t 6;;;;;;;
23246;1763;1;d;;den;d e: n;;;;;;;
25010;3086;1;eː;;den;d e: n;;;;;;;
28097;2645;1;n;;den;d e: n;;;;;;;
30743;2204;2;ʔ;;Augen;? aU g @ n;;;;;;;
32948;11906;2;aʊ;;Augen;? aU g @ n;;;;;;;
44855;1763;2;ɡ;;Augen;? aU g @ n;;;;;;;
46619;3968;2;ə;;Augen;? aU g @ n;;;;;;;
50588;1763;2;n;;Augen;? aU g @ n;;;;;;;
52352;7055;3;f;;verbirgt;f E 6 b I 6 k t;;;;;;;
59408;1763;3;ɛ;;verbirgt;f E 6 b I 6 k t;;;;;;;
61172;1763;3;ɐ;;verbirgt;f E 6 b I 6 k t;;;;;;;
62936;2204;3;b;;verbirgt;f E 6 b I 6 k t;;;;;;;
65141;4850;3;ɪ;;verbirgt;f E 6 b I 6 k t;;;;;;;
69992;1322;3;ɐ;;verbirgt;f E 6 b I 6 k t;;;;;;;
71315;2204;3;k;;verbirgt;f E 6 b I 6 k t;;;;;;;
73520;1322;3;t;;verbirgt;f E 6 b I 6 k t;;;;;;;
74843;3086;-1;(...);;;;;;;;;;
77930;2645;4;z;;sich;z I C;;;;;;;
80576;2645;4;ɪ;;sich;z I C;;;;;;;
83222;3968;4;ç;;sich;z I C;;;;;;;
87191;2645;5;d;;die;d i:;;;;;;;
89837;3527;5;iː;;die;d i:;;;;;;;
93365;4409;6;m;;Magie;m a g i:;;;;;;;
97775;3086;6;a;;Magie;m a g i:;;;;;;;
100862;3968;6;ɡ;;Magie;m a g i:;;;;;;;
104831;6614;6;iː;;Magie;m a g i:;;;;;;;
111446;3086;7;d;;des;d E s;;;;;;;
114533;1322;7;ɛ;;des;d E s;;;;;;;
115856;5291;7;s;;des;d E s;;;;;;;
121148;3086;8;ʔ;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
124235;2645;8;ʊ;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
126881;2204;8;n;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
129086;5291;8;z;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
134378;3527;8;ɪ;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
137906;2645;8;ç;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
140552;2204;8;t;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
142757;3527;8;b;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
146285;11465;8;aː;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
157751;2204;8;r;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
159956;1763;8;ə;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
161720;7496;8;n;;Unsichtbaren;? U n z I C t b a: r @ n;;;;;;;
169217;4862;-1;(...);;;;;;;;;;
