BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;0;d;;Der;d e: 6;;;;;;;
2960;3527;0;eː;;Der;d e: 6;;;;;;;
6488;2204;0;ɐ;;Der;d e: 6;;;;;;;
8693;3086;1;r;;Regen;r e: g @ n;;;;;;;
11780;8819;1;eː;;Regen;r e: g @ n;;;;;;;
20600;1322;1;ɡ;;Regen;r e: g @ n;;;;;;;
21923;5291;1;ə;;Regen;r e: g @ n;;;;;;;
27215;1763;1;n;;Regen;r e: g @ n;;;;;;;
28979;1322;2;d;;durchnässt;d U 6 C n E s t;;;;;;;
30302;1322;2;ʊ;;durchnässt;d U 6 C n E s t;;;;;;;
31625;1763;2;ɐ;;durchnässt;d U 6 C n E s t;;;;;;;
33389;4409;2;ç;;durchnässt;d U 6 C n E s t;;;;;;;
37799;4850;2;n;;durchnässt;d U 6 C n E s t;;;;;;;
42650;3968;2;ɛ;;durchnässt;d U 6 C n E s t;;;;;;;
46619;3086;2;s;;durchnässt;d U 6 C n E s t;;;;;;;
49706;1322;2;t;;durchnässt;d U 6 C n E s t;;;;;;;
51029;3527;3;d;;die;d i:;;;;;;;
54557;3968;3;iː;;die;d i:;;;;;;;
58526;3086;4;b;;bunten;b U n t @ n;;;;;;;
61613;5732;4;ʊ;;bunten;b U n t @ n;;;;;;;
67346;3086;4;n;;bunten;b U n t @ n;;;;;;;
70433;4850;4;t;;bunten;b U n t @ n;;;;;;;
75284;1763;4;ə;;bunten;b U n t @ n;;;;;;;
77048;1763;4;n;;bunten;b U n t @ n;;;;;;;
78812;3968;5;b;;Blumen;b l u: m @ n;;;;;;;
82781;1322;5;l;;Blumen;b l u: m @ n;;;;;;;
84104;6614;5;uː;;Blumen;b l u: m @ n;;;;;;;
90719;1322;5;m;;Blumen;b l u: m @ n;;;;;;;
92042;5732;5;ə;;Blumen;b l u: m @ n;;;;;;;
97775;1763;5;n;;Blumen;b l u: m @ n;;;;;;;
99539;1322;6;ʔ;;im;? I m;;;;;;;
100862;1763;6;ɪ;;im;? I m;;;;;;;
102626;6614;6;m;;im;? I m;;;;;;;
109241;2204;7;ɡ;;Garten;g a r t @ n;;;;;;;
111446;11024;7;a;;Garten;g a r t @ n;;;;;;;
122471;1322;7;r;;Garten;g a r t @ n;;;;;;;
123794;5732;7;t;;Garten;g a r t @ n;;;;;;;
129527;9701;7;ə;;Garten;g a r t @ n;;;;;;;
139229;1763;7;n;;Garten;g a r t @ n;;;;;;;
140993;3902;-1;(...);;;;;;;;;;
