BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ʔ;;Auf;? aU f;;;;;;;
2519;4850;0;aʊ;;Auf;? aU f;;;;;;;
7370;1763;0;f;;Auf;? aU f;;;;;;;
9134;3086;1;d;;dem;d e: m;;;;;;;
12221;3086;1;eː;;dem;d e: m;;;;;;;
15308;5732;1;m;;dem;d e: m;;;;;;;
21041;1322;2;m;;Markt;m a r k t;;;;;;;
22364;7055;2;a;;Markt;m a r k t;;;;;;;
29420;1322;2;r;;Markt;m a r k t;;;;;;;
30743;3968;2;k;;Markt;m a r k t;;;;;;;
34712;2645;2;t;;Markt;m a r k t;;;;;;;
37358;5732;3;f;;verführt;f E 6 f y: 6 t;;;;;;;
43091;1763;3;ɛ;;verführt;f E 6 f y: 6 t;;;;;;;
44855;1763;3;ɐ;;verführt;f E 6 f y: 6 t;;;;;;;
46619;6614;3;f;;verführt;f E 6 f y: 6 t;;;;;;;
53234;2645;3;yː;;verführt;f E 6 f y: 6 t;;;;;;;
55880;2645;3;ɐ;;verführt;f E 6 f y: 6 t;;;;;;;
58526;2204;3;t;;verführt;f E 6 f y: 6 t;;;;;;;
60731;2645;4;d;;der;d e: 6;;;;;;;
63377;2204;4;eː;;der;d e: 6;;;;;;;
65582;1763;4;ɐ;;der;d e: 6;;;;;;;
67346;6173;5;d;;Duft;d U f t;;;;;;;
73520;4409;5;ʊ;;Duft;d U f t;;;;;;;
77930;5291;5;f;;Duft;d U f t;;;;;;;
83222;2645;5;t;;Duft;d U f t;;;;;;;
85868;4409;6;f;;von;f O n;;;;;;;
90278;3086;6;ɔ;;von;f O n;;;;;;;
93365;2204;6;n;;von;f O n;;;;;;;
95570;4850;7;f;;frischem;f r I S @ m;;;;;;;
100421;3086;7;r;;frischem;f r I S @ m;;;;;;;
103508;2645;7;ɪ;;frischem;f r I S @ m;;;;;;;
106154;5732;7;ʃ;;frischem;f r I S @ m;;;;;;;
111887;4409;7;ə;;frischem;f r I S @ m;;;;;;;
116297;2204;7;m;;frischem;f r I S @ m;;;;;;;
118502;1322;8;b;;Brot;b r o: t;;;;;;;
119825;1322;8;r;;Brot;b r o: t;;;;;;;
121148;12788;8;oː;;Brot;b r o: t;;;;;;;
133937;6614;8;t;;Brot;b r o: t;;;;;;;
140552;3831;-1;(...);;;;;;;;;;
