BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;2645;0;d;;Der;d e: 6;;;;;;;
3842;2645;0;eː;;Der;d e: 6;;;;;;;
6488;2204;0;ɐ;;Der;d e: 6;;;;;;;
8693;2645;1;b;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
11339;1763;1;ʏ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
13103;3968;1;ɐ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
17072;2645;1;ɡ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
19718;3968;1;ɐ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
23687;3527;1;m;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
27215;5732;1;aɪ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
32948;2645;1;s;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
35594;4850;1;t;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
40445;2645;1;ɐ;;Bürgermeister;b Y 6 g 6 m aI s t 6;;;;;;;
43091;7055;2;k;;kündigt;k Y n d I C t;;;;;;;
50147;1322;2;ʏ;;kündigt;k Y n d I C t;;;;;;;
51470;4409;2;n;;kündigt;k Y n d I C t;;;;;;;
55880;2204;2;d;;kündigt;k Y n d I C t;;;;;;;
58085;2204;2;ɪ;;kündigt;k Y n d I C t;;;;;;;
60290;3086;2;ç;;kündigt;k Y n d I C t;;;;;;;
63377;1322;2;t;;kündigt;k Y n d I C t;;;;;;;
64700;1322;3;ʔ;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
66023;2645;3;ɪ;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
68669;3968;3;n;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
72638;1763;3;v;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
74402;1763;3;ɛ;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
76166;3086;3;s;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
79253;3086;3;t;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
82340;3527;3;i;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
85868;3968;3;ts;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
89837;6614;3;j;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
96452;5732;3;oː;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
102185;1322;3;n;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
103508;4850;3;ə;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
108359;1763;3;n;;Investitionen;? I n v E s t i ts j o: n @ n;;;;;;;
110123;1322;4;ʔ;;in;? I n;;;;;;;
111446;2204;4;ɪ;;in;? I n;;;;;;;
113651;3527;4;n;;in;? I n;;;;;;;
117179;1322;5;d;;die;d i:;;;;;;;
118502;4409;5;iː;;die;d i:;;;;;;;
122912;1322;6;ʔ;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
124235;2645;6;ɪ;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
126881;3086;6;n;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
129968;2645;6;f;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
132614;5291;6;r;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
137906;3086;6;a;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
140993;2645;6;ʃ;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
143639;2204;6;t;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
145844;3527;6;r;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
149372;2204;6;ʊ;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
151577;7937;6;k;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
159515;1322;6;t;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
160838;3527;6;uː;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
164366;2645;6;ɐ;;Infrastruktur;? I n f r a S t r U k t u: 6;;;;;;;
167012;1322;7;ʔ;;an;? a n;;;;;;;
168335;7496;7;a;;an;? a n;;;;;;;
175832;9260;7;n;;an;? a n;;;;;;;
185093;5370;-1;(...);;;;;;;;;;
