BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3841;0;d;;Das;d a s;;;;;;;
3842;4409;0;a;;Das;d a s;;;;;;;
8252;2645;0;s;;Das;d a s;;;;;;;
10898;3968;1;ɡ;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
14867;1763;1;ə;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
16631;3968;1;h;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
20600;5732;1;aɪ;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
26333;2204;1;m;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
28538;2645;1;n;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
31184;1763;1;ɪ;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
32948;4850;1;s;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
37799;3086;1;f;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
40886;3968;1;ɔ;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
44855;2204;1;l;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
47060;6173;1;ə;;geheimnisvolle;g @ h aI m n I s f O l @;;;;;;;
53234;2204;2;b;;Buch;b u: x;;;;;;;
55439;10583;2;uː;;Buch;b u: x;;;;;;;
66023;4850;2;x;;Buch;b u: x;;;;;;;
70874;3968;3;ʔ;;entfesselte;? E n t f E s @ l t @;;;;;;;
74843;2645;3;ɛ;;entfesselte;? E n t f E s @ l t @;;;;;;;
77489;1763;3;n;;entfesselte;? E n t f E s @ l t @;;;;;;;
79253;1322;3;t;;entfesselte;? E n t f E s @ l t @;;;;;;;
80576;4409;3;f;;entfesselte;? E n t f E s @ l t @;;;;;;;
84986;4409;3;ɛ;;entfesselte;? E n t f E s @ l t @;;;;;;;
89396;4409;3;s;;entfesselte;? E n t f E s @ l t @;;;;;;;
93806;1763;3;ə;;entfesselte;? E n t f E s @ l t @;;;;;;;
95570;2645;3;l;;entfesselte;? E n t f E s @ l t @;;;;;;;
98216;3968;3;t;;entfesselte;? E n t f E s @ l t @;;;;;;;
102185;3086;3;ə;;entfesselte;? E n t f E s @ l t @;;;;;;;
105272;2204;4;d;;die;d i:;;;;;;;
107477;4850;4;iː;;die;d i:;;;;;;;
112328;3086;5;k;;Kraft;k r a f t;;;;;;;
115415;3968;5;r;;Kraft;k r a f t;;;;;;;
119384;4850;5;a;;Kraft;k r a f t;;;;;;;
124235;3527;5;f;;Kraft;k r a f t;;;;;;;
127763;1322;5;t;;Kraft;k r a f t;;;;;;;
129086;2645;6;d;;der;d e: 6;;;;;;;
131732;3527;6;eː;;der;d e: 6;;;;;;;
135260;1322;6;ɐ;;der;d e: 6;;;;;;;
136583;3968;7;m;;Magie;m a g i:;;;;;;;
140552;3527;7;a;;Magie;m a g i:;;;;;;;
144080;5291;7;ɡ;;Magie;m a g i:;;;;;;;
149372;12788;7;iː;;Magie;m a g i:;;;;;;;
162161;3551;-1;(...);;;;;;;;;;
