BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;1763;0;d;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
3401;4850;0;eː;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
8252;3527;0;ɐ;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
11780;1322;1;ʒ;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
13103;6173;1;ɔ;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
19277;2645;1;ŋ;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
21923;5291;1;l;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
27215;7937;1;øː;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
35153;3086;1;r;ʒ ɔ ŋ.l øː r;Jongleur;ʒ ɔ ŋ l øː r;;;ʒ ɔ ŋ . l øː r;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
38240;9260;2;f;f ɪ ʃ t;fischt;f ɪ ʃ t;;;f ɪ ʃ t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
47501;4850;2;ɪ;f ɪ ʃ t;fischt;f ɪ ʃ t;;;f ɪ ʃ t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
52352;4850;2;ʃ;f ɪ ʃ t;fischt;f ɪ ʃ t;;;f ɪ ʃ t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
57203;6173;2;t;f ɪ ʃ t;fischt;f ɪ ʃ t;;;f ɪ ʃ t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
63377;2645;3;n;n aː x;nach;n aː x;;;n aː x;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
66023;3086;3;aː;n aː x;nach;n aː x;;;n aː x;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
69110;1322;3;x;n aː x;nach;n aː x;;;n aː x;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
70433;7055;4;ʃ;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
77489;3086;4;t;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
80576;4409;4;ɛ;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
84986;6614;4;ɐ;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
91601;3527;4;n;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
95129;3086;4;ə;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
98216;6614;4;n;ʃ t ɛɐ.n ə n;Sternen;ʃ t ɛ ɐ n ə n;;;ʃ t ɛɐ . n ə n;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
104831;2204;5;ʔ;ʔ ɪ m;im;ʔ ɪ m;;;ʔ ɪ m;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
107036;1322;5;ɪ;ʔ ɪ m;im;ʔ ɪ m;;;ʔ ɪ m;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
108359;5291;5;m;ʔ ɪ m;im;ʔ ɪ m;;;ʔ ɪ m;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
113651;5732;6;ts;ts i r.k ʊ s.ts ɛ l t;Zirkuszelt;ts i r k ʊ s ts ɛ l t;;;t s i r . k ʊ s . t s ɛ l t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
119384;2645;6;i;ts i r.k ʊ s.ts ɛ l t;Zirkuszelt;ts i r k ʊ s ts ɛ l t;;;t s i r . k ʊ s . t s ɛ l t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
122030;1322;6;r;ts i r.k ʊ s.ts ɛ l t;Zirkuszelt;ts i r k ʊ s ts ɛ l t;;;t s i r . k ʊ s . t s ɛ l t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
123353;5732;6;k;ts i r.k ʊ s.ts ɛ l t;Zirkuszelt;ts i r k ʊ s ts ɛ l t;;;t s i r . k ʊ s . t s ɛ l t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
129086;3086;6;ʊ;ts i r.k ʊ s.ts ɛ l t;Zirkuszelt;ts i r k ʊ s ts ɛ l t;;;t s i r . k ʊ s . t s ɛ l t;;Der Jongleur fischt nach Sternen im Zirkuszelt;;
