BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3400;-1;(...);;;;;;;;;;
3401;5291;0;m;;Mit;m I t;;;;;;;
8693;2204;0;ɪ;;Mit;m I t;;;;;;;
10898;3527;0;t;;Mit;m I t;;;;;;;
14426;1763;1;ʔ;;einem;? aI n @ m;;;;;;;
16190;5291;1;aɪ;;einem;? aI n @ m;;;;;;;
21482;2204;1;n;;einem;? aI n @ m;;;;;;;
23687;1763;1;ə;;einem;? aI n @ m;;;;;;;
25451;3527;1;m;;einem;? aI n @ m;;;;;;;
28979;3086;2;r;;Ringchen;r I N C @ n;;;;;;;
32066;6173;2;ɪ;;Ringchen;r I N C @ n;;;;;;;
38240;3527;2;ŋ;;Ringchen;r I N C @ n;;;;;;;
41768;6173;2;ç;;Ringchen;r I N C @ n;;;;;;;
47942;5291;2;ə;;Ringchen;r I N C @ n;;;;;;;
53234;6614;2;n;;Ringchen;r I N C @ n;;;;;;;
59849;1763;3;v;;wird;v I 6 t;;;;;;;
61613;2204;3;ɪ;;wird;v I 6 t;;;;;;;
63818;1322;3;ɐ;;wird;v I 6 t;;;;;;;
65141;1322;3;t;;wird;v I 6 t;;;;;;;
66464;3086;4;d;;die;d i:;;;;;;;
69551;3527;4;iː;;die;d i:;;;;;;;
73079;3527;5;ɡ;;Gangschaltung;g a N S a l t U N;;;;;;;
76607;6173;5;a;;Gangschaltung;g a N S a l t U N;;;;;;;
82781;3086;5;ŋ;;Gangschaltung;g a N S a l t U N;;;;;;;
85868;7055;5;ʃ;;Gangschaltung;g a N S a l t U N;;;;;;;
92924;4409;5;a;;Gangschaltung;g a N S a l t U N;;;;;;;
97334;2204;5;l;;Gangschaltung;g a N S a l t U N;;;;;;;
99539;5291;5;t;;Gangschaltung;g a N S a l t U N;;;;;;;
104831;3086;5;ʊ;;Gangschaltung;g a N S a l t U N;;;;;;;
107918;3527;5;ŋ;;Gangschaltung;g a N S a l t U N;;;;;;;
111446;3086;6;v;;wieder;v i: d 6;;;;;;;
114533;3086;6;iː;;wieder;v i: d 6;;;;;;;
117620;3086;6;d;;wieder;v i: d 6;;;;;;;
120707;7055;6;ɐ;;wieder;v i: d 6;;;;;;;
127763;2645;7;ɡ;;gangbar;g a N b a: 6;;;;;;;
130409;6173;7;a;;gangbar;g a N b a: 6;;;;;;;
136583;7055;7;ŋ;;gangbar;g a N b a: 6;;;;;;;
143639;2645;7;b;;gangbar;g a N b a: 6;;;;;;;
146285;11465;7;aː;;gangbar;g a N b a: 6;;;;;;;
157751;3968;7;ɐ;;gangbar;g a N b a: 6;;;;;;;
161720;5191;-1;(...);;;;;;;;;;
