BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;7369;-1;(...);;;;;;;;;;
7370;2204;0;z;;Seine;z aI n @;;;;;;;
9575;5291;0;aɪ;;Seine;z aI n @;;;;;;;
14867;2645;0;n;;Seine;z aI n @;;;;;;;
17513;3968;0;ə;;Seine;z aI n @;;;;;;;
21482;3086;1;v;;Worte;v O 6 t @;;;;;;;
24569;4850;1;ɔ;;Worte;v O 6 t @;;;;;;;
29420;3968;1;ɐ;;Worte;v O 6 t @;;;;;;;
33389;5291;1;t;;Worte;v O 6 t @;;;;;;;
38681;3527;1;ə;;Worte;v O 6 t @;;;;;;;
42209;3527;2;v;;waren;v a: r @ n;;;;;;;
45737;6173;2;aː;;waren;v a: r @ n;;;;;;;
51911;1763;2;r;;waren;v a: r @ n;;;;;;;
53675;1322;2;ə;;waren;v a: r @ n;;;;;;;
54998;3527;2;n;;waren;v a: r @ n;;;;;;;
58526;3086;3;v;;wie;v i:;;;;;;;
61613;3527;3;iː;;wie;v i:;;;;;;;
65141;3968;4;m;;Musik;m u z i: k;;;;;;;
69110;3086;4;u;;Musik;m u z i: k;;;;;;;
72197;6614;4;z;;Musik;m u z i: k;;;;;;;
78812;6173;4;iː;;Musik;m u z i: k;;;;;;;
84986;1983;4;k;;Musik;m u z i: k;;;;;;;
86970;1542;5;ʔ;;in;? I n;;;;;;;
88513;3087;5;ɪ;;in;? I n;;;;;;;
91601;3527;5;n;;in;? I n;;;;;;;
95129;1763;6;d;;der;d e: 6;;;;;;;
96893;2204;6;eː;;der;d e: 6;;;;;;;
99098;2645;6;ɐ;;der;d e: 6;;;;;;;
101744;3968;7;ʃ;;stürmischen;S t y: r m I S @ n;;;;;;;
105713;2645;7;t;;stürmischen;S t y: r m I S @ n;;;;;;;
108359;3086;7;yː;;stürmischen;S t y: r m I S @ n;;;;;;;
111446;1322;7;r;;stürmischen;S t y: r m I S @ n;;;;;;;
112769;5291;7;m;;stürmischen;S t y: r m I S @ n;;;;;;;
118061;1322;7;ɪ;;stürmischen;S t y: r m I S @ n;;;;;;;
119384;7055;7;ʃ;;stürmischen;S t y: r m I S @ n;;;;;;;
126440;5732;7;ə;;stürmischen;S t y: r m I S @ n;;;;;;;
132173;1322;7;n;;stürmischen;S t y: r m I S @ n;;;;;;;
133496;1322;8;n;;Nacht;n a x t;;;;;;;
134819;5732;8;a;;Nacht;n a x t;;;;;;;
140552;7055;8;x;;Nacht;n a x t;;;;;;;
147608;6173;8;t;;Nacht;n a x t;;;;;;;
153782;4937;-1;(...);;;;;;;;;;
