BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;d;;Die;d i:;;;;;;;
2519;5291;0;iː;;Die;d i:;;;;;;;
7811;6614;1;ʃ;;Sterne;S t E 6 n @;;;;;;;
14426;3086;1;t;;Sterne;S t E 6 n @;;;;;;;
17513;2204;1;ɛ;;Sterne;S t E 6 n @;;;;;;;
19718;6173;1;ɐ;;Sterne;S t E 6 n @;;;;;;;
25892;2645;1;n;;Sterne;S t E 6 n @;;;;;;;
28538;3968;1;ə;;Sterne;S t E 6 n @;;;;;;;
32507;7496;2;f;;funkelten;f U N k @ l t @ n;;;;;;;
40004;3968;2;ʊ;;funkelten;f U N k @ l t @ n;;;;;;;
43973;3968;2;ŋ;;funkelten;f U N k @ l t @ n;;;;;;;
47942;4850;2;k;;funkelten;f U N k @ l t @ n;;;;;;;
52793;2204;2;ə;;funkelten;f U N k @ l t @ n;;;;;;;
54998;1763;2;l;;funkelten;f U N k @ l t @ n;;;;;;;
56762;5732;2;t;;funkelten;f U N k @ l t @ n;;;;;;;
62495;5291;2;ə;;funkelten;f U N k @ l t @ n;;;;;;;
67787;1322;2;n;;funkelten;f U N k @ l t @ n;;;;;;;
69110;1322;3;ʔ;;am;? a m;;;;;;;
70433;2645;3;a;;am;? a m;;;;;;;
73079;3527;3;m;;am;? a m;;;;;;;
76607;3527;4;k;;klaren;k l a: r @ n;;;;;;;
80135;2645;4;l;;klaren;k l a: r @ n;;;;;;;
82781;7937;4;aː;;klaren;k l a: r @ n;;;;;;;
90719;2204;4;r;;klaren;k l a: r @ n;;;;;;;
92924;1322;4;ə;;klaren;k l a: r @ n;;;;;;;
94247;1322;4;n;;klaren;k l a: r @ n;;;;;;;
95570;4850;5;n;;Nachthimmel;n a x t h I m @ l;;;;;;;
100421;3527;5;a;;Nachthimmel;n a x t h I m @ l;;;;;;;
103949;5732;5;x;;Nachthimmel;n a x t h I m @ l;;;;;;;
109682;3086;5;t;;Nachthimmel;n a x t h I m @ l;;;;;;;
112769;2204;5;h;;Nachthimmel;n a x t h I m @ l;;;;;;;
114974;2204;5;ɪ;;Nachthimmel;n a x t h I m @ l;;;;;;;
117179;4850;5;m;;Nachthimmel;n a x t h I m @ l;;;;;;;
122030;1322;5;ə;;Nachthimmel;n a x t h I m @ l;;;;;;;
123353;3527;5;l;;Nachthimmel;n a x t h I m @ l;;;;;;;
126881;1322;6;ʔ;;über;? y: b 6;;;;;;;
128204;3527;6;yː;;über;? y: b 6;;;;;;;
131732;2645;6;b;;über;? y: b 6;;;;;;;
134378;4850;6;ɐ;;über;? y: b 6;;;;;;;
139229;2204;7;d;;der;d e: 6;;;;;;;
141434;1763;7;eː;;der;d e: 6;;;;;;;
143198;3086;7;ɐ;;der;d e: 6;;;;;;;
146285;6173;8;ʃ;;Stadt;S t a t;;;;;;;
152459;2204;8;t;;Stadt;S t a t;;;;;;;
154664;6614;8;a;;Stadt;S t a t;;;;;;;
161279;5732;8;t;;Stadt;S t a t;;;;;;;
167012;8091;-1;(...);;;;;;;;;;
