BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4850;0;iː;;Die;d i:;;;;;;;
6488;3527;1;b;;bunten;b U n t @ n;;;;;;;
10016;5732;1;ʊ;;bunten;b U n t @ n;;;;;;;
15749;3086;1;n;;bunten;b U n t @ n;;;;;;;
18836;5291;1;t;;bunten;b U n t @ n;;;;;;;
24128;1763;1;ə;;bunten;b U n t @ n;;;;;;;
25892;1322;1;n;;bunten;b U n t @ n;;;;;;;
27215;4850;2;b;;Blumen;b l u: m @ n;;;;;;;
32066;1322;2;l;;Blumen;b l u: m @ n;;;;;;;
33389;8819;2;uː;;Blumen;b l u: m @ n;;;;;;;
42209;1322;2;m;;Blumen;b l u: m @ n;;;;;;;
43532;6614;2;ə;;Blumen;b l u: m @ n;;;;;;;
50147;1322;2;n;;Blumen;b l u: m @ n;;;;;;;
51470;3968;3;b;;blühen;b l y: @ n;;;;;;;
55439;2645;3;l;;blühen;b l y: @ n;;;;;;;
58085;3968;3;yː;;blühen;b l y: @ n;;;;;;;
62054;3527;3;ə;;blühen;b l y: @ n;;;;;;;
65582;5291;3;n;;blühen;b l y: @ n;;;;;;;
70874;1322;4;ʔ;;im;? I m;;;;;;;
72197;1322;4;ɪ;;im;? I m;;;;;;;
73520;5291;4;m;;im;? I m;;;;;;;
78812;3086;5;v;;warmen;v a r m @ n;;;;;;;
81899;8378;5;a;;warmen;v a r m @ n;;;;;;;
90278;1322;5;r;;warmen;v a r m @ n;;;;;;;
91601;1763;5;m;;warmen;v a r m @ n;;;;;;;
93365;1322;5;ə;;warmen;v a r m @ n;;;;;;;
94688;2204;5;n;;warmen;v a r m @ n;;;;;;;
96893;6614;6;f;;Frühling;f r y: l I N;;;;;;;
103508;2645;6;r;;Frühling;f r y: l I N;;;;;;;
106154;6614;6;yː;;Frühling;f r y: l I N;;;;;;;
112769;7496;6;l;;Frühling;f r y: l I N;;;;;;;
120266;5291;6;ɪ;;Frühling;f r y: l I N;;;;;;;
125558;7055;6;ŋ;;Frühling;f r y: l I N;;;;;;;
132614;6137;-1;(...);;;;;;;;;;
