BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;d;;Das;d a s;;;;;;;
2519;2204;0;a;;Das;d a s;;;;;;;
4724;3968;0;s;;Das;d a s;;;;;;;
8693;4850;1;k;;Café;k a f e:;;;;;;;
13544;3086;1;a;;Café;k a f e:;;;;;;;
16631;5291;1;f;;Café;k a f e:;;;;;;;
21923;16095;1;eː;;Café;k a f e:;;;;;;;
38019;6393;2;z;;serviert;z E 6 v i: 6 t;;;;;;;
44413;2646;2;ɛ;;serviert;z E 6 v i: 6 t;;;;;;;
47060;1322;2;ɐ;;serviert;z E 6 v i: 6 t;;;;;;;
48383;1322;2;v;;serviert;z E 6 v i: 6 t;;;;;;;
49706;1763;2;iː;;serviert;z E 6 v i: 6 t;;;;;;;
51470;1322;2;ɐ;;serviert;z E 6 v i: 6 t;;;;;;;
52793;3086;2;t;;serviert;z E 6 v i: 6 t;;;;;;;
55880;7937;3;k;;Kaffee;k a f e;;;;;;;
63818;3968;3;a;;Kaffee;k a f e;;;;;;;
67787;4409;3;f;;Kaffee;k a f e;;;;;;;
72197;6173;3;e;;Kaffee;k a f e;;;;;;;
78371;3527;4;m;;mit;m I t;;;;;;;
81899;1763;4;ɪ;;mit;m I t;;;;;;;
83663;2645;4;t;;mit;m I t;;;;;;;
86309;1763;5;ʔ;;einem;? aI n @ m;;;;;;;
88073;4409;5;aɪ;;einem;? aI n @ m;;;;;;;
92483;1322;5;n;;einem;? aI n @ m;;;;;;;
93806;1322;5;ə;;einem;? aI n @ m;;;;;;;
95129;3086;5;m;;einem;? aI n @ m;;;;;;;
98216;3968;6;h;;Hauch;h aU x;;;;;;;
102185;6614;6;aʊ;;Hauch;h aU x;;;;;;;
108800;2865;6;x;;Hauch;h aU x;;;;;;;
111666;4629;7;f;;von;f O n;;;;;;;
116296;2646;7;ɔ;;von;f O n;;;;;;;
118943;2645;7;n;;von;f O n;;;;;;;
121589;8378;8;ts;;Zimt;ts I m t;;;;;;;
129968;3086;8;ɪ;;Zimt;ts I m t;;;;;;;
133055;6614;8;m;;Zimt;ts I m t;;;;;;;
139670;7937;8;t;;Zimt;ts I m t;;;;;;;
147608;1383;-1;(...);;;;;;;;;;
