BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Der;d e: 6;;;;;;;
2078;3968;0;eː;;Der;d e: 6;;;;;;;
6047;3086;0;ɐ;;Der;d e: 6;;;;;;;
9134;2645;1;b;;Bäcker;b E k 6;;;;;;;
11780;5732;1;ɛ;;Bäcker;b E k 6;;;;;;;
17513;5291;1;k;;Bäcker;b E k 6;;;;;;;
22805;5291;1;ɐ;;Bäcker;b E k 6;;;;;;;
28097;3086;2;b;;backte;b a k t @;;;;;;;
31184;2204;2;a;;backte;b a k t @;;;;;;;
33389;4409;2;k;;backte;b a k t @;;;;;;;
37799;3086;2;t;;backte;b a k t @;;;;;;;
40886;2204;2;ə;;backte;b a k t @;;;;;;;
43091;5732;3;f;;frische;f r I S @;;;;;;;
48824;2645;3;r;;frische;f r I S @;;;;;;;
51470;2645;3;ɪ;;frische;f r I S @;;;;;;;
54116;5732;3;ʃ;;frische;f r I S @;;;;;;;
59849;1763;3;ə;;frische;f r I S @;;;;;;;
61613;3086;4;b;;Brötchen;b r 2: t C @ n;;;;;;;
64700;5732;4;r;;Brötchen;b r 2: t C @ n;;;;;;;
70433;2204;4;øː;;Brötchen;b r 2: t C @ n;;;;;;;
72638;4409;4;t;;Brötchen;b r 2: t C @ n;;;;;;;
77048;3527;4;ç;;Brötchen;b r 2: t C @ n;;;;;;;
80576;3086;4;ə;;Brötchen;b r 2: t C @ n;;;;;;;
83663;2645;4;n;;Brötchen;b r 2: t C @ n;;;;;;;
86309;1322;5;ʔ;;am;? a m;;;;;;;
87632;3968;5;a;;am;? a m;;;;;;;
91601;5291;5;m;;am;? a m;;;;;;;
96893;1322;6;m;;Morgen;m O 6 g @ n;;;;;;;
98216;1763;6;ɔ;;Morgen;m O 6 g @ n;;;;;;;
99980;11024;6;ɐ;;Morgen;m O 6 g @ n;;;;;;;
111005;2645;6;ɡ;;Morgen;m O 6 g @ n;;;;;;;
113651;5732;6;ə;;Morgen;m O 6 g @ n;;;;;;;
119384;1322;6;n;;Morgen;m O 6 g @ n;;;;;;;
120707;1148;-1;(...);;;;;;;;;;
