BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3527;0;ʔ;;Über;? y: b 6;;;;;;;
4283;2645;0;yː;;Über;? y: b 6;;;;;;;
6929;3527;0;b;;Über;? y: b 6;;;;;;;
10457;5732;0;ɐ;;Über;? y: b 6;;;;;;;
16190;1763;1;d;;den;d e: n;;;;;;;
17954;4409;1;eː;;den;d e: n;;;;;;;
22364;3527;1;n;;den;d e: n;;;;;;;
25892;3968;2;d;;Dächern;d E C 6 n;;;;;;;
29861;4409;2;ɛ;;Dächern;d E C 6 n;;;;;;;
34271;5291;2;ç;;Dächern;d E C 6 n;;;;;;;
39563;4850;2;ɐ;;Dächern;d E C 6 n;;;;;;;
44414;3527;2;n;;Dächern;d E C 6 n;;;;;;;
47942;1763;3;d;;der;d e: 6;;;;;;;
49706;1763;3;eː;;der;d e: 6;;;;;;;
51470;2204;3;ɐ;;der;d e: 6;;;;;;;
53675;4409;4;ʃ;;Stadt;S t a t;;;;;;;
58085;3527;4;t;;Stadt;S t a t;;;;;;;
61613;6173;4;a;;Stadt;S t a t;;;;;;;
67787;7937;4;t;;Stadt;S t a t;;;;;;;
75725;7937;5;f;;verliert;f E 6 l i: 6 t;;;;;;;
83663;3527;5;ɛ;;verliert;f E 6 l i: 6 t;;;;;;;
87191;2645;5;ɐ;;verliert;f E 6 l i: 6 t;;;;;;;
89837;1763;5;l;;verliert;f E 6 l i: 6 t;;;;;;;
91601;3086;5;iː;;verliert;f E 6 l i: 6 t;;;;;;;
94688;2204;5;ɐ;;verliert;f E 6 l i: 6 t;;;;;;;
96893;3527;5;t;;verliert;f E 6 l i: 6 t;;;;;;;
100421;3968;6;z;;sich;z I C;;;;;;;
104390;2645;6;ɪ;;sich;z I C;;;;;;;
107036;3968;6;ç;;sich;z I C;;;;;;;
111005;2645;7;d;;der;d e: 6;;;;;;;
113651;2645;7;eː;;der;d e: 6;;;;;;;
116297;1322;7;ɐ;;der;d e: 6;;;;;;;
117620;3086;8;h;;Horizont;h o r i ts O n t;;;;;;;
120707;3086;8;o;;Horizont;h o r i ts O n t;;;;;;;
123794;1322;8;r;;Horizont;h o r i ts O n t;;;;;;;
125117;4409;8;i;;Horizont;h o r i ts O n t;;;;;;;
129527;6173;8;ts;;Horizont;h o r i ts O n t;;;;;;;
135701;7055;8;ɔ;;Horizont;h o r i ts O n t;;;;;;;
142757;5732;8;n;;Horizont;h o r i ts O n t;;;;;;;
148490;5291;8;t;;Horizont;h o r i ts O n t;;;;;;;
153782;2889;-1;(...);;;;;;;;;;
