BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2645;0;d;;Der;d e: 6;;;;;;;
4283;2204;0;eː;;Der;d e: 6;;;;;;;
6488;2204;0;ɐ;;Der;d e: 6;;;;;;;
8693;3968;1;f;;versteckte;f 6 S t E k t @;;;;;;;
12662;2204;1;ɐ;;versteckte;f 6 S t E k t @;;;;;;;
14867;5732;1;ʃ;;versteckte;f 6 S t E k t @;;;;;;;
20600;3086;1;t;;versteckte;f 6 S t E k t @;;;;;;;
23687;3086;1;ɛ;;versteckte;f 6 S t E k t @;;;;;;;
26774;3968;1;k;;versteckte;f 6 S t E k t @;;;;;;;
30743;5291;1;t;;versteckte;f 6 S t E k t @;;;;;;;
36035;2204;1;ə;;versteckte;f 6 S t E k t @;;;;;;;
38240;5732;2;m;;Mond;m o: n t;;;;;;;
43973;8378;2;oː;;Mond;m o: n t;;;;;;;
52352;3086;2;n;;Mond;m o: n t;;;;;;;
55439;4409;2;t;;Mond;m o: n t;;;;;;;
59849;4850;3;l;;lächelt;l E C @ l t;;;;;;;
64700;3527;3;ɛ;;lächelt;l E C @ l t;;;;;;;
68228;4409;3;ç;;lächelt;l E C @ l t;;;;;;;
72638;3086;3;ə;;lächelt;l E C @ l t;;;;;;;
75725;1322;3;l;;lächelt;l E C @ l t;;;;;;;
77048;3086;3;t;;lächelt;l E C @ l t;;;;;;;
80135;2645;4;h;;hinter;h I n t 6;;;;;;;
82781;2645;4;ɪ;;hinter;h I n t 6;;;;;;;
85427;3086;4;n;;hinter;h I n t 6;;;;;;;
88514;4409;4;t;;hinter;h I n t 6;;;;;;;
92924;3086;4;ɐ;;hinter;h I n t 6;;;;;;;
96011;1763;5;d;;den;d e: n;;;;;;;
97775;3968;5;eː;;den;d e: n;;;;;;;
101744;3086;5;n;;den;d e: n;;;;;;;
104831;3086;6;d;;dichten;d I C t @ n;;;;;;;
107918;3527;6;ɪ;;dichten;d I C t @ n;;;;;;;
111446;5732;6;ç;;dichten;d I C t @ n;;;;;;;
117179;5732;6;t;;dichten;d I C t @ n;;;;;;;
122912;2204;6;ə;;dichten;d I C t @ n;;;;;;;
125117;1322;6;n;;dichten;d I C t @ n;;;;;;;
126440;3527;7;v;;Wolken;v O l k @ n;;;;;;;
129968;4850;7;ɔ;;Wolken;v O l k @ n;;;;;;;
134819;6173;7;l;;Wolken;v O l k @ n;;;;;;;
140993;7055;7;k;;Wolken;v O l k @ n;;;;;;;
148049;8819;7;ə;;Wolken;v O l k @ n;;;;;;;
156869;1322;7;n;;Wolken;v O l k @ n;;;;;;;
158192;2575;-1;(...);;;;;;;;;;
