BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ʔ;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
2519;3968;0;a;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
6488;7496;0;x;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
13985;4850;0;t;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
18836;6173;0;ʊ;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
25010;5291;0;ŋ;ʔ a x.t ʊ ŋ;Achtung;ʔ a x t ʊ ŋ;;;ʔ a x . t ʊ ŋ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
30302;19403;-1;(...);;;;;;;;;;
49706;3968;1;d;d eːɐ;der;d eː ɐ;;;d eːɐ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
53675;3086;1;eː;d eːɐ;der;d eː ɐ;;;d eːɐ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
56762;3086;1;ɐ;d eːɐ;der;d eː ɐ;;;d eːɐ;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
59849;7496;2;aɪ;aɪ l.ts uː k;Eilzug;ʔ aɪ l ts uː k;;;ʔ aɪ l . t s uː k;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
67346;3968;2;l;aɪ l.ts uː k;Eilzug;ʔ aɪ l ts uː k;;;ʔ aɪ l . t s uː k;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
71315;7055;2;ts;aɪ l.ts uː k;Eilzug;ʔ aɪ l ts uː k;;;ʔ aɪ l . t s uː k;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
78371;2645;2;uː;aɪ l.ts uː k;Eilzug;ʔ aɪ l ts uː k;;;ʔ aɪ l . t s uː k;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
81017;5291;2;k;aɪ l.ts uː k;Eilzug;ʔ aɪ l ts uː k;;;ʔ aɪ l . t s uː k;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
86309;5291;3;aʊ;aʊ s;aus;ʔ aʊ s;;;ʔ aʊ s;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
91601;3968;3;s;aʊ s;aus;ʔ aʊ s;;;ʔ aʊ s;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
95570;4409;4;n;n ɪ ts.a;Nizza;n ɪ ts a;;;n ɪ t . s a;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
99980;3086;4;ɪ;n ɪ ts.a;Nizza;n ɪ ts a;;;n ɪ t . s a;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
103067;9260;4;ts;n ɪ ts.a;Nizza;n ɪ ts a;;;n ɪ t . s a;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
112328;7496;4;a;n ɪ ts.a;Nizza;n ɪ ts a;;;n ɪ t . s a;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
119825;3086;-1;(...);;;;;;;;;;
122912;3086;5;f;f ɛːɐ t;fährt;f ɛː ɐ t;;;f ɛːɐ t;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
125999;2204;5;ɛː;f ɛːɐ t;fährt;f ɛː ɐ t;;;f ɛːɐ t;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
128204;2204;5;ɐ;f ɛːɐ t;fährt;f ɛː ɐ t;;;f ɛːɐ t;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
130409;1763;5;t;f ɛːɐ t;fährt;f ɛː ɐ t;;;f ɛːɐ t;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
132173;6173;6;aʊ;aʊ f;auf;ʔ aʊ f;;;ʔ aʊ f;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
138347;3086;6;f;aʊ f;auf;ʔ aʊ f;;;ʔ aʊ f;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
141434;1763;7;ɡ;ɡ l aɪ s;Gleis;ɡ l aɪ s;;;ɡ l aɪ s;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
143198;2645;7;l;ɡ l aɪ s;Gleis;ɡ l aɪ s;;;ɡ l aɪ s;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
145844;3086;7;aɪ;ɡ l aɪ s;Gleis;ɡ l aɪ s;;;ɡ l aɪ s;;Achtung der Eilzug aus Nizza fährt auf Gleis zwölf ein;;
