BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;2645;0;ʔ;;Ein;? aI n;;;;;;;
4724;3527;0;aɪ;;Ein;? aI n;;;;;;;
8252;4409;0;n;;Ein;? aI n;;;;;;;
12662;2645;1;l;;Lächeln;l E C @ l n;;;;;;;
15308;4409;1;ɛ;;Lächeln;l E C @ l n;;;;;;;
19718;5732;1;ç;;Lächeln;l E C @ l n;;;;;;;
25451;3968;1;ə;;Lächeln;l E C @ l n;;;;;;;
29420;3527;1;l;;Lächeln;l E C @ l n;;;;;;;
32948;2645;1;n;;Lächeln;l E C @ l n;;;;;;;
35594;1763;2;ʔ;;erhellte;? E 6 m h E l t @;;;;;;;
37358;2204;2;ɛ;;erhellte;? E 6 m h E l t @;;;;;;;
39563;1322;2;ɐ;;erhellte;? E 6 m h E l t @;;;;;;;
40886;1322;2;m;;erhellte;? E 6 m h E l t @;;;;;;;
42209;2645;2;h;;erhellte;? E 6 m h E l t @;;;;;;;
44855;3086;2;ɛ;;erhellte;? E 6 m h E l t @;;;;;;;
47942;2645;2;l;;erhellte;? E 6 m h E l t @;;;;;;;
50588;3527;2;t;;erhellte;? E 6 m h E l t @;;;;;;;
54116;2645;2;ə;;erhellte;? E 6 m h E l t @;;;;;;;
56762;3968;3;d;;das;d a s;;;;;;;
60731;3527;3;a;;das;d a s;;;;;;;
64259;3086;3;s;;das;d a s;;;;;;;
67346;4409;4;ɡ;;Gesicht;g @ z I C t;;;;;;;
71756;1322;4;ə;;Gesicht;g @ z I C t;;;;;;;
73079;7055;4;z;;Gesicht;g @ z I C t;;;;;;;
80135;3968;4;ɪ;;Gesicht;g @ z I C t;;;;;;;
84104;3527;4;ç;;Gesicht;g @ z I C t;;;;;;;
87632;1763;4;t;;Gesicht;g @ z I C t;;;;;;;
89396;4409;5;d;;des;d E s;;;;;;;
93806;2204;5;ɛ;;des;d E s;;;;;;;
96011;5732;5;s;;des;d E s;;;;;;;
101744;3968;6;m;;müden;m y: d @ n;;;;;;;
105713;5732;6;yː;;müden;m y: d @ n;;;;;;;
111446;1763;6;d;;müden;m y: d @ n;;;;;;;
113210;1322;6;ə;;müden;m y: d @ n;;;;;;;
114533;3527;6;n;;müden;m y: d @ n;;;;;;;
118061;3086;7;r;;Reisenden;r aI z @ n d @ n;;;;;;;
121148;9701;7;aɪ;;Reisenden;r aI z @ n d @ n;;;;;;;
130850;3968;7;z;;Reisenden;r aI z @ n d @ n;;;;;;;
134819;3527;7;ə;;Reisenden;r aI z @ n d @ n;;;;;;;
138347;1322;7;n;;Reisenden;r aI z @ n d @ n;;;;;;;
139670;1763;7;d;;Reisenden;r aI z @ n d @ n;;;;;;;
141434;11024;7;ə;;Reisenden;r aI z @ n d @ n;;;;;;;
152459;1322;7;n;;Reisenden;r aI z @ n d @ n;;;;;;;
153782;5449;-1;(...);;;;;;;;;;
