BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;2204;0;d;;Der;d e: 6;;;;;;;
3401;2645;0;eː;;Der;d e: 6;;;;;;;
6047;2204;0;ɐ;;Der;d e: 6;;;;;;;
8252;4850;1;k;;Krieger;k r i: g 6;;;;;;;
13103;2204;1;r;;Krieger;k r i: g 6;;;;;;;
15308;7496;1;iː;;Krieger;k r i: g 6;;;;;;;
22805;3086;1;ɡ;;Krieger;k r i: g 6;;;;;;;
25892;6614;1;ɐ;;Krieger;k r i: g 6;;;;;;;
32507;7055;2;k;;kämpfte;k E m p f t @;;;;;;;
39563;3527;2;ɛ;;kämpfte;k E m p f t @;;;;;;;
43091;1322;2;m;;kämpfte;k E m p f t @;;;;;;;
44414;1322;2;p;;kämpfte;k E m p f t @;;;;;;;
45737;2645;2;f;;kämpfte;k E m p f t @;;;;;;;
48383;3086;2;t;;kämpfte;k E m p f t @;;;;;;;
51470;1322;2;ə;;kämpfte;k E m p f t @;;;;;;;
52793;7055;3;t;;tapfer;t a p f 6;;;;;;;
59849;3968;3;a;;tapfer;t a p f 6;;;;;;;
63818;3086;3;p;;tapfer;t a p f 6;;;;;;;
66905;5732;3;f;;tapfer;t a p f 6;;;;;;;
72638;3527;3;ɐ;;tapfer;t a p f 6;;;;;;;
76166;2645;4;ɡ;;gegen;g e: g @ n;;;;;;;
78812;3968;4;eː;;gegen;g e: g @ n;;;;;;;
82781;2204;4;ɡ;;gegen;g e: g @ n;;;;;;;
84986;2645;4;ə;;gegen;g e: g @ n;;;;;;;
87632;1322;4;n;;gegen;g e: g @ n;;;;;;;
88955;1322;5;d;;die;d i:;;;;;;;
90278;2645;5;iː;;die;d i:;;;;;;;
92924;5291;6;ʃ;;Schatten;S a t @ n;;;;;;;
98216;4850;6;a;;Schatten;S a t @ n;;;;;;;
103067;4850;6;t;;Schatten;S a t @ n;;;;;;;
107918;3968;6;ə;;Schatten;S a t @ n;;;;;;;
111887;1322;6;n;;Schatten;S a t @ n;;;;;;;
113210;1322;7;d;;der;d e: 6;;;;;;;
114533;1763;7;eː;;der;d e: 6;;;;;;;
116297;2645;7;ɐ;;der;d e: 6;;;;;;;
118943;4850;8;f;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
123794;2645;8;ɛ;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
126440;1322;8;ɐ;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
127763;3086;8;ɡ;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
130850;6614;8;a;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
137465;1763;8;ŋ;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
139229;4409;8;ə;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
143639;2204;8;n;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
145844;4409;8;h;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
150254;11465;8;aɪ;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
161720;7055;8;t;;Vergangenheit;f E 6 g a N @ n h aI t;;;;;;;
168776;3767;-1;(...);;;;;;;;;;
