BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2645;0;d;;Der;d e: 6;;;;;;;
4283;7055;0;eː;;Der;d e: 6;;;;;;;
11339;3086;0;ɐ;;Der;d e: 6;;;;;;;
14426;1763;1;r;;Regen;r e: g @ n;;;;;;;
16190;9260;1;eː;;Regen;r e: g @ n;;;;;;;
25451;1322;1;ɡ;;Regen;r e: g @ n;;;;;;;
26774;10142;1;ə;;Regen;r e: g @ n;;;;;;;
36917;2204;1;n;;Regen;r e: g @ n;;;;;;;
39122;3968;-1;(...);;;;;;;;;;
43091;2645;2;k;;klopft;k l O p f t;;;;;;;
45737;3086;2;l;;klopft;k l O p f t;;;;;;;
48824;2645;2;ɔ;;klopft;k l O p f t;;;;;;;
51470;4850;2;p;;klopft;k l O p f t;;;;;;;
56321;4850;2;f;;klopft;k l O p f t;;;;;;;
61172;1322;2;t;;klopft;k l O p f t;;;;;;;
62495;4409;3;l;;leise;l aI z @;;;;;;;
66905;9701;3;aɪ;;leise;l aI z @;;;;;;;
76607;4850;3;z;;leise;l aI z @;;;;;;;
81458;1322;3;ə;;leise;l aI z @;;;;;;;
82781;1322;4;ʔ;;an;? a n;;;;;;;
84104;5732;4;a;;an;? a n;;;;;;;
89837;3968;4;n;;an;? a n;;;;;;;
93806;1322;5;d;;das;d a s;;;;;;;
95129;3086;5;a;;das;d a s;;;;;;;
98216;5291;5;s;;das;d a s;;;;;;;
103508;3527;6;f;;Fenster;f E n s t 6;;;;;;;
107036;5732;6;ɛ;;Fenster;f E n s t 6;;;;;;;
112769;3968;6;n;;Fenster;f E n s t 6;;;;;;;
116738;5291;6;s;;Fenster;f E n s t 6;;;;;;;
122030;3527;6;t;;Fenster;f E n s t 6;;;;;;;
125558;11465;6;ɐ;;Fenster;f E n s t 6;;;;;;;
137024;5311;-1;(...);;;;;;;;;;
