BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;-1;(...);;;;;;;;;;
2960;2645;0;d;;Die;d i:;;;;;;;
5606;3968;0;iː;;Die;d i:;;;;;;;
9575;6173;1;k;;Katze;k a t s @;;;;;;;
15749;3086;1;a;;Katze;k a t s @;;;;;;;
18836;3968;1;t;;Katze;k a t s @;;;;;;;
22805;6173;1;s;;Katze;k a t s @;;;;;;;
28979;6173;1;ə;;Katze;k a t s @;;;;;;;
35153;5291;2;ʃ;;schnurrte;S n u r t @;;;;;;;
40445;3527;2;n;;schnurrte;S n u r t @;;;;;;;
43973;4409;2;u;;schnurrte;S n u r t @;;;;;;;
48383;1322;2;r;;schnurrte;S n u r t @;;;;;;;
49706;6173;2;t;;schnurrte;S n u r t @;;;;;;;
55880;3086;2;ə;;schnurrte;S n u r t @;;;;;;;
58967;5732;3;ts;;zufrieden;ts u f r i: d @ n;;;;;;;
64700;2204;3;u;;zufrieden;ts u f r i: d @ n;;;;;;;
66905;5291;3;f;;zufrieden;ts u f r i: d @ n;;;;;;;
72197;2645;3;r;;zufrieden;ts u f r i: d @ n;;;;;;;
74843;7055;3;iː;;zufrieden;ts u f r i: d @ n;;;;;;;
81899;1322;3;d;;zufrieden;ts u f r i: d @ n;;;;;;;
83222;4409;3;ə;;zufrieden;ts u f r i: d @ n;;;;;;;
87632;1763;3;n;;zufrieden;ts u f r i: d @ n;;;;;;;
89396;1322;4;ʔ;;auf;? aU f;;;;;;;
90719;4409;4;aʊ;;auf;? aU f;;;;;;;
95129;3968;4;f;;auf;? aU f;;;;;;;
99098;1763;5;d;;dem;d e: m;;;;;;;
100862;3086;5;eː;;dem;d e: m;;;;;;;
103949;4850;5;m;;dem;d e: m;;;;;;;
108800;1763;6;v;;warmen;v a r m @ n;;;;;;;
110564;7055;6;a;;warmen;v a r m @ n;;;;;;;
117620;1322;6;r;;warmen;v a r m @ n;;;;;;;
118943;1322;6;m;;warmen;v a r m @ n;;;;;;;
120266;1322;6;ə;;warmen;v a r m @ n;;;;;;;
121589;4409;6;n;;warmen;v a r m @ n;;;;;;;
125999;3527;7;z;;Sofa;z o: f a;;;;;;;
129527;8378;7;oː;;Sofa;z o: f a;;;;;;;
137906;6173;7;f;;Sofa;z o: f a;;;;;;;
144080;11024;7;a;;Sofa;z o: f a;;;;;;;
155105;1566;-1;(...);;;;;;;;;;
