BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2645;0;d;;Der;d e: 6;;;;;;;
3401;4850;0;eː;;Der;d e: 6;;;;;;;
8252;1322;0;ɐ;;Der;d e: 6;;;;;;;
9575;2645;1;r;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
12221;7496;1;eː;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
19718;1763;1;ɡ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
21482;2204;1;ə;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
23687;2204;1;n;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
25892;6614;1;ʃ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
32507;1763;1;ɪ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
34271;3968;1;ɐ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
38240;3968;1;m;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
42209;7055;2;ʃ;;schützte;S Y t s t @;;;;;;;
49265;2204;2;ʏ;;schützte;S Y t s t @;;;;;;;
51470;3527;2;t;;schützte;S Y t s t @;;;;;;;
54998;4409;2;s;;schützte;S Y t s t @;;;;;;;
59408;3086;2;t;;schützte;S Y t s t @;;;;;;;
62495;3527;2;ə;;schützte;S Y t s t @;;;;;;;
66023;5732;3;f;;vor;f o: 6;;;;;;;
71756;2645;3;oː;;vor;f o: 6;;;;;;;
74402;3527;3;ɐ;;vor;f o: 6;;;;;;;
77930;1322;4;d;;den;d e: n;;;;;;;
79253;3086;4;eː;;den;d e: n;;;;;;;
82340;2645;4;n;;den;d e: n;;;;;;;
84986;2645;5;ʔ;;ersten;? e: 6 s t @ n;;;;;;;
87632;1763;5;eː;;ersten;? e: 6 s t @ n;;;;;;;
89396;3968;5;ɐ;;ersten;? e: 6 s t @ n;;;;;;;
93365;4850;5;s;;ersten;? e: 6 s t @ n;;;;;;;
98216;4850;5;t;;ersten;? e: 6 s t @ n;;;;;;;
103067;1763;5;ə;;ersten;? e: 6 s t @ n;;;;;;;
104831;1322;5;n;;ersten;? e: 6 s t @ n;;;;;;;
106154;3968;6;t;;Tropfen;t r O p f @ n;;;;;;;
110123;4409;6;r;;Tropfen;t r O p f @ n;;;;;;;
114533;3086;6;ɔ;;Tropfen;t r O p f @ n;;;;;;;
117620;5732;6;p;;Tropfen;t r O p f @ n;;;;;;;
123353;4409;6;f;;Tropfen;t r O p f @ n;;;;;;;
127763;3086;6;ə;;Tropfen;t r O p f @ n;;;;;;;
130850;3086;6;n;;Tropfen;t r O p f @ n;;;;;;;
133937;2204;7;d;;des;d E s;;;;;;;
136142;1763;7;ɛ;;des;d E s;;;;;;;
137906;6173;7;s;;des;d E s;;;;;;;
144080;3086;8;ɡ;;Gewitters;g @ v I t 6 s;;;;;;;
147167;2645;8;ə;;Gewitters;g @ v I t 6 s;;;;;;;
149813;3527;8;v;;Gewitters;g @ v I t 6 s;;;;;;;
153341;2645;8;ɪ;;Gewitters;g @ v I t 6 s;;;;;;;
155987;7055;8;t;;Gewitters;g @ v I t 6 s;;;;;;;
163043;6173;8;ɐ;;Gewitters;g @ v I t 6 s;;;;;;;
169217;9701;8;s;;Gewitters;g @ v I t 6 s;;;;;;;
178919;6936;-1;(...);;;;;;;;;;
