BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;2645;0;d;;Die;d i:;;;;;;;
4724;3968;0;iː;;Die;d i:;;;;;;;
8693;5732;1;k;;klirrende;k l I r E n d @;;;;;;;
14426;5291;1;l;;klirrende;k l I r E n d @;;;;;;;
19718;4409;1;ɪ;;klirrende;k l I r E n d @;;;;;;;
24128;2645;1;r;;klirrende;k l I r E n d @;;;;;;;
26774;3086;1;ɛ;;klirrende;k l I r E n d @;;;;;;;
29861;3527;1;n;;klirrende;k l I r E n d @;;;;;;;
33389;2204;1;d;;klirrende;k l I r E n d @;;;;;;;
35594;1322;1;ə;;klirrende;k l I r E n d @;;;;;;;
36917;8819;2;k;;Kälte;k E l t @;;;;;;;
45737;5291;2;ɛ;;Kälte;k E l t @;;;;;;;
51029;3086;2;l;;Kälte;k E l t @;;;;;;;
54116;5732;2;t;;Kälte;k E l t @;;;;;;;
59849;7496;2;ə;;Kälte;k E l t @;;;;;;;
67346;4409;3;l;;lässt;l E s t;;;;;;;
71756;3527;3;ɛ;;lässt;l E s t;;;;;;;
75284;3527;3;s;;lässt;l E s t;;;;;;;
78812;1763;3;t;;lässt;l E s t;;;;;;;
80576;2204;4;d;;die;d i:;;;;;;;
82781;3527;4;iː;;die;d i:;;;;;;;
86309;4850;5;f;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
91160;4850;5;ɛ;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
96011;1763;5;n;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
97775;3968;5;s;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
101744;3968;5;t;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
105713;3527;5;ɐ;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
109241;5291;5;ʃ;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
114533;8378;5;aɪ;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
122912;1322;5;b;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
124235;1322;5;ə;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
125558;3086;5;n;;Fensterscheiben;f E n s t 6 S aI b @ n;;;;;;;
128645;2204;6;ɡ;;gefrieren;g @ f r i: r @ n;;;;;;;
130850;1322;6;ə;;gefrieren;g @ f r i: r @ n;;;;;;;
132173;5291;6;f;;gefrieren;g @ f r i: r @ n;;;;;;;
137465;3968;6;r;;gefrieren;g @ f r i: r @ n;;;;;;;
141434;8378;6;iː;;gefrieren;g @ f r i: r @ n;;;;;;;
149813;4409;6;r;;gefrieren;g @ f r i: r @ n;;;;;;;
154223;1763;6;ə;;gefrieren;g @ f r i: r @ n;;;;;;;
155987;6614;6;n;;gefrieren;g @ f r i: r @ n;;;;;;;
162602;6357;-1;(...);;;;;;;;;;
