BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4409;0;iː;;Die;d i:;;;;;;;
6047;2645;1;h;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
8693;4850;1;aʊ;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
13544;2645;1;s;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
16190;1322;1;ʔ;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
17513;3527;1;aʊ;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
21041;2645;1;f;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
23687;2645;1;ɡ;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
26333;5732;1;aː;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
32066;1322;1;b;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
33389;1763;1;ə;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
35153;1322;1;n;;Hausaufgaben;h aU s ? aU f g a: b @ n;;;;;;;
36476;4850;2;z;;sind;z I n t;;;;;;;
41327;1322;2;ɪ;;sind;z I n t;;;;;;;
42650;3086;2;n;;sind;z I n t;;;;;;;
45737;1322;2;t;;sind;z I n t;;;;;;;
47060;1322;3;ʔ;;erledigt;? E 6 l e: d I C t;;;;;;;
48383;3527;3;ɛ;;erledigt;? E 6 l e: d I C t;;;;;;;
51911;1322;3;ɐ;;erledigt;? E 6 l e: d I C t;;;;;;;
53234;3968;3;l;;erledigt;? E 6 l e: d I C t;;;;;;;
57203;6614;3;eː;;erledigt;? E 6 l e: d I C t;;;;;;;
63818;1322;3;d;;erledigt;? E 6 l e: d I C t;;;;;;;
65141;6173;3;ɪ;;erledigt;? E 6 l e: d I C t;;;;;;;
71315;3968;3;ç;;erledigt;? E 6 l e: d I C t;;;;;;;
75284;4850;3;t;;erledigt;? E 6 l e: d I C t;;;;;;;
80135;9701;-1;(...);;;;;;;;;;
89837;3968;4;j;;jetzt;j E t s t;;;;;;;
93806;1322;4;ɛ;;jetzt;j E t s t;;;;;;;
95129;2645;4;t;;jetzt;j E t s t;;;;;;;
97775;3968;4;s;;jetzt;j E t s t;;;;;;;
101744;1322;4;t;;jetzt;j E t s t;;;;;;;
103067;1322;5;ʔ;;ist;? I s t;;;;;;;
104390;1322;5;ɪ;;ist;? I s t;;;;;;;
105713;3968;5;s;;ist;? I s t;;;;;;;
109682;1322;5;t;;ist;? I s t;;;;;;;
111005;1763;6;f;;Freizeit;f r aI ts aI t;;;;;;;
112769;3086;6;r;;Freizeit;f r aI ts aI t;;;;;;;
115856;6173;6;aɪ;;Freizeit;f r aI ts aI t;;;;;;;
122030;4409;6;ts;;Freizeit;f r aI ts aI t;;;;;;;
126440;5291;6;aɪ;;Freizeit;f r aI ts aI t;;;;;;;
131732;1322;6;t;;Freizeit;f r aI ts aI t;;;;;;;
133055;1322;7;ʔ;;angesagt;? a n g @ z a: k t;;;;;;;
134378;3968;7;a;;angesagt;? a n g @ z a: k t;;;;;;;
138347;3968;7;n;;angesagt;? a n g @ z a: k t;;;;;;;
142316;1322;7;ɡ;;angesagt;? a n g @ z a: k t;;;;;;;
143639;2645;7;ə;;angesagt;? a n g @ z a: k t;;;;;;;
146285;4409;7;z;;angesagt;? a n g @ z a: k t;;;;;;;
150695;9260;7;aː;;angesagt;? a n g @ z a: k t;;;;;;;
159956;2204;7;k;;angesagt;? a n g @ z a: k t;;;;;;;
162161;4409;7;t;;angesagt;? a n g @ z a: k t;;;;;;;
166571;5972;-1;(...);;;;;;;;;;
