BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2645;0;ʔ;;Am;? a m;;;;;;;
3401;3527;0;a;;Am;? a m;;;;;;;
6929;4409;0;m;;Am;? a m;;;;;;;
11339;1763;1;v;;Wochenende;v O x @ n ? E n d @;;;;;;;
13103;3527;1;ɔ;;Wochenende;v O x @ n ? E n d @;;;;;;;
16631;3527;1;x;;Wochenende;v O x @ n ? E n d @;;;;;;;
20159;2204;1;ə;;Wochenende;v O x @ n ? E n d @;;;;;;;
22364;2645;1;n;;Wochenende;v O x @ n ? E n d @;;;;;;;
25010;1322;1;ʔ;;Wochenende;v O x @ n ? E n d @;;;;;;;
26333;5291;1;ɛ;;Wochenende;v O x @ n ? E n d @;;;;;;;
31625;4409;1;n;;Wochenende;v O x @ n ? E n d @;;;;;;;
36035;1763;1;d;;Wochenende;v O x @ n ? E n d @;;;;;;;
37799;2204;1;ə;;Wochenende;v O x @ n ? E n d @;;;;;;;
40004;5732;2;t;;treffe;t r E f @;;;;;;;
45737;2645;2;r;;treffe;t r E f @;;;;;;;
48383;4409;2;ɛ;;treffe;t r E f @;;;;;;;
52793;5732;2;f;;treffe;t r E f @;;;;;;;
58526;1322;2;ə;;treffe;t r E f @;;;;;;;
59849;1322;3;ʔ;;ich;? I C;;;;;;;
61172;4409;3;ɪ;;ich;? I C;;;;;;;
65582;3527;3;ç;;ich;? I C;;;;;;;
69110;3968;4;m;;mich;m I C;;;;;;;
73079;2204;4;ɪ;;mich;m I C;;;;;;;
75284;3527;4;ç;;mich;m I C;;;;;;;
78812;3968;5;m;;mit;m I t;;;;;;;
82781;1322;5;ɪ;;mit;m I t;;;;;;;
84104;2645;5;t;;mit;m I t;;;;;;;
86750;5291;6;f;;Freunden;f r OY n d @ n;;;;;;;
92042;3968;6;r;;Freunden;f r OY n d @ n;;;;;;;
96011;6173;6;ɔʏ;;Freunden;f r OY n d @ n;;;;;;;
102185;3086;6;n;;Freunden;f r OY n d @ n;;;;;;;
105272;1322;6;d;;Freunden;f r OY n d @ n;;;;;;;
106595;1322;6;ə;;Freunden;f r OY n d @ n;;;;;;;
107918;6173;6;n;;Freunden;f r OY n d @ n;;;;;;;
114092;1322;7;ʔ;;im;? I m;;;;;;;
115415;2645;7;ɪ;;im;? I m;;;;;;;
118061;3968;7;m;;im;? I m;;;;;;;
122030;5291;8;k;;Kino;k i: n o;;;;;;;
127322;7937;8;iː;;Kino;k i: n o;;;;;;;
135260;3968;8;n;;Kino;k i: n o;;;;;;;
139229;10142;8;o;;Kino;k i: n o;;;;;;;
149372;6275;-1;(...);;;;;;;;;;
