BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;0;d;;Die;d i:;;;;;;;
2960;3527;0;iː;;Die;d i:;;;;;;;
6488;3968;1;b;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
10457;1763;1;ɪ;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
12221;5291;1;l;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
17513;2645;1;d;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
20159;2204;1;ʊ;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
22364;1763;1;ŋ;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
24128;4409;1;s;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
28538;2645;1;r;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
31184;2645;1;e;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
33830;5732;1;f;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
39563;2204;1;oː;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
41768;2645;1;ɐ;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
44414;1322;1;r;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
45737;2645;1;m;;Bildungsreform;b I l d U N s r e f o: 6 r m;;;;;;;
48383;4850;2;ʃ;;stößt;S t 2: s t;;;;;;;
53234;4409;2;t;;stößt;S t 2: s t;;;;;;;
57644;4409;2;øː;;stößt;S t 2: s t;;;;;;;
62054;1763;2;s;;stößt;S t 2: s t;;;;;;;
63818;2204;2;t;;stößt;S t 2: s t;;;;;;;
66023;1322;3;ʔ;;auf;? aU f;;;;;;;
67346;4850;3;aʊ;;auf;? aU f;;;;;;;
72197;2645;3;f;;auf;? aU f;;;;;;;
74843;3527;4;ɡ;;geteilte;g @ t aI l t @;;;;;;;
78371;1763;4;ə;;geteilte;g @ t aI l t @;;;;;;;
80135;6614;4;t;;geteilte;g @ t aI l t @;;;;;;;
86750;6173;4;aɪ;;geteilte;g @ t aI l t @;;;;;;;
92924;1322;4;l;;geteilte;g @ t aI l t @;;;;;;;
94247;4409;4;t;;geteilte;g @ t aI l t @;;;;;;;
98657;1763;4;ə;;geteilte;g @ t aI l t @;;;;;;;
100421;4850;5;m;;Meinungen;m aI n U N @ n;;;;;;;
105272;6614;5;aɪ;;Meinungen;m aI n U N @ n;;;;;;;
111887;3086;5;n;;Meinungen;m aI n U N @ n;;;;;;;
114974;4409;5;ʊ;;Meinungen;m aI n U N @ n;;;;;;;
119384;1322;5;ŋ;;Meinungen;m aI n U N @ n;;;;;;;
120707;1322;5;ə;;Meinungen;m aI n U N @ n;;;;;;;
122030;1322;5;n;;Meinungen;m aI n U N @ n;;;;;;;
123353;1322;6;ʔ;;in;? I n;;;;;;;
124676;1322;6;ɪ;;in;? I n;;;;;;;
125999;2645;6;n;;in;? I n;;;;;;;
128645;1322;7;d;;der;d e: 6;;;;;;;
129968;2204;7;eː;;der;d e: 6;;;;;;;
132173;2204;7;ɐ;;der;d e: 6;;;;;;;
134378;3086;8;b;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
137465;3527;8;ə;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
140993;5291;8;f;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
146285;5732;8;œ;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
152018;1322;8;l;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
153341;5291;8;k;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
158633;1322;8;ə;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
159956;3527;8;r;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
163484;5732;8;ʊ;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
169217;6173;8;ŋ;;Bevölkerung;b @ f 9 l k @ r U N;;;;;;;
175391;3808;-1;(...);;;;;;;;;;
