BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;2204;0;ʔ;;Ein;? aI n;;;;;;;
3401;5732;0;aɪ;;Ein;? aI n;;;;;;;
9134;3527;0;n;;Ein;? aI n;;;;;;;
12662;6173;1;f;;ferner;f E 6 n 6;;;;;;;
18836;4409;1;ɛ;;ferner;f E 6 n 6;;;;;;;
23246;3086;1;ɐ;;ferner;f E 6 n 6;;;;;;;
26333;3086;1;n;;ferner;f E 6 n 6;;;;;;;
29420;7055;1;ɐ;;ferner;f E 6 n 6;;;;;;;
36476;2645;2;d;;Donnerschlag;d O n 6 S l a: k;;;;;;;
39122;3968;2;ɔ;;Donnerschlag;d O n 6 S l a: k;;;;;;;
43091;2204;2;n;;Donnerschlag;d O n 6 S l a: k;;;;;;;
45296;5732;2;ɐ;;Donnerschlag;d O n 6 S l a: k;;;;;;;
51029;3086;2;ʃ;;Donnerschlag;d O n 6 S l a: k;;;;;;;
54116;4409;2;l;;Donnerschlag;d O n 6 S l a: k;;;;;;;
58526;7937;2;aː;;Donnerschlag;d O n 6 S l a: k;;;;;;;
66464;5732;2;k;;Donnerschlag;d O n 6 S l a: k;;;;;;;
72197;5291;3;l;;lässt;l E s t;;;;;;;
77489;2645;3;ɛ;;lässt;l E s t;;;;;;;
80135;3527;3;s;;lässt;l E s t;;;;;;;
83663;1322;3;t;;lässt;l E s t;;;;;;;
84986;1763;4;d;;den;d e: n;;;;;;;
86750;3527;4;eː;;den;d e: n;;;;;;;
90278;3086;4;n;;den;d e: n;;;;;;;
93365;3968;5;b;;Boden;b o: d @ n;;;;;;;
97334;8378;5;oː;;Boden;b o: d @ n;;;;;;;
105713;1322;5;d;;Boden;b o: d @ n;;;;;;;
107036;3527;5;ə;;Boden;b o: d @ n;;;;;;;
110564;2204;5;n;;Boden;b o: d @ n;;;;;;;
112769;1322;6;ʔ;;erzittern;? E 6 r ts I t 6 n;;;;;;;
114092;1322;6;ɛ;;erzittern;? E 6 r ts I t 6 n;;;;;;;
115415;3086;6;ɐ;;erzittern;? E 6 r ts I t 6 n;;;;;;;
118502;1322;6;r;;erzittern;? E 6 r ts I t 6 n;;;;;;;
119825;6614;6;ts;;erzittern;? E 6 r ts I t 6 n;;;;;;;
126440;2204;6;ɪ;;erzittern;? E 6 r ts I t 6 n;;;;;;;
128645;6614;6;t;;erzittern;? E 6 r ts I t 6 n;;;;;;;
135260;5291;6;ɐ;;erzittern;? E 6 r ts I t 6 n;;;;;;;
140552;5291;6;n;;erzittern;? E 6 r ts I t 6 n;;;;;;;
145844;1611;-1;(...);;;;;;;;;;
