BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2204;0;d;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
3842;2204;0;eː;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
6047;1322;0;ɐ;d eːɐ;Der;d eː ɐ;;;d eːɐ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
7370;5291;1;d;d ʊ f t;Duft;d ʊ f t;;;d ʊ f t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
12662;5291;1;ʊ;d ʊ f t;Duft;d ʊ f t;;;d ʊ f t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
17954;5291;1;f;d ʊ f t;Duft;d ʊ f t;;;d ʊ f t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
23246;1763;1;t;d ʊ f t;Duft;d ʊ f t;;;d ʊ f t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
25010;5291;2;f;f ɔ n;von;f ɔ n;;;f ɔ n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
30302;2204;2;ɔ;f ɔ n;von;f ɔ n;;;f ɔ n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
32507;3527;2;n;f ɔ n;von;f ɔ n;;;f ɔ n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
36035;3527;3;f;f r ɪ ʃ;frisch;f r ɪ ʃ;;;f r ɪ ʃ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
39563;3086;3;r;f r ɪ ʃ;frisch;f r ɪ ʃ;;;f r ɪ ʃ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
42650;3968;3;ɪ;f r ɪ ʃ;frisch;f r ɪ ʃ;;;f r ɪ ʃ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
46619;4850;3;ʃ;f r ɪ ʃ;frisch;f r ɪ ʃ;;;f r ɪ ʃ;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
51470;2645;4;ɡ;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
54116;1322;4;ə;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
55439;1763;4;p;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
57203;3968;4;f;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
61172;1322;4;l;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
62495;3086;4;ʏ;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
65582;2645;4;k;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
68228;6173;4;t;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
74402;3968;4;n;ɡ ə.p f l ʏ k.t n;gepflückten;ɡ ə p f l ʏ k t ə n;;;ɡ ə . p f l ʏ k . t ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
78371;3968;5;b;b eː.r ə n;Beeren;b eː r ə n;;;b eː . r ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
82340;8819;5;eː;b eː.r ə n;Beeren;b eː r ə n;;;b eː . r ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
91160;2204;5;r;b eː.r ə n;Beeren;b eː r ə n;;;b eː . r ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
93365;1322;5;ə;b eː.r ə n;Beeren;b eː r ə n;;;b eː . r ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
94688;1322;5;n;b eː.r ə n;Beeren;b eː r ə n;;;b eː . r ə n;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
96011;5291;6;l;l iː k t;liegt;l iː k t;;;l iː k t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
101303;3086;6;iː;l iː k t;liegt;l iː k t;;;l iː k t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
104390;3527;6;k;l iː k t;liegt;l iː k t;;;l iː k t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
107918;2645;6;t;l iː k t;liegt;l iː k t;;;l iː k t;;Der Duft von frisch gepflückten Beeren liegt in der Luft;;
