BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;1763;0;d;;Die;d i:;;;;;;;
2960;4850;0;iː;;Die;d i:;;;;;;;
7811;5732;1;t;;traditionelle;t r a d i ts j o n E l @;;;;;;;
13544;3086;1;r;;traditionelle;t r a d i ts j o n E l @;;;;;;;
16631;3527;1;a;;traditionelle;t r a d i ts j o n E l @;;;;;;;
20159;2204;1;d;;traditionelle;t r a d i ts j o n E l @;;;;;;;
22364;3527;1;i;;traditionelle;t r a d i ts j o n E l @;;;;;;;
25892;4409;1;ts;;traditionelle;t r a d i ts j o n E l @;;;;;;;
30302;2645;1;j;;traditionelle;t r a d i ts j o n E l @;;;;;;;
32948;2204;1;o;;traditionelle;t r a d i ts j o n E l @;;;;;;;
35153;4409;1;n;;traditionelle;t r a d i ts j o n E l @;;;;;;;
39563;3086;1;ɛ;;traditionelle;t r a d i ts j o n E l @;;;;;;;
42650;3527;1;l;;traditionelle;t r a d i ts j o n E l @;;;;;;;
46178;1763;1;ə;;traditionelle;t r a d i ts j o n E l @;;;;;;;
47942;4850;2;m;;Musik;m u z i: k;;;;;;;
52793;3086;2;u;;Musik;m u z i: k;;;;;;;
55880;6173;2;z;;Musik;m u z i: k;;;;;;;
62054;9260;2;iː;;Musik;m u z i: k;;;;;;;
71315;6173;2;k;;Musik;m u z i: k;;;;;;;
77489;5291;3;f;;verbreitet;f E 6 b r aI t @ t;;;;;;;
82781;1763;3;ɛ;;verbreitet;f E 6 b r aI t @ t;;;;;;;
84545;2204;3;ɐ;;verbreitet;f E 6 b r aI t @ t;;;;;;;
86750;2645;3;b;;verbreitet;f E 6 b r aI t @ t;;;;;;;
89396;3527;3;r;;verbreitet;f E 6 b r aI t @ t;;;;;;;
92924;5291;3;aɪ;;verbreitet;f E 6 b r aI t @ t;;;;;;;
98216;4850;3;t;;verbreitet;f E 6 b r aI t @ t;;;;;;;
103067;1322;3;ə;;verbreitet;f E 6 b r aI t @ t;;;;;;;
104390;3086;3;t;;verbreitet;f E 6 b r aI t @ t;;;;;;;
107477;3968;4;ɡ;;gute;g u: t @;;;;;;;
111446;5732;4;uː;;gute;g u: t @;;;;;;;
117179;5291;4;t;;gute;g u: t @;;;;;;;
122471;2645;4;ə;;gute;g u: t @;;;;;;;
125117;3968;5;l;;Laune;l aU n @;;;;;;;
129086;8819;5;aʊ;;Laune;l aU n @;;;;;;;
137906;3968;5;n;;Laune;l aU n @;;;;;;;
141875;5732;5;ə;;Laune;l aU n @;;;;;;;
147608;1322;6;ʔ;;im;? I m;;;;;;;
148931;1322;6;ɪ;;im;? I m;;;;;;;
150254;4409;6;m;;im;? I m;;;;;;;
154664;3086;7;r;;Raum;r aU m;;;;;;;
157751;12347;7;aʊ;;Raum;r aU m;;;;;;;
170099;9701;7;m;;Raum;r aU m;;;;;;;
179801;3494;-1;(...);;;;;;;;;;
