BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3841;0;d;;Die;d i:;;;;;;;
3842;4409;0;iː;;Die;d i:;;;;;;;
8252;3086;1;t;;Träume;t r OY m @;;;;;;;
11339;4409;1;r;;Träume;t r OY m @;;;;;;;
15749;7937;1;ɔʏ;;Träume;t r OY m @;;;;;;;
23687;4850;1;m;;Träume;t r OY m @;;;;;;;
28538;4409;1;ə;;Träume;t r OY m @;;;;;;;
32948;1322;2;ʔ;;eines;? aI n @ s;;;;;;;
34271;5291;2;aɪ;;eines;? aI n @ s;;;;;;;
39563;1763;2;n;;eines;? aI n @ s;;;;;;;
41327;1322;2;ə;;eines;? aI n @ s;;;;;;;
42650;5291;2;s;;eines;? aI n @ s;;;;;;;
47942;5291;3;k;;Künstlers;k Y n s t l 6 s;;;;;;;
53234;2204;3;ʏ;;Künstlers;k Y n s t l 6 s;;;;;;;
55439;2645;3;n;;Künstlers;k Y n s t l 6 s;;;;;;;
58085;6173;3;s;;Künstlers;k Y n s t l 6 s;;;;;;;
64259;1322;3;t;;Künstlers;k Y n s t l 6 s;;;;;;;
65582;3968;3;l;;Künstlers;k Y n s t l 6 s;;;;;;;
69551;4409;3;ɐ;;Künstlers;k Y n s t l 6 s;;;;;;;
73961;4850;3;s;;Künstlers;k Y n s t l 6 s;;;;;;;
78812;4409;4;m;;malen;m a: l @ n;;;;;;;
83222;6173;4;aː;;malen;m a: l @ n;;;;;;;
89396;2645;4;l;;malen;m a: l @ n;;;;;;;
92042;1322;4;ə;;malen;m a: l @ n;;;;;;;
93365;3086;4;n;;malen;m a: l @ n;;;;;;;
96452;3968;5;b;;Bilder;b I l d 6;;;;;;;
100421;1322;5;ɪ;;Bilder;b I l d 6;;;;;;;
101744;8378;5;l;;Bilder;b I l d 6;;;;;;;
110123;2204;5;d;;Bilder;b I l d 6;;;;;;;
112328;5732;5;ɐ;;Bilder;b I l d 6;;;;;;;
118061;1322;6;ʔ;;im;? I m;;;;;;;
119384;1763;6;ɪ;;im;? I m;;;;;;;
121148;6173;6;m;;im;? I m;;;;;;;
127322;3086;7;v;;Wind;v I n t;;;;;;;
130409;6614;7;ɪ;;Wind;v I n t;;;;;;;
137024;5732;7;n;;Wind;v I n t;;;;;;;
142757;7055;7;t;;Wind;v I n t;;;;;;;
149813;4810;-1;(...);;;;;;;;;;
