BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;-1;(...);;;;;;;;;;
2960;3086;0;n;;Neue;n OY @;;;;;;;
6047;6173;0;ɔʏ;;Neue;n OY @;;;;;;;
12221;6173;0;ə;;Neue;n OY @;;;;;;;
18395;2645;1;d;;Daten;d a: t @ n;;;;;;;
21041;8819;1;aː;;Daten;d a: t @ n;;;;;;;
29861;5291;1;t;;Daten;d a: t @ n;;;;;;;
35153;3527;1;ə;;Daten;d a: t @ n;;;;;;;
38681;1322;1;n;;Daten;d a: t @ n;;;;;;;
40004;4850;2;ts;;zeigen;ts aI g @ n;;;;;;;
44855;6614;2;aɪ;;zeigen;ts aI g @ n;;;;;;;
51470;1322;2;ɡ;;zeigen;ts aI g @ n;;;;;;;
52793;1322;2;ə;;zeigen;ts aI g @ n;;;;;;;
54116;2204;2;n;;zeigen;ts aI g @ n;;;;;;;
56321;3086;3;ʃ;;steigende;S t aI g @ n d @;;;;;;;
59408;3086;3;t;;steigende;S t aI g @ n d @;;;;;;;
62495;7055;3;aɪ;;steigende;S t aI g @ n d @;;;;;;;
69551;1322;3;ɡ;;steigende;S t aI g @ n d @;;;;;;;
70874;2645;3;ə;;steigende;S t aI g @ n d @;;;;;;;
73520;1763;3;n;;steigende;S t aI g @ n d @;;;;;;;
75284;2204;3;d;;steigende;S t aI g @ n d @;;;;;;;
77489;3086;3;ə;;steigende;S t aI g @ n d @;;;;;;;
80576;1322;4;ʔ;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
81899;5291;4;a;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
87191;1322;4;r;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
88514;1322;4;b;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
89837;3968;4;aɪ;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
93806;1322;4;t;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
95129;3527;4;s;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
98657;3527;4;l;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
102185;3968;4;oː;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
106154;3086;4;z;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
109241;1322;4;ə;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
110564;1763;4;n;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
112328;1763;4;t;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
114092;2645;4;s;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
116738;11906;4;aː;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
128645;1322;4;l;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
129968;1322;4;ə;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
131291;3527;4;n;;Arbeitslosenzahlen;? a r b aI t s l o: z @ n t s a: l @ n;;;;;;;
134819;1763;5;ʔ;;im;? I m;;;;;;;
136583;1763;5;ɪ;;im;? I m;;;;;;;
138347;6173;5;m;;im;? I m;;;;;;;
144521;2645;6;l;;Land;l a n t;;;;;;;
147167;6173;6;a;;Land;l a n t;;;;;;;
153341;6173;6;n;;Land;l a n t;;;;;;;
159515;3527;6;t;;Land;l a n t;;;;;;;
163043;8476;-1;(...);;;;;;;;;;
