BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;4282;-1;(...);;;;;;;;;;
4283;4409;0;m;;Meine;m aI n @;;;;;;;
8693;3968;0;aɪ;;Meine;m aI n @;;;;;;;
12662;1322;0;n;;Meine;m aI n @;;;;;;;
13985;2204;0;ə;;Meine;m aI n @;;;;;;;
16190;3968;1;n;;Nachbarn;n a x b a: r n;;;;;;;
20159;4409;1;a;;Nachbarn;n a x b a: r n;;;;;;;
24569;4409;1;x;;Nachbarn;n a x b a: r n;;;;;;;
28979;4850;1;b;;Nachbarn;n a x b a: r n;;;;;;;
33830;5732;1;aː;;Nachbarn;n a x b a: r n;;;;;;;
39563;1322;1;r;;Nachbarn;n a x b a: r n;;;;;;;
40886;1322;1;n;;Nachbarn;n a x b a: r n;;;;;;;
42209;1322;2;ʔ;;überraschten;? y: b 6 r a S t @ n;;;;;;;
43532;1763;2;yː;;überraschten;? y: b 6 r a S t @ n;;;;;;;
45296;3527;2;b;;überraschten;? y: b 6 r a S t @ n;;;;;;;
48824;3527;2;ɐ;;überraschten;? y: b 6 r a S t @ n;;;;;;;
52352;3086;2;r;;überraschten;? y: b 6 r a S t @ n;;;;;;;
55439;4409;2;a;;überraschten;? y: b 6 r a S t @ n;;;;;;;
59849;5291;2;ʃ;;überraschten;? y: b 6 r a S t @ n;;;;;;;
65141;4850;2;t;;überraschten;? y: b 6 r a S t @ n;;;;;;;
69992;1322;2;ə;;überraschten;? y: b 6 r a S t @ n;;;;;;;
71315;3968;2;n;;überraschten;? y: b 6 r a S t @ n;;;;;;;
75284;3086;3;m;;mich;m I C;;;;;;;
78371;4409;3;ɪ;;mich;m I C;;;;;;;
82781;5291;3;ç;;mich;m I C;;;;;;;
88073;3968;4;m;;mit;m I t;;;;;;;
92042;1322;4;ɪ;;mit;m I t;;;;;;;
93365;4409;4;t;;mit;m I t;;;;;;;
97775;3086;5;z;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
100862;4850;5;ɛ;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
105713;1322;5;l;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
107036;2204;5;p;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
109241;2645;5;s;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
111887;2645;5;t;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
114533;3086;5;ɡ;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
117620;1763;5;ə;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
119384;4409;5;m;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
123794;3086;5;a;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
126881;4850;5;x;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
131732;4409;5;t;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
136142;3086;5;ə;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
139229;1322;5;n;;selbstgemachten;z E l p s t g @ m a x t @ n;;;;;;;
140552;2204;6;m;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
142757;3527;6;a;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
146285;1322;6;r;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
147608;2204;6;m;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
149813;1322;6;ə;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
151136;5291;6;l;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
156428;13670;6;aː;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
170099;2204;6;d;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
172304;8378;6;ə;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
180683;1322;6;n;;Marmeladen;m a r m @ l a: d @ n;;;;;;;
182006;5897;-1;(...);;;;;;;;;;
