BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;-1;(...);;;;;;;;;;
2960;4409;0;m;;Meine;m aI n @;;;;;;;
7370;3527;0;aɪ;;Meine;m aI n @;;;;;;;
10898;2204;0;n;;Meine;m aI n @;;;;;;;
13103;1763;0;ə;;Meine;m aI n @;;;;;;;
14867;8378;1;k;;Katze;k a t s @;;;;;;;
23246;2645;1;a;;Katze;k a t s @;;;;;;;
25892;3968;1;t;;Katze;k a t s @;;;;;;;
29861;4409;1;s;;Katze;k a t s @;;;;;;;
34271;6173;1;ə;;Katze;k a t s @;;;;;;;
40445;5732;2;ʃ;;schläft;S l E: f t;;;;;;;
46178;3527;2;l;;schläft;S l E: f t;;;;;;;
49706;4850;2;ɛː;;schläft;S l E: f t;;;;;;;
54557;4850;2;f;;schläft;S l E: f t;;;;;;;
59408;1322;2;t;;schläft;S l E: f t;;;;;;;
60731;1763;3;l;;liebend;l i: b @ n t;;;;;;;
62495;9260;3;iː;;liebend;l i: b @ n t;;;;;;;
71756;1763;3;b;;liebend;l i: b @ n t;;;;;;;
73520;3527;3;ə;;liebend;l i: b @ n t;;;;;;;
77048;1322;3;n;;liebend;l i: b @ n t;;;;;;;
78371;2645;3;t;;liebend;l i: b @ n t;;;;;;;
81017;5291;4;ɡ;;gern;g E 6 n;;;;;;;
86309;6173;4;ɛ;;gern;g E 6 n;;;;;;;
92483;5732;4;ɐ;;gern;g E 6 n;;;;;;;
98216;5732;4;n;;gern;g E 6 n;;;;;;;
103949;1322;5;ʔ;;auf;? aU f;;;;;;;
105272;5732;5;aʊ;;auf;? aU f;;;;;;;
111005;3086;5;f;;auf;? aU f;;;;;;;
114092;2204;6;d;;dem;d e: m;;;;;;;
116297;3086;6;eː;;dem;d e: m;;;;;;;
119384;2645;6;m;;dem;d e: m;;;;;;;
122030;4409;7;z;;Sofa;z o: f a;;;;;;;
126440;7496;7;oː;;Sofa;z o: f a;;;;;;;
133937;5732;7;f;;Sofa;z o: f a;;;;;;;
139670;10142;7;a;;Sofa;z o: f a;;;;;;;
149813;3786;-1;(...);;;;;;;;;;
