BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;4282;-1;(...);;;;;;;;;;
4283;3527;0;m;;Mit;m I t;;;;;;;
7811;1763;0;ɪ;;Mit;m I t;;;;;;;
9575;2204;0;t;;Mit;m I t;;;;;;;
11780;3086;1;d;;dem;d e: m;;;;;;;
14867;2204;1;eː;;dem;d e: m;;;;;;;
17072;5291;1;m;;dem;d e: m;;;;;;;
22364;2645;2;v;;Wecker;v E k 6;;;;;;;
25010;3968;2;ɛ;;Wecker;v E k 6;;;;;;;
28979;7496;2;k;;Wecker;v E k 6;;;;;;;
36476;6173;2;ɐ;;Wecker;v E k 6;;;;;;;
42650;3086;3;b;;begann;b @ g a n;;;;;;;
45737;2204;3;ə;;begann;b @ g a n;;;;;;;
47942;2645;3;ɡ;;begann;b @ g a n;;;;;;;
50588;4850;3;a;;begann;b @ g a n;;;;;;;
55439;1322;3;n;;begann;b @ g a n;;;;;;;
56762;1322;4;ʔ;;ein;? aI n;;;;;;;
58085;4409;4;aɪ;;ein;? aI n;;;;;;;
62495;3527;4;n;;ein;? aI n;;;;;;;
66023;1763;5;n;;neuer;n OY 6;;;;;;;
67787;5732;5;ɔʏ;;neuer;n OY 6;;;;;;;
73520;7055;5;ɐ;;neuer;n OY 6;;;;;;;
80576;7496;6;t;;Tag;t a: k;;;;;;;
88073;6614;6;aː;;Tag;t a: k;;;;;;;
94688;2204;6;k;;Tag;t a: k;;;;;;;
96893;1322;7;ʔ;;in;? I n;;;;;;;
98216;1763;7;ɪ;;in;? I n;;;;;;;
99980;3527;7;n;;in;? I n;;;;;;;
103508;2204;8;d;;der;d e: 6;;;;;;;
105713;3527;8;eː;;der;d e: 6;;;;;;;
109241;1763;8;ɐ;;der;d e: 6;;;;;;;
111005;2645;9;r;;Routine;r u t i: n @;;;;;;;
113651;4409;9;u;;Routine;r u t i: n @;;;;;;;
118061;7055;9;t;;Routine;r u t i: n @;;;;;;;
125117;6614;9;iː;;Routine;r u t i: n @;;;;;;;
131732;3527;9;n;;Routine;r u t i: n @;;;;;;;
135260;9701;9;ə;;Routine;r u t i: n @;;;;;;;
144962;5565;-1;(...);;;;;;;;;;
