BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2204;0;d;;Die;d i:;;;;;;;
2960;4409;0;iː;;Die;d i:;;;;;;;
7370;1763;1;ʔ;;Astronomie;? a s t r o n o m i:;;;;;;;
9134;3968;1;a;;Astronomie;? a s t r o n o m i:;;;;;;;
13103;3527;1;s;;Astronomie;? a s t r o n o m i:;;;;;;;
16631;3086;1;t;;Astronomie;? a s t r o n o m i:;;;;;;;
19718;3086;1;r;;Astronomie;? a s t r o n o m i:;;;;;;;
22805;1763;1;o;;Astronomie;? a s t r o n o m i:;;;;;;;
24569;3086;1;n;;Astronomie;? a s t r o n o m i:;;;;;;;
27656;2645;1;o;;Astronomie;? a s t r o n o m i:;;;;;;;
30302;5291;1;m;;Astronomie;? a s t r o n o m i:;;;;;;;
35594;10583;1;iː;;Astronomie;? a s t r o n o m i:;;;;;;;
46178;3527;2;ʔ;;enthüllt;? E n t h Y l t;;;;;;;
49706;1322;2;ɛ;;enthüllt;? E n t h Y l t;;;;;;;
51029;2645;2;n;;enthüllt;? E n t h Y l t;;;;;;;
53675;4409;2;t;;enthüllt;? E n t h Y l t;;;;;;;
58085;1322;2;h;;enthüllt;? E n t h Y l t;;;;;;;
59408;1322;2;ʏ;;enthüllt;? E n t h Y l t;;;;;;;
60731;3527;2;l;;enthüllt;? E n t h Y l t;;;;;;;
64259;1763;2;t;;enthüllt;? E n t h Y l t;;;;;;;
66023;5291;3;f;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
71315;2645;3;a;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
73961;3968;3;s;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
77930;5291;3;ts;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
83222;2204;3;i;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
85427;3968;3;n;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
89396;6614;3;iː;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
96011;2204;3;r;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
98216;1322;3;ə;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
99539;3527;3;n;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
103067;2645;3;d;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
105713;2204;3;ə;;faszinierende;f a s ts i n i: r @ n d @;;;;;;;
107918;3527;4;ɡ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
111446;1763;4;ə;;Geheimnisse;g @ h aI m n I s @;;;;;;;
113210;4850;4;h;;Geheimnisse;g @ h aI m n I s @;;;;;;;
118061;6173;4;aɪ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
124235;1763;4;m;;Geheimnisse;g @ h aI m n I s @;;;;;;;
125999;3968;4;n;;Geheimnisse;g @ h aI m n I s @;;;;;;;
129968;1322;4;ɪ;;Geheimnisse;g @ h aI m n I s @;;;;;;;
131291;7937;4;s;;Geheimnisse;g @ h aI m n I s @;;;;;;;
139229;2645;4;ə;;Geheimnisse;g @ h aI m n I s @;;;;;;;
141875;3527;5;d;;des;d E s;;;;;;;
145403;1322;5;ɛ;;des;d E s;;;;;;;
146726;4850;5;s;;des;d E s;;;;;;;
151577;1322;6;ʔ;;Universums;? u n i v 6 z U m s;;;;;;;
152900;3527;6;u;;Universums;? u n i v 6 z U m s;;;;;;;
156428;2645;6;n;;Universums;? u n i v 6 z U m s;;;;;;;
159074;5291;6;i;;Universums;? u n i v 6 z U m s;;;;;;;
164366;3527;6;v;;Universums;? u n i v 6 z U m s;;;;;;;
167894;11906;6;ɐ;;Universums;? u n i v 6 z U m s;;;;;;;
179801;4409;6;z;;Universums;? u n i v 6 z U m s;;;;;;;
184211;5291;6;ʊ;;Universums;? u n i v 6 z U m s;;;;;;;
189503;7496;6;m;;Universums;? u n i v 6 z U m s;;;;;;;
197000;8819;6;s;;Universums;? u n i v 6 z U m s;;;;;;;
205820;4611;-1;(...);;;;;;;;;;
