BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2645;0;ʔ;;Auf;? aU f;;;;;;;
3401;3968;0;aʊ;;Auf;? aU f;;;;;;;
7370;2645;0;f;;Auf;? aU f;;;;;;;
10016;2645;1;d;;dem;d e: m;;;;;;;
12662;3086;1;eː;;dem;d e: m;;;;;;;
15749;3527;1;m;;dem;d e: m;;;;;;;
19277;5291;2;j;;Jahrmarkt;j a: r m a r k t;;;;;;;
24569;9260;2;aː;;Jahrmarkt;j a: r m a r k t;;;;;;;
33830;1322;2;r;;Jahrmarkt;j a: r m a r k t;;;;;;;
35153;3968;2;m;;Jahrmarkt;j a: r m a r k t;;;;;;;
39122;6614;2;a;;Jahrmarkt;j a: r m a r k t;;;;;;;
45737;1322;2;r;;Jahrmarkt;j a: r m a r k t;;;;;;;
47060;3527;2;k;;Jahrmarkt;j a: r m a r k t;;;;;;;
50588;3086;2;t;;Jahrmarkt;j a: r m a r k t;;;;;;;
53675;3968;3;f;;fand;f a n t;;;;;;;
57644;5291;3;a;;fand;f a n t;;;;;;;
62936;2645;3;n;;fand;f a n t;;;;;;;
65582;1763;3;t;;fand;f a n t;;;;;;;
67346;3968;4;z;;sie;z i:;;;;;;;
71315;2645;4;iː;;sie;z i:;;;;;;;
73961;2204;5;d;;das;d a s;;;;;;;
76166;3527;5;a;;das;d a s;;;;;;;
79694;3086;5;s;;das;d a s;;;;;;;
82781;5291;6;t;;Ticket;t I k @ t;;;;;;;
88073;3968;6;ɪ;;Ticket;t I k @ t;;;;;;;
92042;3968;6;k;;Ticket;t I k @ t;;;;;;;
96011;4409;6;ə;;Ticket;t I k @ t;;;;;;;
100421;3968;6;t;;Ticket;t I k @ t;;;;;;;
104390;2204;7;ʔ;;ins;? I n s;;;;;;;
106595;2204;7;ɪ;;ins;? I n s;;;;;;;
108800;3086;7;n;;ins;? I n s;;;;;;;
111887;2204;7;s;;ins;? I n s;;;;;;;
114092;2645;8;ʔ;;Abenteuer;? a: b @ n t OY 6;;;;;;;
116738;7055;8;aː;;Abenteuer;? a: b @ n t OY 6;;;;;;;
123794;1322;8;b;;Abenteuer;? a: b @ n t OY 6;;;;;;;
125117;3086;8;ə;;Abenteuer;? a: b @ n t OY 6;;;;;;;
128204;1322;8;n;;Abenteuer;? a: b @ n t OY 6;;;;;;;
129527;5732;8;t;;Abenteuer;? a: b @ n t OY 6;;;;;;;
135260;4850;8;ɔʏ;;Abenteuer;? a: b @ n t OY 6;;;;;;;
140111;12347;8;ɐ;;Abenteuer;? a: b @ n t OY 6;;;;;;;
152459;4212;-1;(...);;;;;;;;;;
