BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;-1;(...);;;;;;;;;;
2960;4409;0;ts;;Zwischen;ts v I S @ n;;;;;;;
7370;1322;0;v;;Zwischen;ts v I S @ n;;;;;;;
8693;3968;0;ɪ;;Zwischen;ts v I S @ n;;;;;;;
12662;3086;0;ʃ;;Zwischen;ts v I S @ n;;;;;;;
15749;2204;0;ə;;Zwischen;ts v I S @ n;;;;;;;
17954;2204;0;n;;Zwischen;ts v I S @ n;;;;;;;
20159;1763;1;d;;den;d e: n;;;;;;;
21923;3968;1;eː;;den;d e: n;;;;;;;
25892;4409;1;n;;den;d e: n;;;;;;;
30302;2204;2;b;;Blumen;b l u: m @ n;;;;;;;
32507;1322;2;l;;Blumen;b l u: m @ n;;;;;;;
33830;6173;2;uː;;Blumen;b l u: m @ n;;;;;;;
40004;1322;2;m;;Blumen;b l u: m @ n;;;;;;;
41327;3968;2;ə;;Blumen;b l u: m @ n;;;;;;;
45296;2645;2;n;;Blumen;b l u: m @ n;;;;;;;
47942;2204;3;d;;des;d E s;;;;;;;
50147;1322;3;ɛ;;des;d E s;;;;;;;
51470;3527;3;s;;des;d E s;;;;;;;
54998;7055;4;p;;Parks;p a r k s;;;;;;;
62054;7055;4;a;;Parks;p a r k s;;;;;;;
69110;1322;4;r;;Parks;p a r k s;;;;;;;
70433;3527;4;k;;Parks;p a r k s;;;;;;;
73961;5291;4;s;;Parks;p a r k s;;;;;;;
79253;1763;5;f;;verstecken;f E 6 S t E k @ n;;;;;;;
81017;1763;5;ɛ;;verstecken;f E 6 S t E k @ n;;;;;;;
82781;1322;5;ɐ;;verstecken;f E 6 S t E k @ n;;;;;;;
84104;4850;5;ʃ;;verstecken;f E 6 S t E k @ n;;;;;;;
88955;2204;5;t;;verstecken;f E 6 S t E k @ n;;;;;;;
91160;3527;5;ɛ;;verstecken;f E 6 S t E k @ n;;;;;;;
94688;8378;5;k;;verstecken;f E 6 S t E k @ n;;;;;;;
103067;3086;5;ə;;verstecken;f E 6 S t E k @ n;;;;;;;
106154;1322;5;n;;verstecken;f E 6 S t E k @ n;;;;;;;
107477;3968;6;z;;sich;z I C;;;;;;;
111446;2645;6;ɪ;;sich;z I C;;;;;;;
114092;2204;6;ç;;sich;z I C;;;;;;;
116297;4409;7;k;;kleine;k l aI n @;;;;;;;
120707;2645;7;l;;kleine;k l aI n @;;;;;;;
123353;6173;7;aɪ;;kleine;k l aI n @;;;;;;;
129527;1763;7;n;;kleine;k l aI n @;;;;;;;
131291;3527;7;ə;;kleine;k l aI n @;;;;;;;
134819;2645;8;ʃ;;Statuen;S t a t u: @ n;;;;;;;
137465;3527;8;t;;Statuen;S t a t u: @ n;;;;;;;
140993;8819;8;a;;Statuen;S t a t u: @ n;;;;;;;
149813;7496;8;t;;Statuen;S t a t u: @ n;;;;;;;
157310;6614;8;uː;;Statuen;S t a t u: @ n;;;;;;;
163925;8819;8;ə;;Statuen;S t a t u: @ n;;;;;;;
172745;1763;8;n;;Statuen;S t a t u: @ n;;;;;;;
174509;2130;-1;(...);;;;;;;;;;
